"stimulus","cond","condition","correct_response"
"geden","Pseudo",3,"m"
"dnoser","Random",4,"m"
"gezot","Pseudo",3,"m"
"voorbern","Pseudo",3,"m"
"dnjesar","Random",4,"m"
"vant","Pseudo",3,"m"
"tijdens","HF",1,"n"
"sjdenom","Random",4,"m"
"pricht","Pseudo",3,"m"
"utiiscsb","Random",4,"m"
"grees","Pseudo",3,"m"
"userfbf","Random",4,"m"
"diedde","Pseudo",3,"m"
"maan","HF",1,"n"
"rteawj","Random",4,"m"
"unies","LF",2,"n"
"shirts","LF",2,"n"
"steeds","HF",1,"n"
"daarvan","HF",1,"n"
"ting","Pseudo",3,"m"
"wijzen","HF",1,"n"
"eilabs","Random",4,"m"
"geheim","HF",1,"n"
"stroppen","LF",2,"n"
"ryu'js","Random",4,"m"
"t'aasps","Random",4,"m"
"bezig","HF",1,"n"
"legt","HF",1,"n"
"titel","HF",1,"n"
"jekoops","Random",4,"m"
"jopverms","Random",4,"m"
"vaste","HF",1,"n"
"keizer","HF",1,"n"
"shirtje","LF",2,"n"
"heden","HF",1,"n"
"iertmje","Random",4,"m"
"scheppen","HF",1,"n"
"soepbord","LF",2,"n"
"kicht","Pseudo",3,"m"
"komt","HF",1,"n"
"gelzen","Pseudo",3,"m"
"owprjme","Random",4,"m"
"ujekde","Random",4,"m"
"emjsite","Random",4,"m"
"bopen","Pseudo",3,"m"
"halden","Pseudo",3,"m"
"deel","HF",1,"n"
"fede","Pseudo",3,"m"
"totdat","HF",1,"n"
"poema's","LF",2,"n"
"wiegjes","LF",2,"n"
"smiert","Random",4,"m"
"zitting","HF",1,"n"
"zaken","HF",1,"n"
"took","Pseudo",3,"m"
"afses","Random",4,"m"
"schrak","Pseudo",3,"m"
"espnrta","Random",4,"m"
"plannen","HF",1,"n"
"dtjnae","Random",4,"m"
"zalfjes","LF",2,"n"
"jatkalwe","Random",4,"m"
"etlens","Random",4,"m"
"bracht","HF",1,"n"
"sfeertje","LF",2,"n"
"boffen","LF",2,"n"
"gedicht","HF",1,"n"
"trief","Pseudo",3,"m"
"boezems","LF",2,"n"
"traantje","LF",2,"n"
"oologrs","Random",4,"m"
"kapjes","LF",2,"n"
"asts","Pseudo",3,"m"
"voorgoed","HF",1,"n"
"dsael","Random",4,"m"
"designs","LF",2,"n"
"esdsetrs","Random",4,"m"
"persoon","HF",1,"n"
"eirtnprs","Random",4,"m"
"groter","HF",1,"n"
"oken","Pseudo",3,"m"
"witloof","LF",2,"n"
"astleps","Random",4,"m"
"hoemen","Pseudo",3,"m"
"korte","HF",1,"n"
"boekje","HF",1,"n"
"trtsersa","Random",4,"m"
"giraf","LF",2,"n"
"nover","Pseudo",3,"m"
"ejsdfrui","Random",4,"m"
"hoogte","HF",1,"n"
"avial","Random",4,"m"
"greffen","Pseudo",3,"m"
"letsels","LF",2,"n"
"hoorntje","LF",2,"n"
"elke","HF",1,"n"
"wandkast","LF",2,"n"
"cartoon","LF",2,"n"
"aktes","LF",2,"n"
