"stimulus","cond","condition","correct_response"
"zolang","HF",1,"n"
"etlens","Random",4,"m"
"blauwe","HF",1,"n"
"krechten","Pseudo",3,"m"
"games","LF",2,"n"
"zweertje","LF",2,"n"
"vijl","LF",2,"n"
"oopl","Random",4,"m"
"daarmee","HF",1,"n"
"dojkoers","Random",4,"m"
"gemien","Pseudo",3,"m"
"macho","LF",2,"n"
"sfa'os","Random",4,"m"
"utiiscsb","Random",4,"m"
"stezen","Pseudo",3,"m"
"geschakt","Pseudo",3,"m"
"goals","LF",2,"n"
"emjsite","Random",4,"m"
"huis","HF",1,"n"
"enrdoos","Random",4,"m"
"stijl","HF",1,"n"
"tlentse","Random",4,"m"
"sliem","Pseudo",3,"m"
"strezen","Pseudo",3,"m"
"terras","HF",1,"n"
"gebeurt","HF",1,"n"
"eeksten","Pseudo",3,"m"
"truitjes","LF",2,"n"
"oarcrtts","Random",4,"m"
"aanleg","HF",1,"n"
"slag","HF",1,"n"
"bleek","HF",1,"n"
"slijper","LF",2,"n"
"jipelss","Random",4,"m"
"zieltje","LF",2,"n"
"ploes","Pseudo",3,"m"
"tahi","Pseudo",3,"m"
"oorbel","LF",2,"n"
"hoed","HF",1,"n"
"brugje","LF",2,"n"
"usjem","Random",4,"m"
"soemand","Pseudo",3,"m"
"zebra's","LF",2,"n"
"gebeer","Pseudo",3,"m"
"rode","HF",1,"n"
"vast","HF",1,"n"
"duurt","HF",1,"n"
"stroof","Pseudo",3,"m"
"ortste","Pseudo",3,"m"
"baas","HF",1,"n"
"bieden","HF",1,"n"
"nummer","HF",1,"n"
"gifslang","LF",2,"n"
"lingen","Pseudo",3,"m"
"suiker","HF",1,"n"
"stas","Pseudo",3,"m"
"augurk","LF",2,"n"
"zaaltjes","LF",2,"n"
"joms","Pseudo",3,"m"
"kanons","LF",2,"n"
"fede","Pseudo",3,"m"
"hoorde","HF",1,"n"
"jiksube","Random",4,"m"
"rief","Pseudo",3,"m"
"voelen","HF",1,"n"
"begreep","HF",1,"n"
"korargla","Random",4,"m"
"scèter","Pseudo",3,"m"
"westerns","LF",2,"n"
"sportlui","LF",2,"n"
"brandje","LF",2,"n"
"jekoops","Random",4,"m"
"hiedden","Pseudo",3,"m"
"lwipnkap","Random",4,"m"
"lucter","Pseudo",3,"m"
"nagjabil","Random",4,"m"
"traantje","LF",2,"n"
"sproet","LF",2,"n"
"keren","HF",1,"n"
"eesewsj","Random",4,"m"
"eilabs","Random",4,"m"
"bemeis","Pseudo",3,"m"
"mesjes","LF",2,"n"
"pelososd","Random",4,"m"
"droep","Pseudo",3,"m"
"weinig","HF",1,"n"
"tekstje","LF",2,"n"
"prisma's","LF",2,"n"
"ltesbei","Random",4,"m"
"idnseelz","Random",4,"m"
"butlers","LF",2,"n"
"tjszie","Random",4,"m"
"jullen","Pseudo",3,"m"
"wieper","Pseudo",3,"m"
"foten","Pseudo",3,"m"
"type","HF",1,"n"
"zwijden","Pseudo",3,"m"
"rends","Pseudo",3,"m"
"glijbaan","LF",2,"n"
"zithoek","LF",2,"n"
"stekel","LF",2,"n"
"jvejtli","Random",4,"m"
"galgen","LF",2,"n"
"vosje","LF",2,"n"
"stekkers","LF",2,"n"
"lachen","HF",1,"n"
"otters","LF",2,"n"
"maap","Pseudo",3,"m"
"zeven","HF",1,"n"
"python","LF",2,"n"
"slipper","LF",2,"n"
"doordat","HF",1,"n"
"eiljtwed","Random",4,"m"
"dis'soc","Random",4,"m"
"mogel","Pseudo",3,"m"
"mooie","HF",1,"n"
"ryu'js","Random",4,"m"
"astleps","Random",4,"m"
"moest","HF",1,"n"
"teefjes","LF",2,"n"
"adem","HF",1,"n"
"stilte","HF",1,"n"
"deur","HF",1,"n"
"warten","Pseudo",3,"m"
"paslejs","Random",4,"m"
"rachtte","Pseudo",3,"m"
"snobs","LF",2,"n"
"teksten","HF",1,"n"
"mondim","Pseudo",3,"m"
"coupons","LF",2,"n"
"darmpje","LF",2,"n"
"stoel","HF",1,"n"
"planten","HF",1,"n"
"zand","HF",1,"n"
"strikje","LF",2,"n"
"avulki","Random",4,"m"
"snopte","Pseudo",3,"m"
"genaard","Pseudo",3,"m"
"deze","HF",1,"n"
"tsrjike","Random",4,"m"
"bionz","Random",4,"m"
"vinter","Pseudo",3,"m"
"bezig","HF",1,"n"
"badjes","LF",2,"n"
"sgao't","Random",4,"m"
"fede","Pseudo",3,"m"
"invloed","HF",1,"n"
"ontstond","HF",1,"n"
"porsoen","Pseudo",3,"m"
"cross","LF",2,"n"
"bewaard","HF",1,"n"
"motto's","LF",2,"n"
"iejlvegs","Random",4,"m"
"iejfde","Random",4,"m"
"baby","HF",1,"n"
"spindig","Pseudo",3,"m"
"olog","Random",4,"m"
"schrak","Pseudo",3,"m"
"jecht","Pseudo",3,"m"
"brood","HF",1,"n"
"schin","Pseudo",3,"m"
"solpejs","Random",4,"m"
"termen","HF",1,"n"
"werkte","HF",1,"n"
"maap","Pseudo",3,"m"
"eesfejtr","Random",4,"m"
