"stimulus","cond","condition","correct_response"
"kaadt","Pseudo",3,"m"
"oortje","LF",2,"n"
"biele","Pseudo",3,"m"
"mogen","HF",1,"n"
"gooide","HF",1,"n"
"tespja","Random",4,"m"
"dinden","Pseudo",3,"m"
"us'cac","Random",4,"m"
"enrdoos","Random",4,"m"
"randjes","LF",2,"n"
"geurtjes","LF",2,"n"
"musje","LF",2,"n"
"ojjo","Random",4,"m"
"gaven","HF",1,"n"
"selder","LF",2,"n"
"padjes","LF",2,"n"
"aktes","LF",2,"n"
"ijlfo","Random",4,"m"
"zitjes","LF",2,"n"
"rceuiss","Random",4,"m"
"szza'ip","Random",4,"m"
"keus","HF",1,"n"
"'raoscb","Random",4,"m"
"usfren","Random",4,"m"
"opyhtn","Random",4,"m"
"nover","Pseudo",3,"m"
"heging","Pseudo",3,"m"
"moek","Pseudo",3,"m"
"kassiers","LF",2,"n"
"dechten","Pseudo",3,"m"
"gewend","HF",1,"n"
"look","LF",2,"n"
"rond","HF",1,"n"
"gieters","LF",2,"n"
"eisers","LF",2,"n"
"diedde","Pseudo",3,"m"
"zuiltje","LF",2,"n"
"schoten","HF",1,"n"
"verkt","Pseudo",3,"m"
"dijkjes","LF",2,"n"
"dansen","HF",1,"n"
"huimen","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"rvgeeti","Random",4,"m"
"lshjpeu","Random",4,"m"
"olijf","LF",2,"n"
"ltesoj","Random",4,"m"
"sgao't","Random",4,"m"
"nhtsi","Random",4,"m"
"ijeplss","Random",4,"m"
"diende","HF",1,"n"
"verbaasd","HF",1,"n"
"lelen","Pseudo",3,"m"
"dakpan","LF",2,"n"
"pastoor","HF",1,"n"
"zaal","HF",1,"n"
"boos","HF",1,"n"
"donsheid","Pseudo",3,"m"
"mannen","HF",1,"n"
"weten","HF",1,"n"
"praters","LF",2,"n"
"kantoor","HF",1,"n"
"term","HF",1,"n"
"brap","Pseudo",3,"m"
"alfo'rs","Random",4,"m"
"kozing","Pseudo",3,"m"
"vruchtje","LF",2,"n"
"ergels","Pseudo",3,"m"
"leefde","HF",1,"n"
"geklaaid","Pseudo",3,"m"
"vlucht","HF",1,"n"
"uknp","Random",4,"m"
"aanbol","Pseudo",3,"m"
"neesztjo","Random",4,"m"
"vernocht","Pseudo",3,"m"
"rachtte","Pseudo",3,"m"
"drengt","Pseudo",3,"m"
"bedrok","Pseudo",3,"m"
"zief","Pseudo",3,"m"
"vertrek","HF",1,"n"
"nagjabil","Random",4,"m"
"dijs","Pseudo",3,"m"
"c'isrmo","Random",4,"m"
"ijsbeer","LF",2,"n"
"tnjeesv","Random",4,"m"
"melster","Pseudo",3,"m"
"papjes","LF",2,"n"
"begen","Pseudo",3,"m"
"schiet","HF",1,"n"
"secjepsh","Random",4,"m"
"diepe","HF",1,"n"
"dorg","Pseudo",3,"m"
"honkbal","LF",2,"n"
"drig","Pseudo",3,"m"
"dichter","HF",1,"n"
"euiltjzs","Random",4,"m"
"landen","HF",1,"n"
"bestapt","Pseudo",3,"m"
"jokers","LF",2,"n"
"nfekufl","Random",4,"m"
"rens","Pseudo",3,"m"
"aspect","HF",1,"n"
"loopt","HF",1,"n"
"klasse","HF",1,"n"
"lijpt","Pseudo",3,"m"
"zuchtjes","LF",2,"n"
"helaar","Pseudo",3,"m"
"werken","HF",1,"n"
"snobs","LF",2,"n"
"turnen","LF",2,"n"
"traantje","LF",2,"n"
"swille","Pseudo",3,"m"
"opzij","HF",1,"n"
"meest","HF",1,"n"
"ergste","HF",1,"n"
"hbnakol","Random",4,"m"
"teefjes","LF",2,"n"
"groeg","Pseudo",3,"m"
"tsrjike","Random",4,"m"
"verdeeld","HF",1,"n"
"fout","HF",1,"n"
"'gantos","Random",4,"m"
"liende","Pseudo",3,"m"
"wangen","HF",1,"n"
"emjsite","Random",4,"m"
"slipjes","LF",2,"n"
"jupvrouw","Pseudo",3,"m"
"dealen","LF",2,"n"
"blanke","HF",1,"n"
"earrspt","Random",4,"m"
"voontaal","Pseudo",3,"m"
"nstuts","Random",4,"m"
"shirtje","LF",2,"n"
"wratje","LF",2,"n"
"huid","HF",1,"n"
"gebruik","HF",1,"n"
"slinke","Pseudo",3,"m"
"ltesbei","Random",4,"m"
"pelzen","LF",2,"n"
"hartjes","LF",2,"n"
"eopjpe","Random",4,"m"
"rerslait","Random",4,"m"
"kreeg","HF",1,"n"
"naaldjes","LF",2,"n"
"jopverms","Random",4,"m"
"gerint","Pseudo",3,"m"
"gommen","LF",2,"n"
"vaatst","Pseudo",3,"m"
"ijlekjs","Random",4,"m"
"vonen","Pseudo",3,"m"
"jeefets","Random",4,"m"
"tankjes","LF",2,"n"
"steags","Random",4,"m"
"mentors","LF",2,"n"
"veed","Pseudo",3,"m"
"bekjes","LF",2,"n"
"koning","HF",1,"n"
"vliegen","HF",1,"n"
"tervas","Pseudo",3,"m"
"spatels","LF",2,"n"
"schos","Pseudo",3,"m"
"forums","LF",2,"n"
"keerde","HF",1,"n"
"dwergjes","LF",2,"n"
"twijgje","LF",2,"n"
"oekejt","Random",4,"m"
"hekjes","LF",2,"n"
"belond","Pseudo",3,"m"
"rgbuej","Random",4,"m"
"panty's","LF",2,"n"
"zware","HF",1,"n"
"vroege","HF",1,"n"
"sterkten","LF",2,"n"
"brouben","Pseudo",3,"m"
"eenhoorn","LF",2,"n"
"prekken","Pseudo",3,"m"
"naast","HF",1,"n"
"weesjes","LF",2,"n"
"dollar","HF",1,"n"
"bedit","Pseudo",3,"m"
"tizjwnje","Random",4,"m"
"verloop","HF",1,"n"
"vkeojns","Random",4,"m"
"gengde","Pseudo",3,"m"
"hcmoa","Random",4,"m"
"tnokars","Random",4,"m"
"wimper","LF",2,"n"
"polo","LF",2,"n"
"vocaal","LF",2,"n"
"muziek","HF",1,"n"
"odfohizn","Random",4,"m"
"poucon","Random",4,"m"
"klipt","Pseudo",3,"m"
"ipystt","Random",4,"m"
"slaap","HF",1,"n"
"dienst","HF",1,"n"
"ejsdfrui","Random",4,"m"
"deek","Pseudo",3,"m"
"aldes","Pseudo",3,"m"
"disco's","LF",2,"n"
"keinen","Pseudo",3,"m"
"squash","LF",2,"n"
"loy'lsl","Random",4,"m"
"bowling","LF",2,"n"
"sloot","HF",1,"n"
"wasbeer","LF",2,"n"
"kraagt","Pseudo",3,"m"
"zeefje","LF",2,"n"
"knikjes","LF",2,"n"
"doden","HF",1,"n"
"warten","Pseudo",3,"m"
"deals","LF",2,"n"
"echt","HF",1,"n"
"dond","Pseudo",3,"m"
"ansa'uf","Random",4,"m"
"ohsoetg","Random",4,"m"
"etwjese","Random",4,"m"
"rolkraag","LF",2,"n"
"dunne","HF",1,"n"
"kijk","HF",1,"n"
"jbeess","Random",4,"m"
"getten","Pseudo",3,"m"
"drums","LF",2,"n"
"leeuwtje","LF",2,"n"
"wrontig","Pseudo",3,"m"
"npisjers","Random",4,"m"
"wanneer","HF",1,"n"
"bodem","HF",1,"n"
"naste","Pseudo",3,"m"
"pistool","HF",1,"n"
"eivnfu","Random",4,"m"
"neius","Random",4,"m"
"eirtnprs","Random",4,"m"
"niemand","HF",1,"n"
"zondag","HF",1,"n"
"bdejas","Random",4,"m"
"ookljef","Random",4,"m"
"bespaan","Pseudo",3,"m"
"rondom","HF",1,"n"
"edrijr","Random",4,"m"
