"stimulus","cond","condition","correct_response"
"crong","Pseudo",3,"m"
"zithoek","LF",2,"n"
"leren","HF",1,"n"
"matjes","LF",2,"n"
"boom","HF",1,"n"
"kijn","Pseudo",3,"m"
"reebok","LF",2,"n"
"daarman","Pseudo",3,"m"
"glijbaan","LF",2,"n"
"bevat","HF",1,"n"
"slede","LF",2,"n"
"moest","HF",1,"n"
"geeerst","Pseudo",3,"m"
"kusrko","Random",4,"m"
"kartons","LF",2,"n"
"'gantos","Random",4,"m"
"snelle","HF",1,"n"
"kraker","LF",2,"n"
"ruim","HF",1,"n"
"relsgak","Random",4,"m"
"tneprpos","Random",4,"m"
"dodent","Pseudo",3,"m"
"past","HF",1,"n"
"kwaaltje","LF",2,"n"
"spof","Pseudo",3,"m"
"zweertje","LF",2,"n"
"westen","HF",1,"n"
"teefjes","LF",2,"n"
"ekesjh","Random",4,"m"
"eenhoorn","LF",2,"n"
"vraagjes","LF",2,"n"
"invloed","HF",1,"n"
"echter","HF",1,"n"
"matches","LF",2,"n"
"neis","Pseudo",3,"m"
"beloort","Pseudo",3,"m"
"vreles","Random",4,"m"
"vorkjes","LF",2,"n"
"skertjui","Random",4,"m"
"trekt","HF",1,"n"
"brepen","Pseudo",3,"m"
"tassach","Random",4,"m"
"jargons","LF",2,"n"
"wipplank","LF",2,"n"
"lienen","Pseudo",3,"m"
"proton","LF",2,"n"
"vuilbak","LF",2,"n"
"verkt","Pseudo",3,"m"
"items","LF",2,"n"
"wormpjes","LF",2,"n"
"vorm","HF",1,"n"
"helaas","HF",1,"n"
"jurtbeus","Random",4,"m"
"pauzen","LF",2,"n"
"osvat","Pseudo",3,"m"
"egams","Random",4,"m"
"griezels","LF",2,"n"
"plicht","HF",1,"n"
"iaml","Random",4,"m"
"stellen","HF",1,"n"
"drukte","HF",1,"n"
"buimen","Pseudo",3,"m"
"nied","Pseudo",3,"m"
"selder","LF",2,"n"
"ujitlefs","Random",4,"m"
"begen","Pseudo",3,"m"
"breg","Pseudo",3,"m"
"papa","HF",1,"n"
"szza'ip","Random",4,"m"
"huimen","Pseudo",3,"m"
"loorste","Pseudo",3,"m"
"buurtje","LF",2,"n"
"kijken","HF",1,"n"
"grehans","Random",4,"m"
"salgo","Random",4,"m"
"consact","Pseudo",3,"m"
"verniet","Pseudo",3,"m"
"veuren","Pseudo",3,"m"
"apkjse","Random",4,"m"
"brug","HF",1,"n"
"ploes","Pseudo",3,"m"
"water","HF",1,"n"
"leest","HF",1,"n"
"otters","LF",2,"n"
"bieden","HF",1,"n"
"bizon","LF",2,"n"
"mahstec","Random",4,"m"
"geslacht","HF",1,"n"
"heeld","Pseudo",3,"m"
"last","HF",1,"n"
"sheriffs","LF",2,"n"
"ruersfs","Random",4,"m"
"musje","LF",2,"n"
"gebeurd","HF",1,"n"
"tetozn","Random",4,"m"
"tong","HF",1,"n"
"warmte","HF",1,"n"
"kstwadan","Random",4,"m"
"meter","HF",1,"n"
"ofpsr","Random",4,"m"
"sandaal","LF",2,"n"
"buik","HF",1,"n"
"pers","HF",1,"n"
"eeldan","Random",4,"m"
"akjtesn","Random",4,"m"
"ioperon","Random",4,"m"
"tjszie","Random",4,"m"
"omforbas","Random",4,"m"
"vallen","HF",1,"n"
"almeid","Pseudo",3,"m"
"voorjaar","HF",1,"n"
"veertien","HF",1,"n"
"jlkeikes","Random",4,"m"
"gieters","LF",2,"n"
"fede","Pseudo",3,"m"
"belocht","Pseudo",3,"m"
"verblek","Pseudo",3,"m"
"ajaelsg","Random",4,"m"
"oetjls","Random",4,"m"
"taluepas","Random",4,"m"
"buizerd","LF",2,"n"
"burgers","HF",1,"n"
"strang","Pseudo",3,"m"
"merries","LF",2,"n"
"herwijn","Pseudo",3,"m"
"rmuds","Random",4,"m"
"donors","LF",2,"n"
"kkarer","Random",4,"m"
"psepjo","Random",4,"m"
"nooit","HF",1,"n"
"feitjes","LF",2,"n"
"echt","HF",1,"n"
"ismeukt","Random",4,"m"
"rdum","Random",4,"m"
"jansara","Random",4,"m"
"rkcicet","Random",4,"m"
"epaspj","Random",4,"m"
"hatte","Pseudo",3,"m"
"centraal","HF",1,"n"
"strand","HF",1,"n"
"gebouw","HF",1,"n"
"nacht","HF",1,"n"
"diefje","LF",2,"n"
"zombie","LF",2,"n"
"stijs","Pseudo",3,"m"
"duurde","HF",1,"n"
"ulswar","Random",4,"m"
"dadel","LF",2,"n"
"kern","HF",1,"n"
"kolgt","Pseudo",3,"m"
"vaser","Pseudo",3,"m"
"gien","Pseudo",3,"m"
"meetlat","LF",2,"n"
"eujtds","Random",4,"m"
"toga's","LF",2,"n"
"actief","HF",1,"n"
"verde","Pseudo",3,"m"
"stijf","HF",1,"n"
"maagten","Pseudo",3,"m"
"sinds","HF",1,"n"
"uuagrk","Random",4,"m"
"ookten","Pseudo",3,"m"
"waaruit","HF",1,"n"
"saren","Pseudo",3,"m"
"gevield","Pseudo",3,"m"
"penning","HF",1,"n"
"saesriks","Random",4,"m"
"diva","LF",2,"n"
"kraad","Pseudo",3,"m"
"stoel","HF",1,"n"
"trutten","LF",2,"n"
"rceuiss","Random",4,"m"
"land","HF",1,"n"
"tteser","Random",4,"m"
"python","LF",2,"n"
"dode","HF",1,"n"
"weetjes","LF",2,"n"
"biever","Pseudo",3,"m"
"scat","Random",4,"m"
"blaasje","LF",2,"n"
"buizerds","LF",2,"n"
"diepte","HF",1,"n"
"jtliejps","Random",4,"m"
"stiften","LF",2,"n"
"lieuws","Pseudo",3,"m"
"levers","LF",2,"n"
"uittejrs","Random",4,"m"
"niet","HF",1,"n"
"goudstuk","LF",2,"n"
"jedselps","Random",4,"m"
"oekejt","Random",4,"m"
"vrijgen","Pseudo",3,"m"
"dinden","Pseudo",3,"m"
"erdesl","Random",4,"m"
"slot","HF",1,"n"
"vrode","Pseudo",3,"m"
"dweiltje","LF",2,"n"
"vosje","LF",2,"n"
"mopor","Pseudo",3,"m"
"ribeuzd","Random",4,"m"
"enrdoos","Random",4,"m"
"jury's","LF",2,"n"
"noks","Pseudo",3,"m"
"oorlogs","LF",2,"n"
"bedram","Pseudo",3,"m"
"seorbt","Random",4,"m"
"sa'ammg","Random",4,"m"
"zebben","Pseudo",3,"m"
"genot","HF",1,"n"
"hood","Pseudo",3,"m"
"tlrslee","Random",4,"m"
"hoddat","Pseudo",3,"m"
"scooters","LF",2,"n"
"jeeks","Pseudo",3,"m"
"brang","Pseudo",3,"m"
"geschakt","Pseudo",3,"m"
"lijt","Pseudo",3,"m"
"koortje","LF",2,"n"
"atsfje","Random",4,"m"
"tumors","LF",2,"n"
"eeejlutw","Random",4,"m"
"lryla","Random",4,"m"
"lotjes","LF",2,"n"
"hand","HF",1,"n"
"foten","Pseudo",3,"m"
"nodig","HF",1,"n"
"gemien","Pseudo",3,"m"
"hotel","HF",1,"n"
"donker","HF",1,"n"
"tatel","Pseudo",3,"m"
"tankjes","LF",2,"n"
"inze","Pseudo",3,"m"
"polsjes","LF",2,"n"
"balkje","LF",2,"n"
"bodem","HF",1,"n"
"mossels","LF",2,"n"
"zelden","HF",1,"n"
"fetssoj","Random",4,"m"
"lenger","Pseudo",3,"m"
"sjrieskt","Random",4,"m"
