"stimulus","cond","condition","correct_response"
"vrachtje","LF",2,"n"
"deuren","HF",1,"n"
"gelegd","HF",1,"n"
"ervbe","Random",4,"m"
"plateaus","LF",2,"n"
"ceptuur","Pseudo",3,"m"
"monsen","Pseudo",3,"m"
"eoggrn","Random",4,"m"
"hejen","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"melster","Pseudo",3,"m"
"lawant","Pseudo",3,"m"
"hierkij","Pseudo",3,"m"
"usjem","Random",4,"m"
"zomaar","HF",1,"n"
"verlies","HF",1,"n"
"buggy","LF",2,"n"
"diensten","HF",1,"n"
"sehrfifs","Random",4,"m"
"upnoocs","Random",4,"m"
"brukken","Pseudo",3,"m"
"seorbt","Random",4,"m"
"leegten","LF",2,"n"
"ejposm","Random",4,"m"
"heet","HF",1,"n"
"jfwole","Random",4,"m"
"ventjes","LF",2,"n"
"meeirrs","Random",4,"m"
"bdejas","Random",4,"m"
"ashc","Random",4,"m"
"sgisend","Random",4,"m"
"osnieur","Pseudo",3,"m"
"knikte","HF",1,"n"
"fouw","Pseudo",3,"m"
"buim","Pseudo",3,"m"
"aelkbjs","Random",4,"m"
"vormen","HF",1,"n"
"sseenrwt","Random",4,"m"
"preosjt","Random",4,"m"
"naampjes","LF",2,"n"
"deimje","Random",4,"m"
"krijgt","HF",1,"n"
"rood","HF",1,"n"
"taal","HF",1,"n"
"zormt","Pseudo",3,"m"
"weekjes","LF",2,"n"
"keiper","Pseudo",3,"m"
"padjes","LF",2,"n"
"wuejtoms","Random",4,"m"
"besloot","HF",1,"n"
"jematnsa","Random",4,"m"
"drumstel","LF",2,"n"
"bespaan","Pseudo",3,"m"
"hand","HF",1,"n"
"vermen","Pseudo",3,"m"
"hctjzues","Random",4,"m"
"knipsel","LF",2,"n"
"griezels","LF",2,"n"
"meetlat","LF",2,"n"
"jojo","LF",2,"n"
"soldaat","HF",1,"n"
"olrt","Random",4,"m"
"dnoser","Random",4,"m"
"gedend","Pseudo",3,"m"
"fussen","Pseudo",3,"m"
"semfar","Random",4,"m"
"gien","Pseudo",3,"m"
"gifslang","LF",2,"n"
"sport","HF",1,"n"
"takken","HF",1,"n"
"noelen","Pseudo",3,"m"
"proeien","Pseudo",3,"m"
"deuntjes","LF",2,"n"
"ltejeiw","Random",4,"m"
"rende","HF",1,"n"
"cruises","LF",2,"n"
"iend","Pseudo",3,"m"
"lolly","LF",2,"n"
"zeker","HF",1,"n"
"morving","Pseudo",3,"m"
"troup","Pseudo",3,"m"
"bieg","Pseudo",3,"m"
"voelt","HF",1,"n"
"dodent","Pseudo",3,"m"
"alsof","HF",1,"n"
"donter","Pseudo",3,"m"
"weirig","Pseudo",3,"m"
"dooruit","Pseudo",3,"m"
"mooi","HF",1,"n"
"nachtjes","LF",2,"n"
"kusrko","Random",4,"m"
"boop","Pseudo",3,"m"
"sloeg","HF",1,"n"
"mail","LF",2,"n"
"eemeuwez","Random",4,"m"
"selder","LF",2,"n"
"geest","HF",1,"n"
"zouden","HF",1,"n"
"soepkom","LF",2,"n"
"mentors","LF",2,"n"
"jorpesot","Random",4,"m"
"gezoed","Pseudo",3,"m"
"darmpje","LF",2,"n"
"bedinct","Pseudo",3,"m"
"boord","HF",1,"n"
"astleps","Random",4,"m"
"olret","Pseudo",3,"m"
"idee","HF",1,"n"
"vlokje","LF",2,"n"
"etters","LF",2,"n"
"dojkoers","Random",4,"m"
"kliekje","LF",2,"n"
"grijze","HF",1,"n"
"schade","HF",1,"n"
"harder","HF",1,"n"
"litte","Pseudo",3,"m"
"brug","HF",1,"n"
"stel","HF",1,"n"
"muren","HF",1,"n"
"gekoord","Pseudo",3,"m"
"ejrhtas","Random",4,"m"
"tijdens","HF",1,"n"
"derken","Pseudo",3,"m"
"hoorntje","LF",2,"n"
"eirtsn","Random",4,"m"
"stroppen","LF",2,"n"
