"stimulus","cond","condition","correct_response"
"nstuts","Random",4,"m"
"cegent","Pseudo",3,"m"
"schirren","Pseudo",3,"m"
"vielen","HF",1,"n"
"groepen","HF",1,"n"
"slkovje","Random",4,"m"
"mieder","Pseudo",3,"m"
"ruersfs","Random",4,"m"
"roosjes","LF",2,"n"
"meendal","Pseudo",3,"m"
"bongen","Pseudo",3,"m"
"jiksube","Random",4,"m"
"jojo","LF",2,"n"
"dsael","Random",4,"m"
"blijs","Pseudo",3,"m"
"etsefji","Random",4,"m"
"snuitje","LF",2,"n"
"derken","Pseudo",3,"m"
"nekjes","LF",2,"n"
"jievelg","Random",4,"m"
"weer","HF",1,"n"
"slecht","HF",1,"n"
"deek","Pseudo",3,"m"
"ruilte","Pseudo",3,"m"
"niets","HF",1,"n"
"lunches","LF",2,"n"
"helaar","Pseudo",3,"m"
"cotaal","Pseudo",3,"m"
"tijdje","HF",1,"n"
"vleesmes","LF",2,"n"
"vaasjes","LF",2,"n"
"nierp","Pseudo",3,"m"
"oprpcno","Random",4,"m"
"paarden","HF",1,"n"
"ltesbei","Random",4,"m"
"diva","LF",2,"n"
"slaap","HF",1,"n"
"trio's","LF",2,"n"
"mipe","Pseudo",3,"m"
"bemen","Pseudo",3,"m"
"vlaaien","LF",2,"n"
"marker","LF",2,"n"
"wieltje","LF",2,"n"
"voordom","Pseudo",3,"m"
"ofpsr","Random",4,"m"
"zeende","Pseudo",3,"m"
"roopt","Pseudo",3,"m"
"plasjes","LF",2,"n"
"dieptes","LF",2,"n"
"spiepen","Pseudo",3,"m"
"hockey","LF",2,"n"
"monsen","Pseudo",3,"m"
"keste","Pseudo",3,"m"
"ernstig","HF",1,"n"
"letsels","LF",2,"n"
"racist","LF",2,"n"
"koevoet","LF",2,"n"
"gezin","HF",1,"n"
"vorkjes","LF",2,"n"
"cest","Pseudo",3,"m"
"corat","Pseudo",3,"m"
"egnect","Pseudo",3,"m"
"flessen","HF",1,"n"
"kalfje","LF",2,"n"
"factors","LF",2,"n"
"noeken","Pseudo",3,"m"
"balseja","Random",4,"m"
"langer","HF",1,"n"
"brengen","HF",1,"n"
"levers","LF",2,"n"
"drums","LF",2,"n"
"tjszie","Random",4,"m"
"genaard","Pseudo",3,"m"
"bijwoord","LF",2,"n"
"eisers","LF",2,"n"
"beide","HF",1,"n"
"jrkipue","Random",4,"m"
"drum","LF",2,"n"
"belang","HF",1,"n"
"strag","Pseudo",3,"m"
"gunstig","HF",1,"n"
"gerden","Pseudo",3,"m"
"gifslang","LF",2,"n"
"isjtenwj","Random",4,"m"
"geen","HF",1,"n"
"agenzn","Random",4,"m"
"gedoerd","Pseudo",3,"m"
"erkst","Pseudo",3,"m"
"steekjes","LF",2,"n"
"gauw","HF",1,"n"
"uetijps","Random",4,"m"
"keerde","HF",1,"n"
"straf","HF",1,"n"
"koken","HF",1,"n"
"liepen","HF",1,"n"
"traaien","Pseudo",3,"m"
"verdriet","HF",1,"n"
"lieks","Pseudo",3,"m"
"prodes","Pseudo",3,"m"
"podig","Pseudo",3,"m"
"zoete","HF",1,"n"
"trailer","LF",2,"n"
"aardbei","LF",2,"n"
"butlers","LF",2,"n"
"earrspt","Random",4,"m"
"dsgktuuo","Random",4,"m"
"jngiogg","Random",4,"m"
"boer","HF",1,"n"
"verbeld","Pseudo",3,"m"
"uklliro","Random",4,"m"
"ekjcat","Random",4,"m"
"kroeker","Pseudo",3,"m"
"koft","Pseudo",3,"m"
"roord","Pseudo",3,"m"
"sfeertje","LF",2,"n"
"ackse","Random",4,"m"
"ekzhito","Random",4,"m"
"biedara","Random",4,"m"
"hotel","HF",1,"n"
"maken","HF",1,"n"
"strak","HF",1,"n"
"sonbs","Random",4,"m"
"strikje","LF",2,"n"
"vorming","HF",1,"n"
"etlens","Random",4,"m"
"alle","HF",1,"n"
"gleufjes","LF",2,"n"
"zoekt","HF",1,"n"
"printers","LF",2,"n"
"kijkt","HF",1,"n"
"bizon","LF",2,"n"
"oasj","Random",4,"m"
"prisma's","LF",2,"n"
"heus","HF",1,"n"
"waandach","Pseudo",3,"m"
"zoentjes","LF",2,"n"
"vragen","HF",1,"n"
"hetgeen","HF",1,"n"
"jong","HF",1,"n"
"pilsjes","LF",2,"n"
"rerslait","Random",4,"m"
"dacht","HF",1,"n"
"vocaal","LF",2,"n"
"esjmse","Random",4,"m"
"olrt","Random",4,"m"
"feiten","HF",1,"n"
"loffer","Pseudo",3,"m"
"tervas","Pseudo",3,"m"
"o'smott","Random",4,"m"
"dijne","Pseudo",3,"m"
"zwas","Pseudo",3,"m"
"esttkren","Random",4,"m"
"sterden","Pseudo",3,"m"
"eesewsj","Random",4,"m"
"passa","Pseudo",3,"m"
"jkbees","Random",4,"m"
"trutje","LF",2,"n"
"ritsen","LF",2,"n"
"smiert","Random",4,"m"
"sheriffs","LF",2,"n"
"rvdliees","Random",4,"m"
"gegt","Pseudo",3,"m"
"macho","LF",2,"n"
"mede","HF",1,"n"
"dojkoers","Random",4,"m"
"popcorn","LF",2,"n"
"helft","HF",1,"n"
"saren","Pseudo",3,"m"
"oizbmse","Random",4,"m"
"bowling","LF",2,"n"
"verbaald","Pseudo",3,"m"
"pjseirl","Random",4,"m"
"jopverms","Random",4,"m"
"meeirrs","Random",4,"m"
"vaklui","LF",2,"n"
"schempen","Pseudo",3,"m"
"mango's","LF",2,"n"
"scibuit","Random",4,"m"
"lijkjes","LF",2,"n"
"tavztou","Random",4,"m"
"ejposm","Random",4,"m"
"hlnseuc","Random",4,"m"
"mjlisne","Random",4,"m"
"bijbel","HF",1,"n"
"sausjes","LF",2,"n"
"hard","HF",1,"n"
"schoten","HF",1,"n"
"kkrestes","Random",4,"m"
"sportlui","LF",2,"n"
"priester","HF",1,"n"
"voet","HF",1,"n"
"rosndo","Random",4,"m"
"designs","LF",2,"n"
"borstje","LF",2,"n"
"kost","HF",1,"n"
"liefst","HF",1,"n"
"cinnen","Pseudo",3,"m"
"retebjes","Random",4,"m"
"iplc","Random",4,"m"
"kranten","HF",1,"n"
"deek","Pseudo",3,"m"
"odfohizn","Random",4,"m"
"gevoerd","HF",1,"n"
"fout","HF",1,"n"
"zullen","HF",1,"n"
"cosrs","Random",4,"m"
"huimen","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"stages","LF",2,"n"
"hoort","HF",1,"n"
"weinig","HF",1,"n"
"hoorde","HF",1,"n"
"psepjo","Random",4,"m"
"trjeoo","Random",4,"m"
"oijnnt","Random",4,"m"
"voorvoud","Pseudo",3,"m"
"ztaasejl","Random",4,"m"
"geld","HF",1,"n"
"rarde","Pseudo",3,"m"
"doewel","Pseudo",3,"m"
"deals","LF",2,"n"
"lees","HF",1,"n"
"bedjes","LF",2,"n"
"jroteok","Random",4,"m"
"weetjes","LF",2,"n"
"sa'ammg","Random",4,"m"
