"stimulus","cond","condition","correct_response"
"rollen","HF",1,"n"
"deed","HF",1,"n"
"scheppen","HF",1,"n"
"najaars","LF",2,"n"
"meteen","HF",1,"n"
"prooien","LF",2,"n"
"cash","LF",2,"n"
"uentttr","Random",4,"m"
"zwijntje","LF",2,"n"
"ewekrsk","Random",4,"m"
"csaesjht","Random",4,"m"
"voormeen","Pseudo",3,"m"
"preeses","Pseudo",3,"m"
"ojjo","Random",4,"m"
"korfbal","LF",2,"n"
"manier","HF",1,"n"
"slipper","LF",2,"n"
"focht","Pseudo",3,"m"
"geet","Pseudo",3,"m"
"zieltje","LF",2,"n"
"knikjes","LF",2,"n"
"haat","HF",1,"n"
"ventjes","LF",2,"n"
"wijze","HF",1,"n"
"minstens","HF",1,"n"
"ritsen","LF",2,"n"
"zeefje","LF",2,"n"
"toekomst","HF",1,"n"
"fkjlea","Random",4,"m"
"troedt","Pseudo",3,"m"
"voeren","HF",1,"n"
"waartij","Pseudo",3,"m"
"kans","HF",1,"n"
"biscuits","LF",2,"n"
"spiegel","HF",1,"n"
"wasbeer","LF",2,"n"
"eeldan","Random",4,"m"
"vraag","HF",1,"n"
"koede","Pseudo",3,"m"
"veraakt","Pseudo",3,"m"
"meisjes","HF",1,"n"
"erdij","Pseudo",3,"m"
"paluis","Pseudo",3,"m"
"jonteohr","Random",4,"m"
"sseenrwt","Random",4,"m"
"zeiltje","LF",2,"n"
"boffen","LF",2,"n"
"vreend","Pseudo",3,"m"
"kstwadan","Random",4,"m"
"ekesjh","Random",4,"m"
"schein","Pseudo",3,"m"
"kwaad","HF",1,"n"
"elden","Pseudo",3,"m"
"verse","HF",1,"n"
"iiznjb","Random",4,"m"
"icht","Pseudo",3,"m"
"biscuit","LF",2,"n"
"autist","LF",2,"n"
"storm","HF",1,"n"
"voorts","HF",1,"n"
"dollar","HF",1,"n"
"robtu","Random",4,"m"
"gesmeeld","Pseudo",3,"m"
"waaruit","HF",1,"n"
"trutten","LF",2,"n"
"flipper","LF",2,"n"
"paak","Pseudo",3,"m"
"koctor","Pseudo",3,"m"
"vervuld","HF",1,"n"
"orde","HF",1,"n"
"spont","Pseudo",3,"m"
"sproet","LF",2,"n"
"fruis","Pseudo",3,"m"
"jatneash","Random",4,"m"
"motto's","LF",2,"n"
"stages","LF",2,"n"
"rekkit","Random",4,"m"
"kalfje","LF",2,"n"
"geurtjes","LF",2,"n"
"noller","Pseudo",3,"m"
"derken","Pseudo",3,"m"
"spront","Pseudo",3,"m"
"verricht","HF",1,"n"
"gepad","Pseudo",3,"m"
"warm","HF",1,"n"
"rond","HF",1,"n"
"grenzen","HF",1,"n"
"dwars","HF",1,"n"
"krolijn","Pseudo",3,"m"
"iobwrjod","Random",4,"m"
"tfsroac","Random",4,"m"
"lengtes","LF",2,"n"
"werkte","HF",1,"n"
"mango's","LF",2,"n"
"iacrts","Random",4,"m"
"mormels","LF",2,"n"
"vertoont","HF",1,"n"
"levers","LF",2,"n"
"leggen","HF",1,"n"
"maadden","Pseudo",3,"m"
"honkbal","LF",2,"n"
"oopl","Random",4,"m"
"hangen","HF",1,"n"
"baseball","LF",2,"n"
"hien","Pseudo",3,"m"
"best","HF",1,"n"
"liefde","HF",1,"n"
"piniek","Pseudo",3,"m"
"leren","HF",1,"n"
"esatips","Random",4,"m"
"gezocht","HF",1,"n"
"geet","Pseudo",3,"m"
"sjrieskt","Random",4,"m"
"soepbord","LF",2,"n"
"koordjes","LF",2,"n"
"jorpesot","Random",4,"m"
"us'cac","Random",4,"m"
"stas","Pseudo",3,"m"
"biek","Pseudo",3,"m"
"broog","Pseudo",3,"m"
"maandjes","LF",2,"n"
"cijzelk","Pseudo",3,"m"
"truegjes","Random",4,"m"
"facht","Pseudo",3,"m"
"jekoops","Random",4,"m"
"cobra's","LF",2,"n"
"wratjes","LF",2,"n"
"antwoord","HF",1,"n"
"zangen","LF",2,"n"
"ossrbek","Random",4,"m"
"pty'ans","Random",4,"m"
"sfa'os","Random",4,"m"
"torden","Pseudo",3,"m"
"saren","Pseudo",3,"m"
"indien","HF",1,"n"
"stitie","Pseudo",3,"m"
"geheel","HF",1,"n"
"wolfje","LF",2,"n"
"terrein","HF",1,"n"
"kichten","Pseudo",3,"m"
"'artyps","Random",4,"m"
"wacht","HF",1,"n"
"anam","Pseudo",3,"m"
"volkjes","LF",2,"n"
"vant","Pseudo",3,"m"
"cartoons","LF",2,"n"
"heette","HF",1,"n"
"verzoek","HF",1,"n"
"kezens","Pseudo",3,"m"
"items","LF",2,"n"
"vrochten","Pseudo",3,"m"
"randjes","LF",2,"n"
"hattig","Pseudo",3,"m"
"oreolb","Random",4,"m"
"itesegr","Random",4,"m"
"tandaar","Pseudo",3,"m"
"kliekje","LF",2,"n"
"relsgak","Random",4,"m"
"surfers","LF",2,"n"
"puistje","LF",2,"n"
"finde","Pseudo",3,"m"
"legagn","Random",4,"m"
"ejrhtas","Random",4,"m"
"alle","HF",1,"n"
"talen","HF",1,"n"
"appis","Pseudo",3,"m"
"twijgje","LF",2,"n"
"verliend","Pseudo",3,"m"
"volk","HF",1,"n"
"naaldjes","LF",2,"n"
"ruersfs","Random",4,"m"
"streek","HF",1,"n"
"sauna's","LF",2,"n"
"begrijp","HF",1,"n"
"netepsr","Random",4,"m"
"kreeg","HF",1,"n"
"kopje","HF",1,"n"
"moeging","Pseudo",3,"m"
"tavztou","Random",4,"m"
"poortjes","LF",2,"n"
"bedoelt","HF",1,"n"
"slotje","LF",2,"n"
"inze","Pseudo",3,"m"
"simgkons","Random",4,"m"
"smalle","HF",1,"n"
"kkrestes","Random",4,"m"
"lipuur","Pseudo",3,"m"
"miertje","LF",2,"n"
"noch","HF",1,"n"
"trsshi","Random",4,"m"
"boer","HF",1,"n"
"schaats","LF",2,"n"
"lshjpeu","Random",4,"m"
"waarag","Pseudo",3,"m"
"ztwjanae","Random",4,"m"
"rdum","Random",4,"m"
"groene","HF",1,"n"
"lannen","Pseudo",3,"m"
"berging","LF",2,"n"
"o'usd","Random",4,"m"
"mrkneom","Random",4,"m"
"ujekde","Random",4,"m"
"mjlisne","Random",4,"m"
"bsireej","Random",4,"m"
"eeejlutw","Random",4,"m"
"racebaan","LF",2,"n"
"niveau","HF",1,"n"
"sjersoo","Random",4,"m"
"sgjkreoe","Random",4,"m"
"maak","HF",1,"n"
"vruchtje","LF",2,"n"
"mietjes","LF",2,"n"
"alfo'rs","Random",4,"m"
"irkkujse","Random",4,"m"
"earrspt","Random",4,"m"
"meeirrs","Random",4,"m"
"noemen","HF",1,"n"
"henger","Pseudo",3,"m"
"aelkbjs","Random",4,"m"
"helpt","HF",1,"n"
"tellen","HF",1,"n"
"verbaald","Pseudo",3,"m"
"lieverds","LF",2,"n"
"sraless","Random",4,"m"
"buurtje","LF",2,"n"
"kilms","Pseudo",3,"m"
"gabat","Pseudo",3,"m"
"hbnakol","Random",4,"m"
"nale","Pseudo",3,"m"
"gegicht","Pseudo",3,"m"
"ekstejes","Random",4,"m"
"walnoot","LF",2,"n"
"eerzet","Pseudo",3,"m"
"rvgeeti","Random",4,"m"
"derde","HF",1,"n"
"raciaal","LF",2,"n"
"gonmem","Random",4,"m"
"gepal","Pseudo",3,"m"
"bedlijk","Pseudo",3,"m"
"dutjes","LF",2,"n"
