"stimulus","cond","condition","correct_response"
"lalen","Pseudo",3,"m"
"teken","HF",1,"n"
"namen","HF",1,"n"
"uklliro","Random",4,"m"
"troedt","Pseudo",3,"m"
"owprjme","Random",4,"m"
"zeende","Pseudo",3,"m"
"kraad","Pseudo",3,"m"
"akjtesn","Random",4,"m"
"twijgje","LF",2,"n"
"polsjes","LF",2,"n"
"darmpje","LF",2,"n"
"verliet","HF",1,"n"
"erdesl","Random",4,"m"
"sfeertje","LF",2,"n"
"sorbet","LF",2,"n"
"surfen","LF",2,"n"
"gezien","HF",1,"n"
"jfelsza","Random",4,"m"
"wmirpe","Random",4,"m"
"dorg","Pseudo",3,"m"
"vreles","Random",4,"m"
"volgden","HF",1,"n"
"mierzaam","Pseudo",3,"m"
"roonde","Pseudo",3,"m"
"rjteiefs","Random",4,"m"
"laal","Pseudo",3,"m"
"gauw","HF",1,"n"
"ocsrotes","Random",4,"m"
"blik","HF",1,"n"
"sgjkreoe","Random",4,"m"
"zormt","Pseudo",3,"m"
"lshjpeu","Random",4,"m"
"morving","Pseudo",3,"m"
"padjes","LF",2,"n"
"aardbei","LF",2,"n"
"fases","LF",2,"n"
"racebaan","LF",2,"n"
"gedecht","Pseudo",3,"m"
"iertmje","Random",4,"m"
"butlers","LF",2,"n"
"tellers","LF",2,"n"
"betooft","Pseudo",3,"m"
"polo","LF",2,"n"
"schoemen","Pseudo",3,"m"
"geug","Pseudo",3,"m"
"tridiek","Pseudo",3,"m"
"donden","Pseudo",3,"m"
"prooien","LF",2,"n"
"solpejs","Random",4,"m"
"genoeg","HF",1,"n"
"woede","HF",1,"n"
"duo's","LF",2,"n"
"schieten","HF",1,"n"
"lijkjes","LF",2,"n"
"didden","Pseudo",3,"m"
"richtte","HF",1,"n"
"taxi","HF",1,"n"
"cruises","LF",2,"n"
"stoopen","Pseudo",3,"m"
"kwamen","HF",1,"n"
"elipskn","Random",4,"m"
"intro","LF",2,"n"
"mogel","Pseudo",3,"m"
"sheriffs","LF",2,"n"
"blelen","Pseudo",3,"m"
"hebben","HF",1,"n"
"kest","Pseudo",3,"m"
"nale","Pseudo",3,"m"
"clowntje","LF",2,"n"
"striem","LF",2,"n"
"ofschoon","HF",1,"n"
"rgaif","Random",4,"m"
"dechten","Pseudo",3,"m"
"vrede","HF",1,"n"
"treintje","LF",2,"n"
"lotjes","LF",2,"n"
"willen","HF",1,"n"
"kapot","HF",1,"n"
"trjeoo","Random",4,"m"
"beesden","Pseudo",3,"m"
"begriet","Pseudo",3,"m"
"verzet","HF",1,"n"
"even","HF",1,"n"
"lassers","LF",2,"n"
"koevoet","LF",2,"n"
"rondes","LF",2,"n"
"mlione","Random",4,"m"
"legagn","Random",4,"m"
"noende","Pseudo",3,"m"
"ugrteje","Random",4,"m"
"trein","HF",1,"n"
"rolkraag","LF",2,"n"
"deimje","Random",4,"m"
"roord","Pseudo",3,"m"
"kanaf","Pseudo",3,"m"
"slotje","LF",2,"n"
"nhtsi","Random",4,"m"
"fnstiet","Random",4,"m"
"jonteohr","Random",4,"m"
"hcmoa","Random",4,"m"
"jivl","Random",4,"m"
"cricket","LF",2,"n"
"oprpcno","Random",4,"m"
"lenger","Pseudo",3,"m"
"mocht","HF",1,"n"
"geven","HF",1,"n"
"pauzen","LF",2,"n"
"prisma's","LF",2,"n"
"loodjes","LF",2,"n"
"reebok","LF",2,"n"
"lso'os","Random",4,"m"
"advies","HF",1,"n"
"fgsueejl","Random",4,"m"
"raciaal","LF",2,"n"
"lipuur","Pseudo",3,"m"
"tfsroac","Random",4,"m"
"zombies","LF",2,"n"
"ehcltas","Random",4,"m"
"ubtrsoti","Random",4,"m"
"piemels","LF",2,"n"
"geweer","HF",1,"n"
"jvejtli","Random",4,"m"
"pakti","Pseudo",3,"m"
"voedsel","HF",1,"n"
"melst","Pseudo",3,"m"
"foto","HF",1,"n"
"pomst","Pseudo",3,"m"
"avulki","Random",4,"m"
"kuddes","LF",2,"n"
"astleps","Random",4,"m"
"cest","Pseudo",3,"m"
"proces","HF",1,"n"
"jkbees","Random",4,"m"
"kljetee","Random",4,"m"
"shirtje","LF",2,"n"
