"stimulus","cond","condition","correct_response"
"boezems","LF",2,"n"
"lagen","HF",1,"n"
"opgat","Pseudo",3,"m"
"bedrok","Pseudo",3,"m"
"mijkt","Pseudo",3,"m"
"kwirt","Pseudo",3,"m"
"stroppen","LF",2,"n"
"balkjes","LF",2,"n"
"gezort","Pseudo",3,"m"
"ujitlefs","Random",4,"m"
"lssaa","Random",4,"m"
"stunts","LF",2,"n"
"belde","HF",1,"n"
"biedara","Random",4,"m"
"lwipnkap","Random",4,"m"
"rvdliees","Random",4,"m"
"ereiss","Random",4,"m"
"bereel","Pseudo",3,"m"
"drukken","HF",1,"n"
"grijpen","HF",1,"n"
"fracht","Pseudo",3,"m"
"trutje","LF",2,"n"
"gepal","Pseudo",3,"m"
"steeds","HF",1,"n"
"logo","LF",2,"n"
"lekker","HF",1,"n"
"ortanco","Random",4,"m"
"sgisend","Random",4,"m"
"beide","HF",1,"n"
"blok","HF",1,"n"
"tien","HF",1,"n"
"groei","HF",1,"n"
"berust","HF",1,"n"
"prooien","LF",2,"n"
"vrede","HF",1,"n"
"bekjes","LF",2,"n"
"belin","Pseudo",3,"m"
"ojjo","Random",4,"m"
"ltejeiw","Random",4,"m"
"erdesl","Random",4,"m"
"trsshi","Random",4,"m"
"meukje","Pseudo",3,"m"
"ovkoeet","Random",4,"m"
"schiet","HF",1,"n"
"kleiner","HF",1,"n"
"bloef","Pseudo",3,"m"
"hier","HF",1,"n"
"snepnlo","Random",4,"m"
"najaars","LF",2,"n"
"eiljtwed","Random",4,"m"
"blonde","HF",1,"n"
"twrjeas","Random",4,"m"
"knuffel","LF",2,"n"
"bleem","Pseudo",3,"m"
"deanbjr","Random",4,"m"
"vallaan","Pseudo",3,"m"
"puut","Pseudo",3,"m"
"wapen","HF",1,"n"
"vier","HF",1,"n"
"kenons","Pseudo",3,"m"
"cartoons","LF",2,"n"
"vingers","HF",1,"n"
"geleid","HF",1,"n"
"verslaak","Pseudo",3,"m"
"stinker","LF",2,"n"
"lieve","HF",1,"n"
