"stimulus","cond","condition","correct_response"
"brang","Pseudo",3,"m"
"adem","HF",1,"n"
"steek","HF",1,"n"
"helder","HF",1,"n"
"kskderid","Random",4,"m"
"kijten","Pseudo",3,"m"
"olpshee","Random",4,"m"
"griepje","LF",2,"n"
"dikkerds","LF",2,"n"
"poepje","LF",2,"n"
"dutjes","LF",2,"n"
"tekstje","LF",2,"n"
"zaken","HF",1,"n"
"moenen","Pseudo",3,"m"
"eddkus","Random",4,"m"
"kregen","HF",1,"n"
"vreemde","HF",1,"n"
"schreef","HF",1,"n"
"coupon","LF",2,"n"
"roopt","Pseudo",3,"m"
"hoemen","Pseudo",3,"m"
"kleurtje","LF",2,"n"
"gingen","HF",1,"n"
"gedecht","Pseudo",3,"m"
"samen","HF",1,"n"
"teksten","HF",1,"n"
"molgde","Pseudo",3,"m"
"smokings","LF",2,"n"
"ziekten","HF",1,"n"
"python","LF",2,"n"
"eilabs","Random",4,"m"
"waartoe","HF",1,"n"
"maandje","LF",2,"n"
"kunnen","HF",1,"n"
"drank","HF",1,"n"
"gemak","HF",1,"n"
"hoorntje","LF",2,"n"
"helaar","Pseudo",3,"m"
"eeelngt","Random",4,"m"
"trsshi","Random",4,"m"
"deiring","Pseudo",3,"m"
"tmjaes","Random",4,"m"
"anncesrs","Random",4,"m"
"gronnen","Pseudo",3,"m"
"rkoe","Random",4,"m"
"lolly","LF",2,"n"
"tijesgwj","Random",4,"m"
"stijl","HF",1,"n"
"ioperon","Random",4,"m"
"nagjabil","Random",4,"m"
"dpaakn","Random",4,"m"
"geurtjes","LF",2,"n"
"neusjes","LF",2,"n"
"epmeils","Random",4,"m"
"deek","Pseudo",3,"m"
"liggen","HF",1,"n"
"loy'lsl","Random",4,"m"
"kerden","Pseudo",3,"m"
"kwestie","HF",1,"n"
"eenhoorn","LF",2,"n"
"psepjo","Random",4,"m"
"wolfje","LF",2,"n"
"fuiven","LF",2,"n"
"gdisje","Random",4,"m"
"laudend","Pseudo",3,"m"
"speldjes","LF",2,"n"
"rust","HF",1,"n"
"prsetpin","Random",4,"m"
"dond","Pseudo",3,"m"
"scibuit","Random",4,"m"
"poortjes","LF",2,"n"
"uentttr","Random",4,"m"
"bieden","HF",1,"n"
"omedm","Random",4,"m"
"uknp","Random",4,"m"
"acts","LF",2,"n"
"schatjes","LF",2,"n"
"esborpod","Random",4,"m"
"punten","HF",1,"n"
"krokus","LF",2,"n"
"dadel","LF",2,"n"
"ontstaat","HF",1,"n"
"cross","LF",2,"n"
"mouwtjes","LF",2,"n"
"vormde","HF",1,"n"
"eilavan","Random",4,"m"
"saart","Pseudo",3,"m"
"blijven","HF",1,"n"
"tahi","Pseudo",3,"m"
"grens","HF",1,"n"
"vaven","Pseudo",3,"m"
"zeiden","HF",1,"n"
"ritsen","LF",2,"n"
"brug","HF",1,"n"
"verlelt","Pseudo",3,"m"
"turnen","LF",2,"n"
"leeg","HF",1,"n"
"nestjes","LF",2,"n"
"belocht","Pseudo",3,"m"
"agenzn","Random",4,"m"
"hoofdzin","LF",2,"n"
