"stimulus","cond","condition","correct_response"
"trippen","LF",2,"n"
"haastig","HF",1,"n"
"helpt","HF",1,"n"
"ofpsr","Random",4,"m"
"beisjes","Pseudo",3,"m"
"accu's","LF",2,"n"
"koospem","Random",4,"m"
"mitten","Pseudo",3,"m"
"hoogtes","LF",2,"n"
"gemien","Pseudo",3,"m"
"rekkit","Random",4,"m"
"vaasjes","LF",2,"n"
"sfa'os","Random",4,"m"
"hood","Pseudo",3,"m"
"ding","HF",1,"n"
"fuiven","LF",2,"n"
"pandje","LF",2,"n"
"blad","HF",1,"n"
"ktsea","Random",4,"m"
"veldjes","LF",2,"n"
"otters","LF",2,"n"
"anghoord","Pseudo",3,"m"
"vast","HF",1,"n"
"ereiss","Random",4,"m"
"moekten","Pseudo",3,"m"
"begriet","Pseudo",3,"m"
"fgsueejl","Random",4,"m"
"belpt","Pseudo",3,"m"
"smyjpeg","Random",4,"m"
"klaar","HF",1,"n"
"tncshaej","Random",4,"m"
"ujitlefs","Random",4,"m"
"kende","HF",1,"n"
"sloeg","HF",1,"n"
"kassiers","LF",2,"n"
"hentte","Pseudo",3,"m"
"icht","Pseudo",3,"m"
"semutjs","Random",4,"m"
"schilten","Pseudo",3,"m"
"stas","Pseudo",3,"m"
"teefjes","LF",2,"n"
"reviews","LF",2,"n"
"meidje","LF",2,"n"
"ssjaeak","Random",4,"m"
"bleven","HF",1,"n"
"sport","HF",1,"n"
"blijgt","Pseudo",3,"m"
"vallen","HF",1,"n"
"nestjes","LF",2,"n"
"hangen","HF",1,"n"
"lokter","Pseudo",3,"m"
"meerdien","Pseudo",3,"m"
"pentool","Pseudo",3,"m"
"reebok","LF",2,"n"
"kwap","Pseudo",3,"m"
"grag","Pseudo",3,"m"
"o'usd","Random",4,"m"
"ugrteje","Random",4,"m"
"squash","LF",2,"n"
"wratjes","LF",2,"n"
"sekjne","Random",4,"m"
"kroeker","Pseudo",3,"m"
"diva","LF",2,"n"
"deven","Pseudo",3,"m"
"seenstj","Random",4,"m"
"lsede","Random",4,"m"
"eten","HF",1,"n"
"goden","HF",1,"n"
"brandje","LF",2,"n"
"spurten","LF",2,"n"
"uentttr","Random",4,"m"
"soja","LF",2,"n"
"paus","HF",1,"n"
"schreef","HF",1,"n"
"consact","Pseudo",3,"m"
"moze","Pseudo",3,"m"
"lotions","LF",2,"n"
"mondjes","LF",2,"n"
"buren","HF",1,"n"
"duivel","HF",1,"n"
"lezer","HF",1,"n"
"faarden","Pseudo",3,"m"
"dnoser","Random",4,"m"
"eenhoorn","LF",2,"n"
"pode","Pseudo",3,"m"
"scheppen","HF",1,"n"
"najaars","LF",2,"n"
"npisjers","Random",4,"m"
"bestest","Pseudo",3,"m"
"pomen","Pseudo",3,"m"
"alweer","HF",1,"n"
"mentors","LF",2,"n"
"ejlztise","Random",4,"m"
"eeelngt","Random",4,"m"
"bord","HF",1,"n"
"lkaebj","Random",4,"m"
"gelard","Pseudo",3,"m"
"nasnok","Random",4,"m"
"kapjes","LF",2,"n"
"oesjnets","Random",4,"m"
"boder","Pseudo",3,"m"
"lage","HF",1,"n"
"hekjes","LF",2,"n"
"stup","Pseudo",3,"m"
"zalfje","LF",2,"n"
"wmirpe","Random",4,"m"
"precekt","Pseudo",3,"m"
"vraagjes","LF",2,"n"
"voedsel","HF",1,"n"
"andslaa","Random",4,"m"
"cricket","LF",2,"n"
"utjbrue","Random",4,"m"
"lutters","Pseudo",3,"m"
"heel","HF",1,"n"
"kichten","Pseudo",3,"m"
"voorbij","HF",1,"n"
"designs","LF",2,"n"
"zeefje","LF",2,"n"
"zuchtte","HF",1,"n"
"zoosje","Pseudo",3,"m"
"steet","Pseudo",3,"m"
"epmeils","Random",4,"m"
"letsels","LF",2,"n"
"boogjes","LF",2,"n"
"emits","Random",4,"m"
"tseej","Random",4,"m"
"grijpen","HF",1,"n"
"feiten","HF",1,"n"
"raster","LF",2,"n"
"zebra's","LF",2,"n"
"ejvoksr","Random",4,"m"
"vocaal","LF",2,"n"
"blondjes","LF",2,"n"
"belin","Pseudo",3,"m"
"rvdliees","Random",4,"m"
"bospen","Pseudo",3,"m"
"diepe","HF",1,"n"
"kusrko","Random",4,"m"
"wesdergj","Random",4,"m"
"matjes","LF",2,"n"
"keeltje","LF",2,"n"
"jfwole","Random",4,"m"
"blijf","HF",1,"n"
"solsmes","Random",4,"m"
"poema's","LF",2,"n"
"slotje","LF",2,"n"
"wangen","HF",1,"n"
"crisis","HF",1,"n"
"noorden","HF",1,"n"
"lieuws","Pseudo",3,"m"
"breg","Pseudo",3,"m"
"serpent","LF",2,"n"
"neutnr","Random",4,"m"
"rest","HF",1,"n"
"slamen","Pseudo",3,"m"
"zieltje","LF",2,"n"
"blif","Pseudo",3,"m"
"opzet","HF",1,"n"
"donzaam","Pseudo",3,"m"
"biele","Pseudo",3,"m"
"ewekrsk","Random",4,"m"
"blacht","Pseudo",3,"m"
"rand","HF",1,"n"
"vierde","HF",1,"n"
"rgaif","Random",4,"m"
"vandaag","HF",1,"n"
"pdteies","Random",4,"m"
"aantal","HF",1,"n"
"legse","Pseudo",3,"m"
"steen","HF",1,"n"
"provikt","Pseudo",3,"m"
"ontblam","Pseudo",3,"m"
"snonning","Pseudo",3,"m"
"beperkt","HF",1,"n"
"strelg","Pseudo",3,"m"
"hoorntje","LF",2,"n"
"blauwe","HF",1,"n"
"struikje","LF",2,"n"
"boop","Pseudo",3,"m"
"trtsersa","Random",4,"m"
"voorvoud","Pseudo",3,"m"
"sojeflok","Random",4,"m"
"lunches","LF",2,"n"
"breng","HF",1,"n"
"kesten","Pseudo",3,"m"
"drums","LF",2,"n"
"tnjeesv","Random",4,"m"
"tespja","Random",4,"m"
"epaspj","Random",4,"m"
"kemen","Pseudo",3,"m"
"beter","HF",1,"n"
"bril","HF",1,"n"
"factor","HF",1,"n"
"zwijntje","LF",2,"n"
"acarabne","Random",4,"m"
"korargla","Random",4,"m"
"lift","HF",1,"n"
"o'mpaes","Random",4,"m"
"pelzen","LF",2,"n"
"fede","Pseudo",3,"m"
"taluepas","Random",4,"m"
"plateaus","LF",2,"n"
"oasj","Random",4,"m"
"wijsheid","HF",1,"n"
"haast","HF",1,"n"
"volle","HF",1,"n"
"hoeven","HF",1,"n"
"knikjes","LF",2,"n"
"gewicht","HF",1,"n"
"brnaso","Random",4,"m"
"kaadt","Pseudo",3,"m"
"rudtmsel","Random",4,"m"
"dorg","Pseudo",3,"m"
"tander","Pseudo",3,"m"
"wuid","Pseudo",3,"m"
"snepnlo","Random",4,"m"
