"stimulus","cond","condition","correct_response"
"dnjesar","Random",4,"m"
"iejfde","Random",4,"m"
"omforbas","Random",4,"m"
"kkarer","Random",4,"m"
"emjsite","Random",4,"m"
"begen","Pseudo",3,"m"
"blok","HF",1,"n"
"zalfje","LF",2,"n"
"c'isrmo","Random",4,"m"
"nekjes","LF",2,"n"
"resixm","Random",4,"m"
"eignrgb","Random",4,"m"
"studie","HF",1,"n"
"felle","HF",1,"n"
"dadel","LF",2,"n"
"snuitje","LF",2,"n"
"ssjaeak","Random",4,"m"
"spoeg","Pseudo",3,"m"
"oetjls","Random",4,"m"
"cillie","Pseudo",3,"m"
"stelzen","Pseudo",3,"m"
"huisje","HF",1,"n"
"kassiers","LF",2,"n"
"verte","HF",1,"n"
"wesdergj","Random",4,"m"
"akjtesn","Random",4,"m"
"haadt","Pseudo",3,"m"
"vosje","LF",2,"n"
"muur","HF",1,"n"
"racket","LF",2,"n"
"stig","Pseudo",3,"m"
"geraakt","HF",1,"n"
"blif","Pseudo",3,"m"
"rudtmsel","Random",4,"m"
"epaspj","Random",4,"m"
"lutters","Pseudo",3,"m"
"belde","HF",1,"n"
"wormpje","LF",2,"n"
"doon","Pseudo",3,"m"
"kejsaa","Random",4,"m"
"gieters","LF",2,"n"
"cosrs","Random",4,"m"
"pukkel","LF",2,"n"
"fauna's","LF",2,"n"
"kleiren","Pseudo",3,"m"
"ltdea's","Random",4,"m"
"rijle","Pseudo",3,"m"
"plapen","Pseudo",3,"m"
"uren","HF",1,"n"
"drij","Pseudo",3,"m"
"cartoon","LF",2,"n"
"klie","Pseudo",3,"m"
"starte","Pseudo",3,"m"
"veldjes","LF",2,"n"
"kanons","LF",2,"n"
"marker","LF",2,"n"
"toesrp","Random",4,"m"
"warm","HF",1,"n"
"mahstec","Random",4,"m"
"espnrta","Random",4,"m"
"oude","HF",1,"n"
"arrsad","Random",4,"m"
"wimper","LF",2,"n"
"stroppen","LF",2,"n"
"pauzen","LF",2,"n"
"dis'soc","Random",4,"m"
"owprjme","Random",4,"m"
"nassen","Pseudo",3,"m"
"eilavan","Random",4,"m"
"bedoelt","HF",1,"n"
"pemdrja","Random",4,"m"
"berast","Pseudo",3,"m"
"typisch","HF",1,"n"
"peukjes","LF",2,"n"
"koospem","Random",4,"m"
"gekleed","HF",1,"n"
"kennis","HF",1,"n"
"letsels","LF",2,"n"
"doopsels","LF",2,"n"
"koortje","LF",2,"n"
"bopen","Pseudo",3,"m"
"kruis","HF",1,"n"
"erger","HF",1,"n"
"muilen","LF",2,"n"
"eenhoorn","LF",2,"n"
"beertjes","LF",2,"n"
"blijf","HF",1,"n"
"ltesbei","Random",4,"m"
"houdt","HF",1,"n"
"hoewel","HF",1,"n"
"wijzen","HF",1,"n"
"levert","HF",1,"n"
"abant","Pseudo",3,"m"
"jematnsa","Random",4,"m"
"holken","Pseudo",3,"m"
"doon","Pseudo",3,"m"
"jochies","LF",2,"n"
"merkte","HF",1,"n"
"tolgen","Pseudo",3,"m"
"hoorntje","LF",2,"n"
"ejvoksr","Random",4,"m"
"rinden","Pseudo",3,"m"
"gekocht","HF",1,"n"
"schillig","Pseudo",3,"m"
"molgde","Pseudo",3,"m"
"staf","HF",1,"n"
"hulpjes","LF",2,"n"
"blauwe","HF",1,"n"
"nader","HF",1,"n"
"eiksnjk","Random",4,"m"
"bobjet","Pseudo",3,"m"
"beleefd","HF",1,"n"
"gegaald","Pseudo",3,"m"
"knikjes","LF",2,"n"
"itesegr","Random",4,"m"
"vlucht","HF",1,"n"
"kwap","Pseudo",3,"m"
"gamma's","LF",2,"n"
"stafje","LF",2,"n"
"zinsdeel","LF",2,"n"
"saken","Pseudo",3,"m"
"feest","HF",1,"n"
"vlokje","LF",2,"n"
"coupons","LF",2,"n"
"doer","Pseudo",3,"m"
"klees","Pseudo",3,"m"
"mlione","Random",4,"m"
"gieve","Pseudo",3,"m"
"uist","Pseudo",3,"m"
"gedecht","Pseudo",3,"m"
"echter","HF",1,"n"
"sandaal","LF",2,"n"
"stages","LF",2,"n"
"snepnlo","Random",4,"m"
"strijd","HF",1,"n"
"ijeplss","Random",4,"m"
"fraudes","LF",2,"n"
"dangen","Pseudo",3,"m"
"kljetee","Random",4,"m"
"alweer","HF",1,"n"
"oesjnets","Random",4,"m"
"erters","Pseudo",3,"m"
"aard","HF",1,"n"
"krommen","LF",2,"n"
"rends","Pseudo",3,"m"
"loop","HF",1,"n"
"maap","Pseudo",3,"m"
"keizer","HF",1,"n"
"schaapje","LF",2,"n"
"krant","HF",1,"n"
"helaar","Pseudo",3,"m"
"euiltjzs","Random",4,"m"
"komt","HF",1,"n"
"drumstel","LF",2,"n"
"eesewsj","Random",4,"m"
"boot","HF",1,"n"
"cartoons","LF",2,"n"
"keotj","Random",4,"m"
"lentes","LF",2,"n"
"prond","Pseudo",3,"m"
"jfelsza","Random",4,"m"
"gidsje","LF",2,"n"
"warten","Pseudo",3,"m"
"zonder","HF",1,"n"
"kaastig","Pseudo",3,"m"
"'raoscb","Random",4,"m"
"striem","LF",2,"n"
"aelkbjs","Random",4,"m"
"hust","Pseudo",3,"m"
"lieve","HF",1,"n"
"gemeen","HF",1,"n"
"tselke","Random",4,"m"
"griezels","LF",2,"n"
"patroon","HF",1,"n"
"ouder","HF",1,"n"
"printers","LF",2,"n"
"kleren","HF",1,"n"
"oordeel","HF",1,"n"
"vrachtje","LF",2,"n"
"kloofje","LF",2,"n"
"nogms'a","Random",4,"m"
"nergens","HF",1,"n"
"eigen","HF",1,"n"
"tneprpos","Random",4,"m"
"edrijr","Random",4,"m"
"ejrhtas","Random",4,"m"
"mrojewps","Random",4,"m"
"prijgen","Pseudo",3,"m"
"dromen","HF",1,"n"
"duo's","LF",2,"n"
"klichten","Pseudo",3,"m"
"ventjes","LF",2,"n"
"sebje","Random",4,"m"
"vuilbak","LF",2,"n"
"rest","HF",1,"n"
"waarbij","HF",1,"n"
"dikkerds","LF",2,"n"
"weeltijd","Pseudo",3,"m"
"weet","HF",1,"n"
"schagde","Pseudo",3,"m"
"veel","HF",1,"n"
"lachen","HF",1,"n"
"witloof","LF",2,"n"
"glak","Pseudo",3,"m"
"begen","Pseudo",3,"m"
"lignwob","Random",4,"m"
"ackse","Random",4,"m"
"doer","Pseudo",3,"m"
"kicht","Pseudo",3,"m"
"nagjabil","Random",4,"m"
"hiekte","Pseudo",3,"m"
"zombie","LF",2,"n"
"naowolt","Random",4,"m"
"sleetje","LF",2,"n"
"rvdliees","Random",4,"m"
"toster","Random",4,"m"
"gezort","Pseudo",3,"m"
"richting","HF",1,"n"
"lolly's","LF",2,"n"
"klanten","HF",1,"n"
"neutnr","Random",4,"m"
"luikjes","LF",2,"n"
"stemle","Pseudo",3,"m"
"pelososd","Random",4,"m"
"kortom","HF",1,"n"
"melst","Pseudo",3,"m"
"fijne","HF",1,"n"
"buim","Pseudo",3,"m"
"tonijn","LF",2,"n"
"lbuvaki","Random",4,"m"
"begreep","HF",1,"n"
"vertoont","HF",1,"n"
"cingens","Pseudo",3,"m"
"cobra's","LF",2,"n"
"opyhtn","Random",4,"m"
"uiltje","LF",2,"n"
"ocsrotes","Random",4,"m"
"brufte","Pseudo",3,"m"
"vrerde","Pseudo",3,"m"
"liek","Pseudo",3,"m"
