"stimulus","cond","condition","correct_response"
"euiltjzs","Random",4,"m"
"koop","HF",1,"n"
"jullen","Pseudo",3,"m"
"trailers","LF",2,"n"
"gebrek","HF",1,"n"
"laler","Pseudo",3,"m"
"vergeet","HF",1,"n"
"opyhtn","Random",4,"m"
"vleesmes","LF",2,"n"
"trio's","LF",2,"n"
"hoerzan","Pseudo",3,"m"
"bron","HF",1,"n"
"indands","Pseudo",3,"m"
"verstaan","HF",1,"n"
"trukt","Pseudo",3,"m"
"gieters","LF",2,"n"
"belocht","Pseudo",3,"m"
"kanons","LF",2,"n"
"straks","HF",1,"n"
"verstagd","Pseudo",3,"m"
"igwjees","Random",4,"m"
"inze","Pseudo",3,"m"
"moekten","Pseudo",3,"m"
"pandje","LF",2,"n"
"tnjeesv","Random",4,"m"
"egams","Random",4,"m"
"gekocht","HF",1,"n"
"bijwoord","LF",2,"n"
"geheel","HF",1,"n"
"daaf","Pseudo",3,"m"
"hctjzues","Random",4,"m"
"jansara","Random",4,"m"
"ewekrsk","Random",4,"m"
"kiezen","HF",1,"n"
"sneeg","Pseudo",3,"m"
"hezet","Pseudo",3,"m"
"cash","LF",2,"n"
"spreken","HF",1,"n"
"koopjes","LF",2,"n"
"keeltje","LF",2,"n"
"hield","HF",1,"n"
"gaat","HF",1,"n"
"vent","HF",1,"n"
"jngiogg","Random",4,"m"
"ykceoh","Random",4,"m"
"bijk","Pseudo",3,"m"
"clowntje","LF",2,"n"
"wratjes","LF",2,"n"
"turnen","LF",2,"n"
"striem","LF",2,"n"
"panters","LF",2,"n"
"coupons","LF",2,"n"
"eeuwig","HF",1,"n"
"rijder","LF",2,"n"
"tavztou","Random",4,"m"
"raciaal","LF",2,"n"
"gekend","HF",1,"n"
"zachte","HF",1,"n"
"speelde","HF",1,"n"
"salgo","Random",4,"m"
"tntijere","Random",4,"m"
"hooden","Pseudo",3,"m"
"plasjes","LF",2,"n"
"larve","LF",2,"n"
"ztaasejl","Random",4,"m"
"eddal","Random",4,"m"
"blauwe","HF",1,"n"
"bleken","HF",1,"n"
"ueedjnts","Random",4,"m"
"roosjes","LF",2,"n"
"agenzn","Random",4,"m"
"mlione","Random",4,"m"
"tijesgwj","Random",4,"m"
"maam","Pseudo",3,"m"
"ofschoon","HF",1,"n"
"snelheid","HF",1,"n"
"vervoen","Pseudo",3,"m"
"bemend","Pseudo",3,"m"
"hoofd","HF",1,"n"
"zebben","Pseudo",3,"m"
"avhjcrte","Random",4,"m"
"ijeplss","Random",4,"m"
"strag","Pseudo",3,"m"
"wordt","HF",1,"n"
"neius","Random",4,"m"
"keed","Pseudo",3,"m"
"jekoops","Random",4,"m"
"zombies","LF",2,"n"
"rolkraag","LF",2,"n"
"gevolgd","HF",1,"n"
"tizjwnje","Random",4,"m"
"butlers","LF",2,"n"
"etwjese","Random",4,"m"
"tien","HF",1,"n"
"solpejs","Random",4,"m"
"minaag","Pseudo",3,"m"
"mjapaens","Random",4,"m"
"eiksnjk","Random",4,"m"
"wereld","HF",1,"n"
"succes","HF",1,"n"
"gfsalnig","Random",4,"m"
"meken","Pseudo",3,"m"
"'raoscb","Random",4,"m"
"loojitpe","Random",4,"m"
"duurt","HF",1,"n"
"helfde","Pseudo",3,"m"
"tweede","HF",1,"n"
"nieno","Pseudo",3,"m"
"bleven","HF",1,"n"
"ekstejes","Random",4,"m"
"inbloep","Pseudo",3,"m"
"stekkers","LF",2,"n"
"paak","Pseudo",3,"m"
"jaam","Pseudo",3,"m"
"hoogtes","LF",2,"n"
"swille","Pseudo",3,"m"
"biele","Pseudo",3,"m"
"polo","LF",2,"n"
"sau'al","Random",4,"m"
"welk","HF",1,"n"
"banden","HF",1,"n"
"begook","Pseudo",3,"m"
"paniek","HF",1,"n"
"weesjes","LF",2,"n"
"looiste","Pseudo",3,"m"
"deek","Pseudo",3,"m"
"trappen","HF",1,"n"
"waard","HF",1,"n"
"stropje","LF",2,"n"
"'gantos","Random",4,"m"
"tonen","HF",1,"n"
"items","LF",2,"n"
"tetwij","Pseudo",3,"m"
"weer","HF",1,"n"
"wader","Pseudo",3,"m"
"trailer","LF",2,"n"
"dechtte","Pseudo",3,"m"
"jojo's","LF",2,"n"
"ropisch","Pseudo",3,"m"
"minder","HF",1,"n"
"selder","LF",2,"n"
"grees","Pseudo",3,"m"
"verbaasd","HF",1,"n"
"biscuit","LF",2,"n"
"wors","Pseudo",3,"m"
"sgnjaor","Random",4,"m"
"echte","HF",1,"n"
"benen","HF",1,"n"
"bord","HF",1,"n"
"ltesoj","Random",4,"m"
"dojkoers","Random",4,"m"
"lesud","Random",4,"m"
"steekjes","LF",2,"n"
"streek","HF",1,"n"
"paast","Pseudo",3,"m"
"noemde","HF",1,"n"
"brechtig","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"barons","LF",2,"n"
"chif","Pseudo",3,"m"
"plepfir","Random",4,"m"
"modem","LF",2,"n"
"limoen","LF",2,"n"
"iejlvegs","Random",4,"m"
"upnoocs","Random",4,"m"
"haantjes","LF",2,"n"
"meikje","Pseudo",3,"m"
"tseej","Random",4,"m"
"deurt","Pseudo",3,"m"
"naaldjes","LF",2,"n"
"luzie","Pseudo",3,"m"
"liefst","HF",1,"n"
"beitels","LF",2,"n"
"nasnok","Random",4,"m"
"lorneel","Pseudo",3,"m"
"loorden","Pseudo",3,"m"
"rukwind","LF",2,"n"
"clip","LF",2,"n"
"rosndo","Random",4,"m"
"vereist","HF",1,"n"
"eletjiz","Random",4,"m"
"feitjes","LF",2,"n"
"deze","HF",1,"n"
"hockey","LF",2,"n"
"eivnfu","Random",4,"m"
"aden","Pseudo",3,"m"
"horen","HF",1,"n"
"daarbij","HF",1,"n"
"uittejrs","Random",4,"m"
"eplukk","Random",4,"m"
"steert","Pseudo",3,"m"
"egnect","Pseudo",3,"m"
"truitjes","LF",2,"n"
"helaar","Pseudo",3,"m"
"matjes","LF",2,"n"
"schaduw","HF",1,"n"
"zalfjes","LF",2,"n"
"damer","Pseudo",3,"m"
"kwirt","Pseudo",3,"m"
"twintig","HF",1,"n"
"leefde","HF",1,"n"
"kskderid","Random",4,"m"
"esdsetrs","Random",4,"m"
"rocker","LF",2,"n"
"duifjes","LF",2,"n"
"shirtje","LF",2,"n"
"nauw","HF",1,"n"
"wormpjes","LF",2,"n"
"oreolb","Random",4,"m"
"sproekt","Pseudo",3,"m"
"muskiet","LF",2,"n"
"letsels","LF",2,"n"
"ziek","HF",1,"n"
"vmeelses","Random",4,"m"
"slipper","LF",2,"n"
"o'usd","Random",4,"m"
"dieptes","LF",2,"n"
"zwijgen","HF",1,"n"
"olaavc","Random",4,"m"
"oasj","Random",4,"m"
"braag","Pseudo",3,"m"
"raims'ps","Random",4,"m"
"focht","Pseudo",3,"m"
"schijnt","HF",1,"n"
"dealen","LF",2,"n"
"outsen","Pseudo",3,"m"
"bouden","Pseudo",3,"m"
"aavgrsej","Random",4,"m"
"setje","LF",2,"n"
"betreft","HF",1,"n"
"dangen","Pseudo",3,"m"
"tellers","LF",2,"n"
"tselke","Random",4,"m"
"geschikt","HF",1,"n"
"heeft","HF",1,"n"
"zegt","HF",1,"n"
"jedselps","Random",4,"m"
"legagn","Random",4,"m"
"zoutvat","LF",2,"n"
"verviend","Pseudo",3,"m"
