"stimulus","cond","condition","correct_response"
"tanden","HF",1,"n"
"roze","HF",1,"n"
"popjes","LF",2,"n"
"leter","Pseudo",3,"m"
"rondes","LF",2,"n"
"toeval","HF",1,"n"
"natuur","HF",1,"n"
"jklevos","Random",4,"m"
"jievelg","Random",4,"m"
"paast","Pseudo",3,"m"
"dikkerds","LF",2,"n"
"verblier","Pseudo",3,"m"
"otters","LF",2,"n"
"ryu'js","Random",4,"m"
"mondjes","LF",2,"n"
"bowling","LF",2,"n"
"duels","LF",2,"n"
"fruis","Pseudo",3,"m"
"kleur","HF",1,"n"
"izobsn","Random",4,"m"
"eenheid","HF",1,"n"
"jatkalwe","Random",4,"m"
"groeg","Pseudo",3,"m"
"matjes","LF",2,"n"
"piemels","LF",2,"n"
"vinger","HF",1,"n"
"peter","HF",1,"n"
"pauzen","LF",2,"n"
"koevoet","LF",2,"n"
"donter","Pseudo",3,"m"
"sterden","Pseudo",3,"m"
"tijesgwj","Random",4,"m"
"stropje","LF",2,"n"
"eobbss","Random",4,"m"
"sletten","LF",2,"n"
"ijlekjs","Random",4,"m"
"ttejru","Random",4,"m"
"trok","HF",1,"n"
"proton","LF",2,"n"
"stellen","HF",1,"n"
"ltdea's","Random",4,"m"
"gezien","HF",1,"n"
"dingers","Pseudo",3,"m"
"cordt","Pseudo",3,"m"
"hujcvrte","Random",4,"m"
"nmoerts","Random",4,"m"
"kungen","Pseudo",3,"m"
"sneeg","Pseudo",3,"m"
"zelfde","HF",1,"n"
"ejzeewps","Random",4,"m"
"boffen","LF",2,"n"
"ekjcat","Random",4,"m"
"speelt","HF",1,"n"
"noorden","HF",1,"n"
"noelen","Pseudo",3,"m"
"vorkjes","LF",2,"n"
"'raoscb","Random",4,"m"
"ontplaat","Pseudo",3,"m"
"vaag","HF",1,"n"
"galgen","LF",2,"n"
"stroppen","LF",2,"n"
"spiepen","Pseudo",3,"m"
"miertje","LF",2,"n"
"aelkbjs","Random",4,"m"
"lassers","LF",2,"n"
"ejposm","Random",4,"m"
"kwap","Pseudo",3,"m"
"snoetjes","LF",2,"n"
"lijn","HF",1,"n"
"lso'os","Random",4,"m"
"dkjijes","Random",4,"m"
"dending","Pseudo",3,"m"
"vergiet","LF",2,"n"
"neesztjo","Random",4,"m"
"bord","HF",1,"n"
"worden","HF",1,"n"
"verde","Pseudo",3,"m"
"'artyps","Random",4,"m"
"ebalmss","Random",4,"m"
"serpent","LF",2,"n"
"wolken","HF",1,"n"
"betaald","HF",1,"n"
"inbrok","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"uiltje","LF",2,"n"
"duvo's","Pseudo",3,"m"
"salgo","Random",4,"m"
"gefeurd","Pseudo",3,"m"
"provikt","Pseudo",3,"m"
"mormels","LF",2,"n"
"traantje","LF",2,"n"
"pingpong","LF",2,"n"
"racebaan","LF",2,"n"
"willen","HF",1,"n"
"soepje","LF",2,"n"
"alfo'rs","Random",4,"m"
"stijf","HF",1,"n"
"rollen","HF",1,"n"
"printers","LF",2,"n"
"iceet","Pseudo",3,"m"
"vlucht","HF",1,"n"
"eroot","Pseudo",3,"m"
"beesden","Pseudo",3,"m"
"hoepels","LF",2,"n"
"ejdevls","Random",4,"m"
"radars","LF",2,"n"
"jfelsza","Random",4,"m"
"levers","LF",2,"n"
"gezag","HF",1,"n"
"smokings","LF",2,"n"
"diefje","LF",2,"n"
"ontsiend","Pseudo",3,"m"
"estlels","Random",4,"m"
"vervuld","HF",1,"n"
"vrijl","Pseudo",3,"m"
"olders","Pseudo",3,"m"
"fipts","Pseudo",3,"m"
"vonkjes","LF",2,"n"
"gepaard","HF",1,"n"
"rdum","Random",4,"m"
"mrojewps","Random",4,"m"
"cegent","Pseudo",3,"m"
"fases","LF",2,"n"
"keeewjs","Random",4,"m"
"zeggen","HF",1,"n"
"gympjes","LF",2,"n"
"desserts","LF",2,"n"
"obojegs","Random",4,"m"
"voedsel","HF",1,"n"
"vocaal","LF",2,"n"
"molgde","Pseudo",3,"m"
"stukjes","HF",1,"n"
"vrode","Pseudo",3,"m"
"kskderid","Random",4,"m"
"hoek","HF",1,"n"
"biscuit","LF",2,"n"
"vernast","Pseudo",3,"m"
"koer","LF",2,"n"
"irkkujse","Random",4,"m"
"veilig","HF",1,"n"
"verslag","HF",1,"n"
"blonke","Pseudo",3,"m"
"cinnen","Pseudo",3,"m"
"stersel","Pseudo",3,"m"
"o'usd","Random",4,"m"
"loorden","Pseudo",3,"m"
"nierp","Pseudo",3,"m"
"opnocht","Pseudo",3,"m"
"etters","LF",2,"n"
"moekten","Pseudo",3,"m"
"gemaast","Pseudo",3,"m"
"rkoe","Random",4,"m"
"trio's","LF",2,"n"
"ernstig","HF",1,"n"
"zieke","HF",1,"n"
"befluit","Pseudo",3,"m"
"wuejtoms","Random",4,"m"
"moord","HF",1,"n"
"loojitpe","Random",4,"m"
"tatel","Pseudo",3,"m"
"schepjes","LF",2,"n"
"ajsped","Random",4,"m"
"ismeukt","Random",4,"m"
"papa","HF",1,"n"
"neen","HF",1,"n"
"zwee","Pseudo",3,"m"
"stinker","LF",2,"n"
"eisers","LF",2,"n"
"stages","LF",2,"n"
"isjtenwj","Random",4,"m"
"brots","Pseudo",3,"m"
"dand","Pseudo",3,"m"
"blosde","Pseudo",3,"m"
"hints","LF",2,"n"
"plaven","Pseudo",3,"m"
"vkeojns","Random",4,"m"
"verbaald","Pseudo",3,"m"
"hitte","HF",1,"n"
"hoofden","HF",1,"n"
"vlaktes","LF",2,"n"
"klaar","HF",1,"n"
"kaart","HF",1,"n"
"trippen","LF",2,"n"
"geef","HF",1,"n"
"primeurs","LF",2,"n"
"almeid","Pseudo",3,"m"
"tijd","HF",1,"n"
"blijgen","Pseudo",3,"m"
"keed","Pseudo",3,"m"
"vonen","Pseudo",3,"m"
"fabriek","HF",1,"n"
"naam","HF",1,"n"
"akjtesn","Random",4,"m"
"iaml","Random",4,"m"
"vruchten","HF",1,"n"
"avial","Random",4,"m"
"pjseirl","Random",4,"m"
"rtbseoj","Random",4,"m"
"vreles","Random",4,"m"
"mezelf","HF",1,"n"
"besluit","HF",1,"n"
"racist","LF",2,"n"
"leeding","Pseudo",3,"m"
"enrdoos","Random",4,"m"
"even","HF",1,"n"
"rond","HF",1,"n"
"jargons","LF",2,"n"
"ochiejs","Random",4,"m"
"tliezju","Random",4,"m"
"fezjee","Random",4,"m"
"ovkoeet","Random",4,"m"
"bevaalt","Pseudo",3,"m"
"reizen","HF",1,"n"
"sfa'os","Random",4,"m"
"dadel","LF",2,"n"
"saken","Pseudo",3,"m"
"lecht","Pseudo",3,"m"
"stuk","HF",1,"n"
"hoken","Pseudo",3,"m"
"sproet","LF",2,"n"
"hiekte","Pseudo",3,"m"
"hout","HF",1,"n"
"eddkus","Random",4,"m"
"eerjtlku","Random",4,"m"
"wiegjes","LF",2,"n"
"idnseelz","Random",4,"m"
"nood","HF",1,"n"
"intro","LF",2,"n"
"gehad","HF",1,"n"
"ofpsr","Random",4,"m"
"leven","HF",1,"n"
"blad","HF",1,"n"
"groons","Pseudo",3,"m"
"mahstec","Random",4,"m"
"hetzij","HF",1,"n"
"gieters","LF",2,"n"
"polsjes","LF",2,"n"
"vrenheid","Pseudo",3,"m"
"eoggrn","Random",4,"m"
"aard","HF",1,"n"
