"stimulus","cond","condition","correct_response"
"vrijwel","HF",1,"n"
"slkovje","Random",4,"m"
"raciaal","LF",2,"n"
"vliessej","Random",4,"m"
"sterktes","LF",2,"n"
"ontstond","HF",1,"n"
"voeten","HF",1,"n"
"jargons","LF",2,"n"
"vlug","HF",1,"n"
"oetjls","Random",4,"m"
"spoeg","Pseudo",3,"m"
"sneegde","Pseudo",3,"m"
"slotje","LF",2,"n"
"vermeld","HF",1,"n"
"jury's","LF",2,"n"
"wagen","HF",1,"n"
"doegde","Pseudo",3,"m"
"gedecht","Pseudo",3,"m"
"sraless","Random",4,"m"
"buurtjes","LF",2,"n"
"buizerd","LF",2,"n"
"eddkus","Random",4,"m"
"ntasuls","Random",4,"m"
"us'cac","Random",4,"m"
"grees","Pseudo",3,"m"
"pinda","LF",2,"n"
"zeurdibs","Random",4,"m"
"strikje","LF",2,"n"
"terrein","HF",1,"n"
"meidje","LF",2,"n"
"kkarer","Random",4,"m"
"steeven","Pseudo",3,"m"
"leken","HF",1,"n"
"schillig","Pseudo",3,"m"
"nogms'a","Random",4,"m"
"gepaard","HF",1,"n"
"verblijf","HF",1,"n"
"deanbjr","Random",4,"m"
"begriet","Pseudo",3,"m"
"herwijn","Pseudo",3,"m"
"waaraan","HF",1,"n"
"o'usd","Random",4,"m"
"koer","LF",2,"n"
"zitjes","LF",2,"n"
"micro's","LF",2,"n"
"hujcvrte","Random",4,"m"
"slipper","LF",2,"n"
"owprjme","Random",4,"m"
"zweet","HF",1,"n"
"pers","HF",1,"n"
"waarbij","HF",1,"n"
"heet","HF",1,"n"
"judo","LF",2,"n"
"rtbseoj","Random",4,"m"
"irkkujse","Random",4,"m"
"sjersoo","Random",4,"m"
"iejlvegs","Random",4,"m"
"plan","HF",1,"n"
"soja","LF",2,"n"
"solo's","LF",2,"n"
"geest","HF",1,"n"
"greerde","Pseudo",3,"m"
"sterkten","LF",2,"n"
"diefje","LF",2,"n"
"papjes","LF",2,"n"
"pdteies","Random",4,"m"
"diedde","Pseudo",3,"m"
"stup","Pseudo",3,"m"
"peddel","LF",2,"n"
"borpen","Pseudo",3,"m"
"oren","HF",1,"n"
"gehaald","HF",1,"n"
"jacht","HF",1,"n"
"ejsdfrui","Random",4,"m"
"tweede","HF",1,"n"
"boot","HF",1,"n"
"begon","HF",1,"n"
"wezen","HF",1,"n"
"rokjes","LF",2,"n"
"edrijr","Random",4,"m"
"geleid","HF",1,"n"
"verloop","HF",1,"n"
"broog","Pseudo",3,"m"
"gifslang","LF",2,"n"
"geschikt","HF",1,"n"
"scheben","Pseudo",3,"m"
"korfbal","LF",2,"n"
"stel","HF",1,"n"
"lachend","HF",1,"n"
"letsels","LF",2,"n"
"vleesmes","LF",2,"n"
"tekstje","LF",2,"n"
"mrojewps","Random",4,"m"
"boze","HF",1,"n"
"spleken","Pseudo",3,"m"
"voodden","Pseudo",3,"m"
"piniek","Pseudo",3,"m"
"stour","Pseudo",3,"m"
"uittejrs","Random",4,"m"
"bijd","Pseudo",3,"m"
"befluit","Pseudo",3,"m"
"unies","LF",2,"n"
"woonde","HF",1,"n"
"drij","Pseudo",3,"m"
"kuisen","LF",2,"n"
"auto","HF",1,"n"
"blif","Pseudo",3,"m"
"andslaa","Random",4,"m"
"lddepe","Random",4,"m"
"locynco","Random",4,"m"
"borstje","LF",2,"n"
"rvwesie","Random",4,"m"
"utjbrue","Random",4,"m"
"verlelt","Pseudo",3,"m"
"kicht","Pseudo",3,"m"
"squash","LF",2,"n"
"ewekrsk","Random",4,"m"
"netepsr","Random",4,"m"
"keerde","HF",1,"n"
"reis","HF",1,"n"
"gedrult","Pseudo",3,"m"
"stig","Pseudo",3,"m"
"zazen","Pseudo",3,"m"
"bank","HF",1,"n"
"zoeken","HF",1,"n"
"hesteel","Pseudo",3,"m"
"obojegs","Random",4,"m"
"sprake","HF",1,"n"
"gied","Pseudo",3,"m"
"soepkom","LF",2,"n"
"doben","Pseudo",3,"m"
"clip","LF",2,"n"
"boceel","Pseudo",3,"m"
"dangt","Pseudo",3,"m"
"jekoops","Random",4,"m"
"egtjjwi","Random",4,"m"
"jlkeikes","Random",4,"m"
"laagjes","LF",2,"n"
"strang","Pseudo",3,"m"
"opyhtn","Random",4,"m"
"poema's","LF",2,"n"
"chif","Pseudo",3,"m"
"igwjees","Random",4,"m"
"bizon","LF",2,"n"
"slon","Pseudo",3,"m"
"noemde","HF",1,"n"
"mail","LF",2,"n"
"oizbmse","Random",4,"m"
"flipper","LF",2,"n"
"tnjeesv","Random",4,"m"
"prisma's","LF",2,"n"
"sandaal","LF",2,"n"
"blif","Pseudo",3,"m"
"usjem","Random",4,"m"
"roeier","LF",2,"n"
"padjes","LF",2,"n"
"kartons","LF",2,"n"
"lijk","HF",1,"n"
"uiteen","HF",1,"n"
"eeuw","HF",1,"n"
"errsse","Random",4,"m"
"accu's","LF",2,"n"
"paahjcse","Random",4,"m"
"fienst","Pseudo",3,"m"
"meisjes","HF",1,"n"
"tetso","Pseudo",3,"m"
"ribeuzd","Random",4,"m"
"minder","HF",1,"n"
"kern","HF",1,"n"
"hoek","HF",1,"n"
"dnjesar","Random",4,"m"
"augurk","LF",2,"n"
"wetten","HF",1,"n"
"balkje","LF",2,"n"
"wieltje","LF",2,"n"
"goger","Pseudo",3,"m"
"hockey","LF",2,"n"
"poepje","LF",2,"n"
"brieven","HF",1,"n"
"mutsjes","LF",2,"n"
"hillen","Pseudo",3,"m"
"jbeess","Random",4,"m"
"o'mpaes","Random",4,"m"
"begrif","Pseudo",3,"m"
"luzie","Pseudo",3,"m"
"cout","Pseudo",3,"m"
"groeg","Pseudo",3,"m"
"poten","HF",1,"n"
"savsjae","Random",4,"m"
"toegang","HF",1,"n"
"kozing","Pseudo",3,"m"
"esatips","Random",4,"m"
"legagn","Random",4,"m"
"biscuit","LF",2,"n"
"eeelngt","Random",4,"m"
"aktcer","Random",4,"m"
"plont","Pseudo",3,"m"
"tonijn","LF",2,"n"
"pamers","Pseudo",3,"m"
"nieuw","HF",1,"n"
"voelen","HF",1,"n"
"weesjes","LF",2,"n"
"koetje","LF",2,"n"
"tespja","Random",4,"m"
"twijgje","LF",2,"n"
"cartoons","LF",2,"n"
"eilabs","Random",4,"m"
"gedoord","Pseudo",3,"m"
"rkoe","Random",4,"m"
"robtu","Random",4,"m"
"trachtte","HF",1,"n"
"mieder","Pseudo",3,"m"
"roggen","LF",2,"n"
"maapte","Pseudo",3,"m"
"zand","HF",1,"n"
"struikje","LF",2,"n"
"wormpjes","LF",2,"n"
"namen","HF",1,"n"
"keiper","Pseudo",3,"m"
"waaf","Pseudo",3,"m"
"neutnr","Random",4,"m"
"kijten","Pseudo",3,"m"
"hoting","Pseudo",3,"m"
"mjapaens","Random",4,"m"
"simgkons","Random",4,"m"
"blinnen","Pseudo",3,"m"
"olrt","Random",4,"m"
"warmte","HF",1,"n"
"schulk","Pseudo",3,"m"
"jivl","Random",4,"m"
"beelden","HF",1,"n"
"reedling","Pseudo",3,"m"
"trein","HF",1,"n"
"voor","HF",1,"n"
"ofpsr","Random",4,"m"
"larve","LF",2,"n"
"roonde","Pseudo",3,"m"
"stijf","HF",1,"n"
"invloed","HF",1,"n"
"facht","Pseudo",3,"m"
