"stimulus","cond","condition","correct_response"
"vliegje","LF",2,"n"
"weesjes","LF",2,"n"
"vlaaien","LF",2,"n"
"esborpod","Random",4,"m"
"vkeojns","Random",4,"m"
"etwjese","Random",4,"m"
"zoek","HF",1,"n"
"frietjes","LF",2,"n"
"ebkoer","Random",4,"m"
"leider","HF",1,"n"
"ito'rs","Random",4,"m"
"broubens","Pseudo",3,"m"
"kaasje","LF",2,"n"
"smalel","Pseudo",3,"m"
"lolly's","LF",2,"n"
"sandaal","LF",2,"n"
"gedecht","Pseudo",3,"m"
"drumstel","LF",2,"n"
"kuste","HF",1,"n"
"bericht","HF",1,"n"
"kilms","Pseudo",3,"m"
"delta's","LF",2,"n"
"trutten","LF",2,"n"
"helder","HF",1,"n"
"bachtjes","Pseudo",3,"m"
"miertje","LF",2,"n"
"valers","Pseudo",3,"m"
"nieuwe","HF",1,"n"
"micro's","LF",2,"n"
"eeldig","Pseudo",3,"m"
"jezelf","HF",1,"n"
"roord","Pseudo",3,"m"
"neius","Random",4,"m"
"ontbijt","HF",1,"n"
"weten","HF",1,"n"
"kalfje","LF",2,"n"
"eeksten","Pseudo",3,"m"
"gemal","Pseudo",3,"m"
"stofden","Pseudo",3,"m"
"dsgktuuo","Random",4,"m"
"scripts","LF",2,"n"
"euiltjzs","Random",4,"m"
"irkkujse","Random",4,"m"
"neusjes","LF",2,"n"
"hoddat","Pseudo",3,"m"
"ruzie","HF",1,"n"
"felle","HF",1,"n"
"konstens","Pseudo",3,"m"
"wekkers","LF",2,"n"
"stermen","Pseudo",3,"m"
"rerslait","Random",4,"m"
"vreep","Pseudo",3,"m"
"iotofej","Random",4,"m"
"schrok","HF",1,"n"
"toesrp","Random",4,"m"
"kaasjes","LF",2,"n"
"prisma's","LF",2,"n"
"type","HF",1,"n"
"zwarm","Pseudo",3,"m"
"modem","LF",2,"n"
"adzie","Pseudo",3,"m"
"mijzelf","HF",1,"n"
"doorten","Pseudo",3,"m"
"tnjoteso","Random",4,"m"
"partij","HF",1,"n"
"weinig","HF",1,"n"
"polsjes","LF",2,"n"
"inbloep","Pseudo",3,"m"
"vrienden","HF",1,"n"
"zeurdibs","Random",4,"m"
