"stimulus","cond","condition","correct_response"
"ventjes","LF",2,"n"
"jongen","HF",1,"n"
"niveau","HF",1,"n"
"trsshi","Random",4,"m"
"mjlisne","Random",4,"m"
"distijfs","Pseudo",3,"m"
"fjeiert","Random",4,"m"
"diedde","Pseudo",3,"m"
"fetssoj","Random",4,"m"
"waarman","Pseudo",3,"m"
"begrijp","HF",1,"n"
"strag","Pseudo",3,"m"
"oetjls","Random",4,"m"
"aand","Pseudo",3,"m"
"gdisje","Random",4,"m"
"centrum","HF",1,"n"
"sutilpor","Random",4,"m"
"darmpje","LF",2,"n"
"keeewjs","Random",4,"m"
"klapjes","LF",2,"n"
"derken","Pseudo",3,"m"
"bevacht","Pseudo",3,"m"
"boffen","LF",2,"n"
"utiiscsb","Random",4,"m"
"dijkjes","LF",2,"n"
"steek","HF",1,"n"
"moofden","Pseudo",3,"m"
"stunts","LF",2,"n"
"duvo's","Pseudo",3,"m"
"dize","Pseudo",3,"m"
"roord","Pseudo",3,"m"
"geen","HF",1,"n"
"trutten","LF",2,"n"
"mevel","Pseudo",3,"m"
"griepje","LF",2,"n"
"o'mpaes","Random",4,"m"
"belin","Pseudo",3,"m"
"drukte","HF",1,"n"
"motor","HF",1,"n"
"trippen","LF",2,"n"
"glijft","Pseudo",3,"m"
"rgbuej","Random",4,"m"
"hendels","LF",2,"n"
"trap","HF",1,"n"
"schilten","Pseudo",3,"m"
"joms","Pseudo",3,"m"
"brede","HF",1,"n"
"zellen","Pseudo",3,"m"
"winnen","HF",1,"n"
"grond","HF",1,"n"
"schillig","Pseudo",3,"m"
"stijf","HF",1,"n"
"behulp","HF",1,"n"
"oijnnt","Random",4,"m"
"'gantos","Random",4,"m"
"faarden","Pseudo",3,"m"
"stemmen","HF",1,"n"
"trjeoo","Random",4,"m"
"ermen","Pseudo",3,"m"
"sloon","Pseudo",3,"m"
"momlers","Random",4,"m"
"hoofd","HF",1,"n"
"zwafde","Pseudo",3,"m"
"feite","HF",1,"n"
"tntijere","Random",4,"m"
"besluit","HF",1,"n"
"jokers","LF",2,"n"
"slon","Pseudo",3,"m"
"tango's","LF",2,"n"
"want","HF",1,"n"
"hart","HF",1,"n"
"ejsdfrui","Random",4,"m"
"bezat","HF",1,"n"
"meken","Pseudo",3,"m"
"levers","LF",2,"n"
"buimen","Pseudo",3,"m"
"prinsjes","LF",2,"n"
"brood","HF",1,"n"
"esborpod","Random",4,"m"
"lentes","LF",2,"n"
"velen","HF",1,"n"
"vlaaien","LF",2,"n"
"gekleed","HF",1,"n"
"herst","Pseudo",3,"m"
"slapen","HF",1,"n"
"actief","HF",1,"n"
"tumors","LF",2,"n"
"nhtsi","Random",4,"m"
"borstje","LF",2,"n"
"jesvo","Random",4,"m"
"esdsetrs","Random",4,"m"
"jouw","HF",1,"n"
"meeten","Pseudo",3,"m"
"kijzen","Pseudo",3,"m"
"verbeld","Pseudo",3,"m"
"flipper","LF",2,"n"
"bagen","Pseudo",3,"m"
"cross","LF",2,"n"
"sterk","HF",1,"n"
"hulp","HF",1,"n"
"vlees","HF",1,"n"
"esjmse","Random",4,"m"
"nummer","HF",1,"n"
"derken","Pseudo",3,"m"
"kaasje","LF",2,"n"
"taluepas","Random",4,"m"
"maal","HF",1,"n"
"verbaasd","HF",1,"n"
"korte","HF",1,"n"
"kartons","LF",2,"n"
"ssuaqh","Random",4,"m"
"jeer","Pseudo",3,"m"
"plort","Pseudo",3,"m"
"muskiet","LF",2,"n"
"poten","HF",1,"n"
"ioperon","Random",4,"m"
"obzmie","Random",4,"m"
"naabhdar","Random",4,"m"
"roggen","LF",2,"n"
"zjtleie","Random",4,"m"
"helaar","Pseudo",3,"m"
"masuur","Pseudo",3,"m"
"foto's","HF",1,"n"
"donors","LF",2,"n"
"tolgen","Pseudo",3,"m"
"prsetpin","Random",4,"m"
"kapot","HF",1,"n"
"hctjzues","Random",4,"m"
"kapjes","LF",2,"n"
"opgat","Pseudo",3,"m"
"jargons","LF",2,"n"
"muiltje","LF",2,"n"
"pinda","LF",2,"n"
"lbuvaki","Random",4,"m"
"koop","HF",1,"n"
"leeftijd","HF",1,"n"
"euiltjzs","Random",4,"m"
"epmeils","Random",4,"m"
"lelend","Pseudo",3,"m"
"werkmaas","Pseudo",3,"m"
"kaasjes","LF",2,"n"
"ltdea's","Random",4,"m"
"mietjes","LF",2,"n"
"afkeer","HF",1,"n"
"us'cac","Random",4,"m"
"python","LF",2,"n"
"eujtds","Random",4,"m"
"dnoser","Random",4,"m"
"wimper","LF",2,"n"
"gelooft","HF",1,"n"
"sturen","HF",1,"n"
"eenhoorn","LF",2,"n"
"dasten","Pseudo",3,"m"
"matjes","LF",2,"n"
"lawant","Pseudo",3,"m"
"rimeupsr","Random",4,"m"
"rekst","Pseudo",3,"m"
"kwap","Pseudo",3,"m"
"meidje","LF",2,"n"
"sletje","LF",2,"n"
"westerns","LF",2,"n"
"geeft","HF",1,"n"
"bospen","Pseudo",3,"m"
"schrik","HF",1,"n"
"vmeelses","Random",4,"m"
"krreco","Random",4,"m"
"uaijn","Random",4,"m"
"modem","LF",2,"n"
"walnoot","LF",2,"n"
"succes","HF",1,"n"
"bongen","Pseudo",3,"m"
"gebaan","Pseudo",3,"m"
"drong","HF",1,"n"
"watjes","LF",2,"n"
"ryu'js","Random",4,"m"
"rietjes","LF",2,"n"
"ktsea","Random",4,"m"
"ajaelsg","Random",4,"m"
"stemming","HF",1,"n"
"strikje","LF",2,"n"
"ebaewsr","Random",4,"m"
"dilier","Pseudo",3,"m"
"wasbeer","LF",2,"n"
"jatneash","Random",4,"m"
"dwergjes","LF",2,"n"
"koede","Pseudo",3,"m"
"noller","Pseudo",3,"m"
"bijk","Pseudo",3,"m"
"kungen","Pseudo",3,"m"
"musje","LF",2,"n"
"vrolijk","HF",1,"n"
"retebjes","Random",4,"m"
"strippen","LF",2,"n"
"brugje","LF",2,"n"
"langzaam","HF",1,"n"
"tjszie","Random",4,"m"
"vlug","HF",1,"n"
"bestapt","Pseudo",3,"m"
"stemle","Pseudo",3,"m"
"bagden","Pseudo",3,"m"
"acarabne","Random",4,"m"
"rioeer","Random",4,"m"
"diva","LF",2,"n"
"slipjes","LF",2,"n"
"ochiejs","Random",4,"m"
"voorwerp","HF",1,"n"
"lachen","HF",1,"n"
"ervbe","Random",4,"m"
"verdriet","HF",1,"n"
"fuiven","LF",2,"n"
"gedacht","HF",1,"n"
"nota","HF",1,"n"
