"stimulus","cond","condition","correct_response"
"moeite","HF",1,"n"
"kaastig","Pseudo",3,"m"
"roonde","Pseudo",3,"m"
"malen","HF",1,"n"
"normaal","HF",1,"n"
"jury's","LF",2,"n"
"ajaelsg","Random",4,"m"
"soldaat","HF",1,"n"
"kilms","Pseudo",3,"m"
"broer","HF",1,"n"
"muiltje","LF",2,"n"
"sgjkreoe","Random",4,"m"
"diek","Pseudo",3,"m"
"toekomst","HF",1,"n"
"clowntje","LF",2,"n"
"worden","HF",1,"n"
"dienst","HF",1,"n"
"zending","HF",1,"n"
"kuisen","LF",2,"n"
"zeker","HF",1,"n"
"schoemen","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"kassiers","LF",2,"n"
"damer","Pseudo",3,"m"
"fuist","Pseudo",3,"m"
"beler","Pseudo",3,"m"
"wader","Pseudo",3,"m"
"dnjesar","Random",4,"m"
"bemen","Pseudo",3,"m"
"twijgje","LF",2,"n"
"wind","HF",1,"n"
"accu's","LF",2,"n"
"cross","LF",2,"n"
"stortbui","LF",2,"n"
"radars","LF",2,"n"
"rollen","HF",1,"n"
"boop","Pseudo",3,"m"
"jargons","LF",2,"n"
"lastig","HF",1,"n"
"skejtte","Random",4,"m"
"dode","HF",1,"n"
"atoornsc","Random",4,"m"
"scappen","Pseudo",3,"m"
"waarom","HF",1,"n"
"verricht","HF",1,"n"
"ervbe","Random",4,"m"
"ashc","Random",4,"m"
"lijkjes","LF",2,"n"
"lunches","LF",2,"n"
"esborpod","Random",4,"m"
"primeurs","LF",2,"n"
"shirts","LF",2,"n"
"voelt","HF",1,"n"
"jeer","Pseudo",3,"m"
"sorbet","LF",2,"n"
"lang","HF",1,"n"
"proton","LF",2,"n"
"taas","Pseudo",3,"m"
"emjsite","Random",4,"m"
"lekker","HF",1,"n"
"ipystt","Random",4,"m"
"apkjse","Random",4,"m"
"tlentse","Random",4,"m"
"theed","Pseudo",3,"m"
"kstwadan","Random",4,"m"
"sehrfifs","Random",4,"m"
"daarop","HF",1,"n"
