"stimulus","cond","condition","correct_response"
"paahjcse","Random",4,"m"
"vier","HF",1,"n"
"ofwel","HF",1,"n"
"verlelt","Pseudo",3,"m"
"unies","LF",2,"n"
"noeken","Pseudo",3,"m"
"sjrieskt","Random",4,"m"
"hout","HF",1,"n"
"esjmse","Random",4,"m"
"ocsrotes","Random",4,"m"
"groons","Pseudo",3,"m"
"buurtjes","LF",2,"n"
"etubrls","Random",4,"m"
"roeier","LF",2,"n"
"rgbuej","Random",4,"m"
"stinker","LF",2,"n"
"mogel","Pseudo",3,"m"
"acarabne","Random",4,"m"
"tuin","HF",1,"n"
"lachte","HF",1,"n"
"scherpe","HF",1,"n"
"anncesrs","Random",4,"m"
"ajuin","LF",2,"n"
"deals","LF",2,"n"
"zokte","Pseudo",3,"m"
"voontaal","Pseudo",3,"m"
"glas","HF",1,"n"
"stekkers","LF",2,"n"
"kwirt","Pseudo",3,"m"
"griepje","LF",2,"n"
"vaatst","Pseudo",3,"m"
"tespja","Random",4,"m"
"gamma's","LF",2,"n"
"skertjui","Random",4,"m"
"crbesoh","Random",4,"m"
"cochten","Pseudo",3,"m"
"slotje","LF",2,"n"
"stages","LF",2,"n"
"turbo","LF",2,"n"
"dikke","HF",1,"n"
"leegten","LF",2,"n"
"ribier","Pseudo",3,"m"
"vrijntin","Pseudo",3,"m"
"egtjjwi","Random",4,"m"
"horgen","Pseudo",3,"m"
"smyjpeg","Random",4,"m"
"warten","Pseudo",3,"m"
"wijntjes","LF",2,"n"
"mahstec","Random",4,"m"
"aandeel","HF",1,"n"
"tlrslee","Random",4,"m"
"koormaan","Pseudo",3,"m"
"nieuws","HF",1,"n"
"wegens","HF",1,"n"
"o'mpaes","Random",4,"m"
"rekkit","Random",4,"m"
"doctors","LF",2,"n"
"sterden","Pseudo",3,"m"
"boop","Pseudo",3,"m"
"wuejtoms","Random",4,"m"
"witte","HF",1,"n"
"pty'ans","Random",4,"m"
"jargons","LF",2,"n"
"o'smott","Random",4,"m"
"westerns","LF",2,"n"
"coupon","LF",2,"n"
"pdteies","Random",4,"m"
"keeewjs","Random",4,"m"
"beiden","HF",1,"n"
"geluk","HF",1,"n"
"kesten","Pseudo",3,"m"
"npdia","Random",4,"m"
"vanzelf","HF",1,"n"
"beslam","Pseudo",3,"m"
"borstje","LF",2,"n"
"games","LF",2,"n"
"koetje","LF",2,"n"
"erters","Pseudo",3,"m"
"eruit","HF",1,"n"
"verdoep","Pseudo",3,"m"
"pemdrja","Random",4,"m"
"vrachtje","LF",2,"n"
"wendde","HF",1,"n"
"dedden","Pseudo",3,"m"
"mekend","Pseudo",3,"m"
"voon","Pseudo",3,"m"
"stroof","Pseudo",3,"m"
"drank","HF",1,"n"
"toestand","HF",1,"n"
