"stimulus","cond","condition","correct_response"
"nachtjes","LF",2,"n"
"tizjwnje","Random",4,"m"
"fuiven","LF",2,"n"
"spurten","LF",2,"n"
"dsgktuuo","Random",4,"m"
"broten","Pseudo",3,"m"
"nlgtese","Random",4,"m"
"lalen","Pseudo",3,"m"
"speeps","Pseudo",3,"m"
"iejfde","Random",4,"m"
"vormpjes","LF",2,"n"
"land","HF",1,"n"
"ebnfof","Random",4,"m"
"netepsr","Random",4,"m"
"vandaag","HF",1,"n"
"wijze","HF",1,"n"
"almeid","Pseudo",3,"m"
"radars","LF",2,"n"
"merf","Pseudo",3,"m"
"tijesgwj","Random",4,"m"
"vosje","LF",2,"n"
"bopen","Pseudo",3,"m"
"marker","LF",2,"n"
"ugrteje","Random",4,"m"
"bedoelt","HF",1,"n"
"okjres","Random",4,"m"
"lmabus","Random",4,"m"
"eilabs","Random",4,"m"
"belde","HF",1,"n"
"selder","LF",2,"n"
"stukjes","HF",1,"n"
"etwjese","Random",4,"m"
"tolgen","Pseudo",3,"m"
"draamt","Pseudo",3,"m"
"ebalmss","Random",4,"m"
"vechten","HF",1,"n"
"trjeoo","Random",4,"m"
"designs","LF",2,"n"
"ejposm","Random",4,"m"
"ervbe","Random",4,"m"
"pruikje","LF",2,"n"
"drook","Pseudo",3,"m"
"eddal","Random",4,"m"
"gebeurd","HF",1,"n"
"sisie","Pseudo",3,"m"
"fjeiert","Random",4,"m"
"schijnen","HF",1,"n"
"stroppen","LF",2,"n"
"spoor","HF",1,"n"
"dond","Pseudo",3,"m"
"motor","HF",1,"n"
"zetten","HF",1,"n"
"zucht","HF",1,"n"
"tanden","HF",1,"n"
"rseart","Random",4,"m"
"lieverds","LF",2,"n"
"ryu'js","Random",4,"m"
"salsa","LF",2,"n"
"factors","LF",2,"n"
"rens","Pseudo",3,"m"
"dkjijes","Random",4,"m"
"gleufje","LF",2,"n"
"antwoord","HF",1,"n"
"midder","Pseudo",3,"m"
"hust","Pseudo",3,"m"
"pandje","LF",2,"n"
"tonijn","LF",2,"n"
"iezer","Pseudo",3,"m"
"deuren","HF",1,"n"
"ortocds","Random",4,"m"
"zalfjes","LF",2,"n"
"peddel","LF",2,"n"
"durkje","Pseudo",3,"m"
"dorpen","HF",1,"n"
"diek","Pseudo",3,"m"
"lefer","Pseudo",3,"m"
"zeurdibs","Random",4,"m"
"treedt","HF",1,"n"
"missen","HF",1,"n"
"splingen","Pseudo",3,"m"
"heet","HF",1,"n"
"gegt","Pseudo",3,"m"
"fkjlea","Random",4,"m"
"jeefets","Random",4,"m"
"vreemd","HF",1,"n"
"vliegje","LF",2,"n"
"sheriffs","LF",2,"n"
"cosrs","Random",4,"m"
"basis","HF",1,"n"
"knikjes","LF",2,"n"
"drons","Pseudo",3,"m"
"teveel","HF",1,"n"
"mevel","Pseudo",3,"m"
"sprake","HF",1,"n"
"oetjls","Random",4,"m"
"nuttig","HF",1,"n"
"nieuw","HF",1,"n"
"hctjzues","Random",4,"m"
"alde","Pseudo",3,"m"
"estlels","Random",4,"m"
"witloof","LF",2,"n"
"maret","Pseudo",3,"m"
"wieltje","LF",2,"n"
"meeirrs","Random",4,"m"
"school","HF",1,"n"
"steags","Random",4,"m"
"mixers","LF",2,"n"
"jkoser","Random",4,"m"
"roggen","LF",2,"n"
"rally","LF",2,"n"
"ajuin","LF",2,"n"
"krommen","LF",2,"n"
"buizerds","LF",2,"n"
"moekten","Pseudo",3,"m"
"ernstig","HF",1,"n"
"diefje","LF",2,"n"
"elipskn","Random",4,"m"
"schaal","HF",1,"n"
"stafje","LF",2,"n"
"deek","Pseudo",3,"m"
"zjtleie","Random",4,"m"
"secjepsh","Random",4,"m"
"kejsaa","Random",4,"m"
"lieve","HF",1,"n"
"rvgeeti","Random",4,"m"
"miljoen","HF",1,"n"
"resixm","Random",4,"m"
"schos","Pseudo",3,"m"
"gebouw","HF",1,"n"
"ebaewsr","Random",4,"m"
"genaard","Pseudo",3,"m"
"sneeuw","HF",1,"n"
"koude","HF",1,"n"
"semfar","Random",4,"m"
"esatips","Random",4,"m"
"bestond","HF",1,"n"
"weetjes","LF",2,"n"
"onze","HF",1,"n"
"bliemen","Pseudo",3,"m"
"echte","HF",1,"n"
"deek","Pseudo",3,"m"
"serste","Pseudo",3,"m"
"fijne","HF",1,"n"
"ejlztise","Random",4,"m"
"armen","HF",1,"n"
"mochten","HF",1,"n"
"osgrle","Random",4,"m"
"banden","HF",1,"n"
"bebijk","Pseudo",3,"m"
"zitjes","LF",2,"n"
"schijn","HF",1,"n"
"zotten","LF",2,"n"
"rgbuej","Random",4,"m"
"traantje","LF",2,"n"
"tevens","HF",1,"n"
"usfren","Random",4,"m"
"ssuaqh","Random",4,"m"
"kurwndi","Random",4,"m"
"bellen","HF",1,"n"
"honkbal","LF",2,"n"
"wijsheid","HF",1,"n"
"acarabne","Random",4,"m"
"schirren","Pseudo",3,"m"
"fiom","Pseudo",3,"m"
"eoggrn","Random",4,"m"
"jezelf","HF",1,"n"
"bloot","HF",1,"n"
"rarde","Pseudo",3,"m"
"erter","Pseudo",3,"m"
"bodem","HF",1,"n"
"noemt","HF",1,"n"
"zolf","Pseudo",3,"m"
"stekel","LF",2,"n"
"snel","HF",1,"n"
"sproekt","Pseudo",3,"m"
"bamier","Pseudo",3,"m"
"modem","LF",2,"n"
"miertje","LF",2,"n"
"dweiltje","LF",2,"n"
"hoorntje","LF",2,"n"
"steekjes","LF",2,"n"
"spiepen","Pseudo",3,"m"
"jroteok","Random",4,"m"
"gifslang","LF",2,"n"
"bebest","Pseudo",3,"m"
"noende","Pseudo",3,"m"
"daarop","HF",1,"n"
"barons","LF",2,"n"
"jematnsa","Random",4,"m"
"lijkjes","LF",2,"n"
"look","LF",2,"n"
"kestig","Pseudo",3,"m"
"luttig","Pseudo",3,"m"
"been","HF",1,"n"
"errsse","Random",4,"m"
"oesjnets","Random",4,"m"
"coupons","LF",2,"n"
"squash","LF",2,"n"
"hockey","LF",2,"n"
"droeg","HF",1,"n"
"glijbaan","LF",2,"n"
"o'usd","Random",4,"m"
"hoeft","HF",1,"n"
"bijd","Pseudo",3,"m"
"focht","Pseudo",3,"m"
"drij","Pseudo",3,"m"
"bevacht","Pseudo",3,"m"
"sgao't","Random",4,"m"
"ookljef","Random",4,"m"
"faten","Pseudo",3,"m"
"minna","Pseudo",3,"m"
"huimen","Pseudo",3,"m"
"ldosoje","Random",4,"m"
"terecht","HF",1,"n"
"tellen","HF",1,"n"
"langer","HF",1,"n"
"slijmen","LF",2,"n"
"kuisen","LF",2,"n"
"npdia","Random",4,"m"
"brof","Pseudo",3,"m"
"hentje","Pseudo",3,"m"
"besjes","LF",2,"n"
"lart","Pseudo",3,"m"
"liever","HF",1,"n"
"letsels","LF",2,"n"
"mrojewps","Random",4,"m"
"foensten","Pseudo",3,"m"
"tseej","Random",4,"m"
"kleiren","Pseudo",3,"m"
"sproet","LF",2,"n"
"erdij","Pseudo",3,"m"
"zwarte","HF",1,"n"
"vlaaien","LF",2,"n"
"ontlerm","Pseudo",3,"m"
"afloop","HF",1,"n"
"tractors","LF",2,"n"
"kleurtje","LF",2,"n"
"akind","Pseudo",3,"m"
"schadar","Pseudo",3,"m"
"motto's","LF",2,"n"
