"stimulus","cond","condition","correct_response"
"ontdukt","Pseudo",3,"m"
"doordan","Pseudo",3,"m"
"muren","HF",1,"n"
"badjes","LF",2,"n"
"cakes","LF",2,"n"
"theed","Pseudo",3,"m"
"sauna's","LF",2,"n"
"haat","HF",1,"n"
"broubens","Pseudo",3,"m"
"ruilte","Pseudo",3,"m"
"aldus","HF",1,"n"
"npdia","Random",4,"m"
"zelfs","HF",1,"n"
"lieverds","LF",2,"n"
"asts","Pseudo",3,"m"
"keek","HF",1,"n"
"malen","HF",1,"n"
"houding","HF",1,"n"
"irkkujse","Random",4,"m"
"maantjes","LF",2,"n"
"krrame","Random",4,"m"
"flinke","HF",1,"n"
"stekkers","LF",2,"n"
"kold","Pseudo",3,"m"
"jacket","LF",2,"n"
"kichten","Pseudo",3,"m"
"aarde","HF",1,"n"
"teksten","HF",1,"n"
"ohsoetg","Random",4,"m"
"geldt","HF",1,"n"
"maap","Pseudo",3,"m"
"semfar","Random",4,"m"
"ubtrsoti","Random",4,"m"
"vertoord","Pseudo",3,"m"
"sletje","LF",2,"n"
"menen","HF",1,"n"
"slijmen","LF",2,"n"
"ziekten","HF",1,"n"
"jo'jos","Random",4,"m"
"praktijk","HF",1,"n"
"naal","Pseudo",3,"m"
"firma","HF",1,"n"
"usjem","Random",4,"m"
"verdrok","Pseudo",3,"m"
"skertjui","Random",4,"m"
"begen","Pseudo",3,"m"
"trailer","LF",2,"n"
"hendels","LF",2,"n"
"mondjes","LF",2,"n"
"tuiker","Pseudo",3,"m"
"spont","Pseudo",3,"m"
"jgdraae","Random",4,"m"
"giraf","LF",2,"n"
"zestig","HF",1,"n"
"pinda","LF",2,"n"
"usjesne","Random",4,"m"
"luister","HF",1,"n"
"cruises","LF",2,"n"
"dansjes","LF",2,"n"
"'artyps","Random",4,"m"
"duut","Pseudo",3,"m"
"huid","HF",1,"n"
"glas","HF",1,"n"
"krreco","Random",4,"m"
"rvwesie","Random",4,"m"
"klons","Pseudo",3,"m"
"huizen","HF",1,"n"
"oosten","HF",1,"n"
"haren","HF",1,"n"
"solsmes","Random",4,"m"
"bilts","Pseudo",3,"m"
"wiegjes","LF",2,"n"
"lunches","LF",2,"n"
"lmabus","Random",4,"m"
"hoepels","LF",2,"n"
"omforbas","Random",4,"m"
"wetten","HF",1,"n"
"hoken","Pseudo",3,"m"
"kreeg","HF",1,"n"
"dnjesar","Random",4,"m"
"koer","LF",2,"n"
"acht","HF",1,"n"
"spiertje","LF",2,"n"
"lkaebj","Random",4,"m"
"krachten","HF",1,"n"
"auto's","HF",1,"n"
"derken","Pseudo",3,"m"
"dutjes","LF",2,"n"
"ocsrotes","Random",4,"m"
"tteser","Random",4,"m"
"cola's","LF",2,"n"
"brug","HF",1,"n"
"boffen","LF",2,"n"
"sterden","Pseudo",3,"m"
"oorbel","LF",2,"n"
"bermaal","Pseudo",3,"m"
"voorwerp","HF",1,"n"
"keed","Pseudo",3,"m"
"besje","LF",2,"n"
"poging","HF",1,"n"
"sterkten","LF",2,"n"
"brugje","LF",2,"n"
"slas","Pseudo",3,"m"
"ergens","HF",1,"n"
"vaatst","Pseudo",3,"m"
"gewerkt","HF",1,"n"
"ttejru","Random",4,"m"
"brouben","Pseudo",3,"m"
"ekzhito","Random",4,"m"
"doeder","Pseudo",3,"m"
"python","LF",2,"n"
"weken","HF",1,"n"
"loorden","Pseudo",3,"m"
"paniek","HF",1,"n"
"wieper","Pseudo",3,"m"
"vent","HF",1,"n"
"jeer","Pseudo",3,"m"
"buren","HF",1,"n"
"toster","Random",4,"m"
"mesjes","LF",2,"n"
"savsjae","Random",4,"m"
"sochter","Pseudo",3,"m"
"dijkjes","LF",2,"n"
"hattig","Pseudo",3,"m"
"loodjes","LF",2,"n"
"burgers","HF",1,"n"
"buurtje","LF",2,"n"
"sgjkreoe","Random",4,"m"
"fetssoj","Random",4,"m"
"wieltje","LF",2,"n"
"muiltje","LF",2,"n"
"toont","HF",1,"n"
"schoten","HF",1,"n"
"lutters","Pseudo",3,"m"
"jesvo","Random",4,"m"
"onilost","Random",4,"m"
"rdum","Random",4,"m"
"scherp","HF",1,"n"
"mette","Pseudo",3,"m"
"etwjese","Random",4,"m"
"orgels","LF",2,"n"
"preeses","Pseudo",3,"m"
"prijs","HF",1,"n"
"jergeus","Pseudo",3,"m"
"gevoerd","HF",1,"n"
"braan","Pseudo",3,"m"
"zweertje","LF",2,"n"
"haps","Pseudo",3,"m"
"serste","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"oreolb","Random",4,"m"
"olrt","Random",4,"m"
"welk","HF",1,"n"
"kkarer","Random",4,"m"
"ssjaeak","Random",4,"m"
"sponsen","LF",2,"n"
"consact","Pseudo",3,"m"
"igwjees","Random",4,"m"
"logo","LF",2,"n"
"moeite","HF",1,"n"
"typist","LF",2,"n"
"hout","HF",1,"n"
"kaasjes","LF",2,"n"
"trutten","LF",2,"n"
"marker","LF",2,"n"
"berast","Pseudo",3,"m"
"stukken","HF",1,"n"
