"stimulus","cond","condition","correct_response"
"lach","HF",1,"n"
"mesjes","LF",2,"n"
"geplaan","Pseudo",3,"m"
"trouw","HF",1,"n"
"beler","Pseudo",3,"m"
"ergste","HF",1,"n"
"haarband","LF",2,"n"
"enorm","HF",1,"n"
"vreep","Pseudo",3,"m"
"judo","LF",2,"n"
"gact","Pseudo",3,"m"
"mopjes","LF",2,"n"
"alfo'rs","Random",4,"m"
"espnrta","Random",4,"m"
"dpaakn","Random",4,"m"
"vijg","LF",2,"n"
"duo's","LF",2,"n"
"buikjes","LF",2,"n"
"boogjes","LF",2,"n"
"keuze","HF",1,"n"
"zoeken","HF",1,"n"
"felle","HF",1,"n"
"gaan","HF",1,"n"
"ajsped","Random",4,"m"
"cets","Pseudo",3,"m"
"eerjtlku","Random",4,"m"
"voorbol","Pseudo",3,"m"
"paleis","HF",1,"n"
"cinnen","Pseudo",3,"m"
"fienst","Pseudo",3,"m"
"hankoor","Pseudo",3,"m"
"disco's","LF",2,"n"
"popjes","LF",2,"n"
"arrsad","Random",4,"m"
"dieken","Pseudo",3,"m"
"zeefje","LF",2,"n"
"lukt","HF",1,"n"
"aula's","LF",2,"n"
"otters","LF",2,"n"
"nfekufl","Random",4,"m"
"olok","Random",4,"m"
"balkje","LF",2,"n"
"blacht","Pseudo",3,"m"
"pape","Pseudo",3,"m"
"vergiet","LF",2,"n"
"gebaan","Pseudo",3,"m"
"deimje","Random",4,"m"
"rkoe","Random",4,"m"
"'artyps","Random",4,"m"
"tridiek","Pseudo",3,"m"
"bloot","HF",1,"n"
"items","LF",2,"n"
"jtliejps","Random",4,"m"
"hoken","Pseudo",3,"m"
"liep","HF",1,"n"
"stond","HF",1,"n"
"stropje","LF",2,"n"
"ijeplss","Random",4,"m"
"eobbss","Random",4,"m"
"strikjes","LF",2,"n"
"agenzn","Random",4,"m"
"honderd","HF",1,"n"
"vkeojns","Random",4,"m"
"verblier","Pseudo",3,"m"
"tassach","Random",4,"m"
"roosjes","LF",2,"n"
"dieper","HF",1,"n"
"ontwerp","HF",1,"n"
"bestapt","Pseudo",3,"m"
"behurg","Pseudo",3,"m"
"bouden","Pseudo",3,"m"
"dertig","HF",1,"n"
"trutje","LF",2,"n"
"stiften","LF",2,"n"
"wilde","HF",1,"n"
"koortje","LF",2,"n"
"dealen","LF",2,"n"
"vrachtje","LF",2,"n"
"kaastig","Pseudo",3,"m"
"gedaan","HF",1,"n"
"niemand","HF",1,"n"
"monste","Pseudo",3,"m"
"sfeertje","LF",2,"n"
"sgjkreoe","Random",4,"m"
"levers","LF",2,"n"
"autist","LF",2,"n"
"keotj","Random",4,"m"
"gedrukt","HF",1,"n"
"patroon","HF",1,"n"
"hard","HF",1,"n"
"olog","Random",4,"m"
"schatjes","LF",2,"n"
"verbaasd","HF",1,"n"
"vuile","HF",1,"n"
"bedjes","LF",2,"n"
"ltdea's","Random",4,"m"
"beus","Pseudo",3,"m"
"ashc","Random",4,"m"
"preeses","Pseudo",3,"m"
"laudend","Pseudo",3,"m"
"zichzelf","HF",1,"n"
"ossrbek","Random",4,"m"
"nmoerts","Random",4,"m"
"naaldjes","LF",2,"n"
"olpshee","Random",4,"m"
"eens","HF",1,"n"
"natte","HF",1,"n"
"kort","HF",1,"n"
"isjtenwj","Random",4,"m"
"ivignsk","Random",4,"m"
"naakt","HF",1,"n"
"adgent","Pseudo",3,"m"
"eilavan","Random",4,"m"
"ietm","Random",4,"m"
"psepjo","Random",4,"m"
"zoentjes","LF",2,"n"
"lietst","Pseudo",3,"m"
"hetgeen","HF",1,"n"
"genoemd","HF",1,"n"
"richten","HF",1,"n"
"broeg","Pseudo",3,"m"
"muskiet","LF",2,"n"
"apteer","Pseudo",3,"m"
"crong","Pseudo",3,"m"
"tuile","Pseudo",3,"m"
"panty's","LF",2,"n"
"walrus","LF",2,"n"
"schepjes","LF",2,"n"
"ugrteje","Random",4,"m"
"tonaar","Pseudo",3,"m"
"stonden","HF",1,"n"
"grondig","HF",1,"n"
"derde","HF",1,"n"
"zitjes","LF",2,"n"
"strikje","LF",2,"n"
"toch","HF",1,"n"
"zeemeeuw","LF",2,"n"
"geboop","Pseudo",3,"m"
"glikken","Pseudo",3,"m"
"jkoser","Random",4,"m"
"deuren","HF",1,"n"
"rjteiefs","Random",4,"m"
"widden","Pseudo",3,"m"
"snajaled","Random",4,"m"
"wereld","HF",1,"n"
"jaren","HF",1,"n"
"tjszie","Random",4,"m"
"hiekte","Pseudo",3,"m"
"lshjpeu","Random",4,"m"
"dronken","HF",1,"n"
"games","LF",2,"n"
"kleurtje","LF",2,"n"
"ejsdfrui","Random",4,"m"
"gympjes","LF",2,"n"
"sassjeu","Random",4,"m"
"roord","Pseudo",3,"m"
"menter","Pseudo",3,"m"
"schaats","LF",2,"n"
"jaam","Pseudo",3,"m"
"krachten","HF",1,"n"
"jopverms","Random",4,"m"
"ujekde","Random",4,"m"
"plen","Pseudo",3,"m"
"punt","HF",1,"n"
"voor","HF",1,"n"
"eujtds","Random",4,"m"
"acts","LF",2,"n"
"haadt","Pseudo",3,"m"
"ehcltas","Random",4,"m"
"draten","Pseudo",3,"m"
"wagen","HF",1,"n"
"bereekt","Pseudo",3,"m"
"fauna's","LF",2,"n"
"erben","Pseudo",3,"m"
"springen","HF",1,"n"
"appis","Pseudo",3,"m"
"aspect","HF",1,"n"
"frietje","LF",2,"n"
"aalg","Random",4,"m"
"totdat","HF",1,"n"
"hoking","Pseudo",3,"m"
"dsael","Random",4,"m"
"itesegr","Random",4,"m"
"neutnr","Random",4,"m"
"turnen","LF",2,"n"
"starters","LF",2,"n"
"bevond","HF",1,"n"
"oarcrtts","Random",4,"m"
"weesjes","LF",2,"n"
"buffers","LF",2,"n"
"helaar","Pseudo",3,"m"
"solo's","LF",2,"n"
"ontdekt","HF",1,"n"
"slaren","Pseudo",3,"m"
"roopt","Pseudo",3,"m"
"vast","HF",1,"n"
"slkovje","Random",4,"m"
"ilus","Pseudo",3,"m"
"krreco","Random",4,"m"
"tetwij","Pseudo",3,"m"
"saart","Pseudo",3,"m"
"kemen","Pseudo",3,"m"
"smiert","Random",4,"m"
"oortje","LF",2,"n"
"daarbij","HF",1,"n"
"cemmer","Pseudo",3,"m"
"semfar","Random",4,"m"
"besje","LF",2,"n"
"viet","Pseudo",3,"m"
"prsetpin","Random",4,"m"
"verbeld","Pseudo",3,"m"
"zijn","HF",1,"n"
"bdejas","Random",4,"m"
"fraudes","LF",2,"n"
"limoen","LF",2,"n"
"toeval","HF",1,"n"
"voordier","Pseudo",3,"m"
"upnoocs","Random",4,"m"
"brugje","LF",2,"n"
"bloemen","HF",1,"n"
"maandjes","LF",2,"n"
"truegjes","Random",4,"m"
"volle","HF",1,"n"
"kassiers","LF",2,"n"
"bafin","Pseudo",3,"m"
"paak","Pseudo",3,"m"
"vrijen","HF",1,"n"
"eletjiz","Random",4,"m"
"us'cac","Random",4,"m"
"obojegs","Random",4,"m"
"dollar","HF",1,"n"
"mormels","LF",2,"n"
"merries","LF",2,"n"
"eddkus","Random",4,"m"
"spiertje","LF",2,"n"
"baas","HF",1,"n"
"ohsoetg","Random",4,"m"
"kuste","HF",1,"n"
"cout","Pseudo",3,"m"
"verblek","Pseudo",3,"m"
