"stimulus","cond","condition","correct_response"
"ntasuls","Random",4,"m"
"mucht","Pseudo",3,"m"
"sjarat","Pseudo",3,"m"
"gevoeld","HF",1,"n"
"piniek","Pseudo",3,"m"
"doer","Pseudo",3,"m"
"zuiltjes","LF",2,"n"
"doegde","Pseudo",3,"m"
"vonden","HF",1,"n"
"slaebl","Random",4,"m"
"feit","HF",1,"n"
"sekjne","Random",4,"m"
"tliezju","Random",4,"m"
"treijsh","Random",4,"m"
"hartjes","LF",2,"n"
"kust","HF",1,"n"
"jurtbeus","Random",4,"m"
"neuiks","Random",4,"m"
"uetijps","Random",4,"m"
"bijeen","HF",1,"n"
"visie","HF",1,"n"
"twintig","HF",1,"n"
"poede","Pseudo",3,"m"
"muziek","HF",1,"n"
"vergeet","HF",1,"n"
"hatte","Pseudo",3,"m"
"zitten","HF",1,"n"
"trsshi","Random",4,"m"
"merkte","HF",1,"n"
"sassjeu","Random",4,"m"
"sgnjaor","Random",4,"m"
"vuilbak","LF",2,"n"
"zombie","LF",2,"n"
"snack","LF",2,"n"
"blikken","HF",1,"n"
"gedrult","Pseudo",3,"m"
"zelf","HF",1,"n"
"sponsen","LF",2,"n"
"breeg","Pseudo",3,"m"
"zebra's","LF",2,"n"
"dijkjes","LF",2,"n"
"spiertje","LF",2,"n"
"designs","LF",2,"n"
"slotje","LF",2,"n"
"geweld","HF",1,"n"
"utjbrue","Random",4,"m"
"oopl","Random",4,"m"
"flora's","LF",2,"n"
"iets","HF",1,"n"
"schoemen","Pseudo",3,"m"
"meidje","LF",2,"n"
"dielen","Pseudo",3,"m"
"heren","HF",1,"n"
"tizjwnje","Random",4,"m"
"voet","HF",1,"n"
"trol","LF",2,"n"
"loodjes","LF",2,"n"
"bowling","LF",2,"n"
"rfomus","Random",4,"m"
"leerling","HF",1,"n"
"falme","Pseudo",3,"m"
"diefje","LF",2,"n"
"hiekte","Pseudo",3,"m"
"staat","HF",1,"n"
"vrochten","Pseudo",3,"m"
"leeding","Pseudo",3,"m"
"kenden","HF",1,"n"
"maak","HF",1,"n"
"blelen","Pseudo",3,"m"
"oorlogs","LF",2,"n"
"ttejru","Random",4,"m"
"deuntjes","LF",2,"n"
"prodes","Pseudo",3,"m"
"ernst","HF",1,"n"
"sotel","Pseudo",3,"m"
"hbnakol","Random",4,"m"
"daarin","HF",1,"n"
"raims'ps","Random",4,"m"
"keeewjs","Random",4,"m"
"deukje","LF",2,"n"
"bedjes","LF",2,"n"
"vorren","Pseudo",3,"m"
"ivignsk","Random",4,"m"
"vijltje","LF",2,"n"
"papjes","LF",2,"n"
"doopsels","LF",2,"n"
"verstand","HF",1,"n"
"breeg","Pseudo",3,"m"
"verniet","Pseudo",3,"m"
"sammer","Pseudo",3,"m"
"uknp","Random",4,"m"
"jtliejps","Random",4,"m"
"geslocht","Pseudo",3,"m"
"grag","Pseudo",3,"m"
"pemdrja","Random",4,"m"
"party's","LF",2,"n"
"rgaif","Random",4,"m"
"eiland","HF",1,"n"
"penten","Pseudo",3,"m"
"waren","HF",1,"n"
"jipelss","Random",4,"m"
"vinter","Pseudo",3,"m"
"gedacht","HF",1,"n"
"nelpze","Random",4,"m"
"spatels","LF",2,"n"
"lwipnkap","Random",4,"m"
"dorp","HF",1,"n"
"wonder","HF",1,"n"
"vmeelses","Random",4,"m"
"schaapje","LF",2,"n"
"dechten","Pseudo",3,"m"
"kassiers","LF",2,"n"
"vocaal","LF",2,"n"
"cakes","LF",2,"n"
"gelk","Pseudo",3,"m"
"haantjes","LF",2,"n"
"aktcer","Random",4,"m"
"verdrok","Pseudo",3,"m"
"hoodaat","Pseudo",3,"m"
"gezegd","HF",1,"n"
"unen","Pseudo",3,"m"
"kijkt","HF",1,"n"
"broubens","Pseudo",3,"m"
"cingen","Pseudo",3,"m"
"houten","HF",1,"n"
"waarde","HF",1,"n"
"koordjes","LF",2,"n"
"rondes","LF",2,"n"
"uentttr","Random",4,"m"
"iejlvegs","Random",4,"m"
"dieken","Pseudo",3,"m"
"wang","HF",1,"n"
"turbo","LF",2,"n"
"duels","LF",2,"n"
"lbuvaki","Random",4,"m"
"eenhoorn","LF",2,"n"
"bereid","HF",1,"n"
"eesewsj","Random",4,"m"
"broeg","Pseudo",3,"m"
"nemen","HF",1,"n"
"ofpsr","Random",4,"m"
"trek","HF",1,"n"
"bijpen","Pseudo",3,"m"
"zwak","HF",1,"n"
"vlug","HF",1,"n"
"onter","Pseudo",3,"m"
"olret","Pseudo",3,"m"
"gerint","Pseudo",3,"m"
"sota","Pseudo",3,"m"
"hints","LF",2,"n"
"pjseirl","Random",4,"m"
"model","HF",1,"n"
"rekst","Pseudo",3,"m"
"wimper","LF",2,"n"
"cartoons","LF",2,"n"
"fraat","Pseudo",3,"m"
"cosrs","Random",4,"m"
"rtbseoj","Random",4,"m"
"voordeel","HF",1,"n"
"fetssoj","Random",4,"m"
"duurde","HF",1,"n"
"vrazen","Pseudo",3,"m"
"meneer","HF",1,"n"
"t'aasps","Random",4,"m"
"drukte","HF",1,"n"
"hoek","HF",1,"n"
"wolken","HF",1,"n"
"middag","HF",1,"n"
"helpen","HF",1,"n"
"gleufje","LF",2,"n"
"schatjes","LF",2,"n"
"deden","HF",1,"n"
"vaatst","Pseudo",3,"m"
"tevers","Pseudo",3,"m"
"stig","Pseudo",3,"m"
"stenker","Pseudo",3,"m"
"vlaaien","LF",2,"n"
"teefjes","LF",2,"n"
"tntijere","Random",4,"m"
"eestijk","Pseudo",3,"m"
"radars","LF",2,"n"
"lorneel","Pseudo",3,"m"
"soja","LF",2,"n"
"ropisch","Pseudo",3,"m"
"tlrslee","Random",4,"m"
"zombies","LF",2,"n"
"keotj","Random",4,"m"
"resixm","Random",4,"m"
"termijn","HF",1,"n"
"pruikje","LF",2,"n"
"blauw","HF",1,"n"
"lryla","Random",4,"m"
"ykceoh","Random",4,"m"
"item","LF",2,"n"
"izobsn","Random",4,"m"
"eirtsn","Random",4,"m"
"zuiltje","LF",2,"n"
"alfo'rs","Random",4,"m"
"rompen","LF",2,"n"
"acts","LF",2,"n"
"stoffen","HF",1,"n"
"fkjlea","Random",4,"m"
"zolang","HF",1,"n"
"mrkneom","Random",4,"m"
"leeders","Pseudo",3,"m"
"neesztjo","Random",4,"m"
"eeldan","Random",4,"m"
"midden","HF",1,"n"
"mesjes","LF",2,"n"
"later","HF",1,"n"
"weekjes","LF",2,"n"
"koortje","LF",2,"n"
"deul","Pseudo",3,"m"
"treffen","HF",1,"n"
"polo","LF",2,"n"
"uiting","HF",1,"n"
"snuitje","LF",2,"n"
"vormt","HF",1,"n"
"klie","Pseudo",3,"m"
"jeer","Pseudo",3,"m"
"itesegr","Random",4,"m"
"ortanco","Random",4,"m"
"olkracht","Pseudo",3,"m"
"wochten","Pseudo",3,"m"
"ijlfo","Random",4,"m"
"maapte","Pseudo",3,"m"
"haarband","LF",2,"n"
"moeite","HF",1,"n"
"bereikt","HF",1,"n"
"psepjo","Random",4,"m"
"dond","Pseudo",3,"m"
"vant","Pseudo",3,"m"
"vergent","Pseudo",3,"m"
"stafje","LF",2,"n"
"iepgjer","Random",4,"m"
"rgbuej","Random",4,"m"
"tselke","Random",4,"m"
"epaspj","Random",4,"m"
"limoen","LF",2,"n"
"speldjes","LF",2,"n"
