"stimulus","cond","condition","correct_response"
"szza'ip","Random",4,"m"
"schade","HF",1,"n"
"prsuten","Random",4,"m"
"fles","HF",1,"n"
"ripenpt","Random",4,"m"
"begon","HF",1,"n"
"kejsaa","Random",4,"m"
"bdejas","Random",4,"m"
"begen","Pseudo",3,"m"
"oprpcno","Random",4,"m"
"vuilbak","LF",2,"n"
"atoornsc","Random",4,"m"
"slaren","Pseudo",3,"m"
"sjaasde","Pseudo",3,"m"
"groonste","Pseudo",3,"m"
"pandig","Pseudo",3,"m"
"rosndo","Random",4,"m"
"school","HF",1,"n"
"stiften","LF",2,"n"
"cijzelk","Pseudo",3,"m"
"zaak","HF",1,"n"
"iejlvegs","Random",4,"m"
"ykceoh","Random",4,"m"
"schien","Pseudo",3,"m"
"pisjuets","Random",4,"m"
"oizbmse","Random",4,"m"
"striem","LF",2,"n"
"rgaif","Random",4,"m"
"hierop","HF",1,"n"
"blelen","Pseudo",3,"m"
"zuiltje","LF",2,"n"
"ouder","HF",1,"n"
"beschoon","Pseudo",3,"m"
"toesrp","Random",4,"m"
"vergiet","LF",2,"n"
"huizen","HF",1,"n"
"slas","Pseudo",3,"m"
"gemien","Pseudo",3,"m"
"duo's","LF",2,"n"
"cekker","Pseudo",3,"m"
"gegt","Pseudo",3,"m"
"hoogste","HF",1,"n"
"hockey","LF",2,"n"
"vonkjes","LF",2,"n"
"luikjes","LF",2,"n"
"ueadfrs","Random",4,"m"
"stellen","HF",1,"n"
"afkeer","HF",1,"n"
"iaml","Random",4,"m"
"hetgeen","HF",1,"n"
"uuagrk","Random",4,"m"
"iepgjer","Random",4,"m"
"geraakt","HF",1,"n"
"lso'os","Random",4,"m"
"ontblam","Pseudo",3,"m"
"levert","HF",1,"n"
"ropisch","Pseudo",3,"m"
"rends","Pseudo",3,"m"
"wuejtoms","Random",4,"m"
"popcorn","LF",2,"n"
"doer","Pseudo",3,"m"
"bijk","Pseudo",3,"m"
"brachten","HF",1,"n"
"ontwerp","HF",1,"n"
"flipper","LF",2,"n"
"bruine","HF",1,"n"
"vereist","HF",1,"n"
"sgnjaor","Random",4,"m"
"verlies","HF",1,"n"
"najaars","LF",2,"n"
"pentool","Pseudo",3,"m"
"kotje","LF",2,"n"
"buffers","LF",2,"n"
"uetisjn","Random",4,"m"
"bebijk","Pseudo",3,"m"
"zotten","LF",2,"n"
"trio's","LF",2,"n"
"ekstejes","Random",4,"m"
"enig","HF",1,"n"
"neusjes","LF",2,"n"
"desserts","LF",2,"n"
"esdsetrs","Random",4,"m"
"sturken","Pseudo",3,"m"
"jiksube","Random",4,"m"
"smalel","Pseudo",3,"m"
"fjeiert","Random",4,"m"
"sleckte","Pseudo",3,"m"
"ocsrotes","Random",4,"m"
"hbnakol","Random",4,"m"
"kleurtje","LF",2,"n"
"item","LF",2,"n"
"vrienden","HF",1,"n"
"vrerde","Pseudo",3,"m"
"gdisje","Random",4,"m"
"rief","Pseudo",3,"m"
"snoetjes","LF",2,"n"
"moekte","Pseudo",3,"m"
"iemand","HF",1,"n"
"ekesjh","Random",4,"m"
"bans","Pseudo",3,"m"
"haadt","Pseudo",3,"m"
"fabriek","HF",1,"n"
"fiom","Pseudo",3,"m"
"bestest","Pseudo",3,"m"
"duels","LF",2,"n"
"verwacht","HF",1,"n"
"oologrs","Random",4,"m"
"lwipnkap","Random",4,"m"
"steun","HF",1,"n"
"liefst","HF",1,"n"
"turbo","LF",2,"n"
"polo","LF",2,"n"
"ujekde","Random",4,"m"
"rimeupsr","Random",4,"m"
"vlokje","LF",2,"n"
"eerjtlku","Random",4,"m"
"soepje","LF",2,"n"
"buim","Pseudo",3,"m"
"kasteel","HF",1,"n"
"vrazen","Pseudo",3,"m"
"cerdrum","Pseudo",3,"m"
"kwirt","Pseudo",3,"m"
"lapij","Pseudo",3,"m"
"lunches","LF",2,"n"
"plots","HF",1,"n"
"keeltje","LF",2,"n"
"zombie","LF",2,"n"
"lesud","Random",4,"m"
"raster","LF",2,"n"
"witte","HF",1,"n"
"hege","Pseudo",3,"m"
"hoort","HF",1,"n"
"solo's","LF",2,"n"
"doopsels","LF",2,"n"
"aktcer","Random",4,"m"
"akloop","Pseudo",3,"m"
"leufgej","Random",4,"m"
"saren","Pseudo",3,"m"
"mossels","LF",2,"n"
"unies","LF",2,"n"
"shirts","LF",2,"n"
"fauna's","LF",2,"n"
"boffen","LF",2,"n"
"gevraald","Pseudo",3,"m"
"sfeer","HF",1,"n"
"stoelen","HF",1,"n"
"us'cac","Random",4,"m"
"emjsite","Random",4,"m"
"deul","Pseudo",3,"m"
"ubtrsoti","Random",4,"m"
"meerdig","Pseudo",3,"m"
"stil","HF",1,"n"
"prooien","LF",2,"n"
"praters","LF",2,"n"
"ontslag","HF",1,"n"
"sutilpor","Random",4,"m"
"dansjes","LF",2,"n"
"ebkoer","Random",4,"m"
"grag","Pseudo",3,"m"
"vullen","HF",1,"n"
"daaraan","HF",1,"n"
"waaraan","HF",1,"n"
"cosrs","Random",4,"m"
"jonge","HF",1,"n"
"logo","LF",2,"n"
"boze","HF",1,"n"
"semfar","Random",4,"m"
"zaal","HF",1,"n"
"larve","LF",2,"n"
"rompen","LF",2,"n"
"gespeeld","HF",1,"n"
"vermde","Pseudo",3,"m"
"bellen","HF",1,"n"
"sa'ammg","Random",4,"m"
"watjes","LF",2,"n"
"lotjes","LF",2,"n"
"tweede","HF",1,"n"
"kuddes","LF",2,"n"
"aalg","Random",4,"m"
"stroppen","LF",2,"n"
"ivignsk","Random",4,"m"
"lkaebj","Random",4,"m"
"vinden","HF",1,"n"
"vlijven","Pseudo",3,"m"
"vreemde","HF",1,"n"
"richting","HF",1,"n"
"gevekt","Pseudo",3,"m"
"oten","Pseudo",3,"m"
"okjres","Random",4,"m"
"vrij","HF",1,"n"
"kwamen","HF",1,"n"
"gaat","HF",1,"n"
"miot","Pseudo",3,"m"
"bomen","HF",1,"n"
"gekleed","HF",1,"n"
"trtsseek","Random",4,"m"
"jokers","LF",2,"n"
"zombies","LF",2,"n"
"reebok","LF",2,"n"
"rietjes","LF",2,"n"
"toonde","HF",1,"n"
"zilde","Pseudo",3,"m"
"patroon","HF",1,"n"
"wiest","Pseudo",3,"m"
"bever","LF",2,"n"
"zover","HF",1,"n"
"tellen","HF",1,"n"
"eiljtwed","Random",4,"m"
"glak","Pseudo",3,"m"
"dauk","Pseudo",3,"m"
"schein","Pseudo",3,"m"
"gleufjes","LF",2,"n"
"utiiscsb","Random",4,"m"
"autist","LF",2,"n"
"kennen","HF",1,"n"
"gelocht","Pseudo",3,"m"
"ritsen","LF",2,"n"
