"stimulus","cond","condition","correct_response"
"druifjes","LF",2,"n"
"jonteohr","Random",4,"m"
"hctjzues","Random",4,"m"
"bekjes","LF",2,"n"
"priester","HF",1,"n"
"ruilte","Pseudo",3,"m"
"oreolb","Random",4,"m"
"slot","HF",1,"n"
"diek","Pseudo",3,"m"
"cartoons","LF",2,"n"
"neutnr","Random",4,"m"
"rust","HF",1,"n"
"usfren","Random",4,"m"
"cochniek","Pseudo",3,"m"
"accu's","LF",2,"n"
"jtliejps","Random",4,"m"
"dingen","HF",1,"n"
"ansa'uf","Random",4,"m"
"pabt","Pseudo",3,"m"
"atsfje","Random",4,"m"
"rioeer","Random",4,"m"
"knikjes","LF",2,"n"
"borstje","LF",2,"n"
"iotofej","Random",4,"m"
"sseenrwt","Random",4,"m"
"trollen","LF",2,"n"
"brop","Pseudo",3,"m"
"atjenrta","Random",4,"m"
"walruit","Pseudo",3,"m"
"jecht","Pseudo",3,"m"
"motto's","LF",2,"n"
"koom","Pseudo",3,"m"
"wipplank","LF",2,"n"
"miertje","LF",2,"n"
"pelzen","LF",2,"n"
"frietjes","LF",2,"n"
"ashc","Random",4,"m"
"abbes","Pseudo",3,"m"
"pijn","HF",1,"n"
"hcmoa","Random",4,"m"
"seorbt","Random",4,"m"
"merken","HF",1,"n"
"narmen","Pseudo",3,"m"
"dkjijes","Random",4,"m"
"intro","LF",2,"n"
"daarbij","HF",1,"n"
"gevoeld","HF",1,"n"
"juni","HF",1,"n"
"jongen","HF",1,"n"
"bermaal","Pseudo",3,"m"
"sauna's","LF",2,"n"
"verdroen","Pseudo",3,"m"
"rode","HF",1,"n"
"locynco","Random",4,"m"
"espnrta","Random",4,"m"
"zegt","HF",1,"n"
"akjtesn","Random",4,"m"
"debliek","Pseudo",3,"m"
"wiegjes","LF",2,"n"
"belaap","Pseudo",3,"m"
"ueedjnts","Random",4,"m"
"uittejrs","Random",4,"m"
"noks","Pseudo",3,"m"
"scherp","HF",1,"n"
"itesegr","Random",4,"m"
"avhjcrte","Random",4,"m"
"jpoees","Random",4,"m"
"kiegen","Pseudo",3,"m"
"tractors","LF",2,"n"
"racist","LF",2,"n"
"uetijps","Random",4,"m"
"limoen","LF",2,"n"
"bezoek","HF",1,"n"
"ontzoet","Pseudo",3,"m"
"hact","Pseudo",3,"m"
"ejvoksr","Random",4,"m"
"provikt","Pseudo",3,"m"
"vooram","Pseudo",3,"m"
"haast","HF",1,"n"
"augurk","LF",2,"n"
"ujitlefs","Random",4,"m"
"slede","LF",2,"n"
"komst","HF",1,"n"
"blacht","Pseudo",3,"m"
"dansen","HF",1,"n"
"baag","Pseudo",3,"m"
"hlnseuc","Random",4,"m"
"pjseirl","Random",4,"m"
"tikker","LF",2,"n"
"slipper","LF",2,"n"
"lignwob","Random",4,"m"
"poten","HF",1,"n"
"koede","Pseudo",3,"m"
"striek","Pseudo",3,"m"
"bedram","Pseudo",3,"m"
"iejfde","Random",4,"m"
"even","HF",1,"n"
"ojjo","Random",4,"m"
"solsmes","Random",4,"m"
"hoogd","Pseudo",3,"m"
"soja","LF",2,"n"
"snepnlo","Random",4,"m"
"blondjes","LF",2,"n"
"traantje","LF",2,"n"
"ipystt","Random",4,"m"
"smank","Pseudo",3,"m"
"liek","Pseudo",3,"m"
"hierin","HF",1,"n"
"eeldan","Random",4,"m"
"houding","HF",1,"n"
"foensten","Pseudo",3,"m"
"idee","HF",1,"n"
"velen","HF",1,"n"
"faten","Pseudo",3,"m"
"holken","Pseudo",3,"m"
"verklaf","Pseudo",3,"m"
"grijle","Pseudo",3,"m"
"bedrag","HF",1,"n"
"draait","HF",1,"n"
