"stimulus","cond","condition","correct_response"
"diep","HF",1,"n"
"genoeg","HF",1,"n"
"bebest","Pseudo",3,"m"
"hoepels","LF",2,"n"
"vrochten","Pseudo",3,"m"
"ejlztise","Random",4,"m"
"valt","HF",1,"n"
"anver","Pseudo",3,"m"
"kantoor","HF",1,"n"
"raciaal","LF",2,"n"
"veed","Pseudo",3,"m"
"groei","HF",1,"n"
"kunnen","HF",1,"n"
"geplaan","Pseudo",3,"m"
"breeg","Pseudo",3,"m"
"zomaar","HF",1,"n"
"penten","Pseudo",3,"m"
"eirtsn","Random",4,"m"
"dachten","HF",1,"n"
"trollen","LF",2,"n"
"warm","HF",1,"n"
"racist","LF",2,"n"
"oasj","Random",4,"m"
"elipskn","Random",4,"m"
"klasse","HF",1,"n"
"jupvrouw","Pseudo",3,"m"
"tandje","LF",2,"n"
"wratje","LF",2,"n"
"zuiver","HF",1,"n"
"krreco","Random",4,"m"
"nuttig","HF",1,"n"
"ossrbek","Random",4,"m"
"wiegjes","LF",2,"n"
"streven","HF",1,"n"
"lapij","Pseudo",3,"m"
"oreolb","Random",4,"m"
"sa'ammg","Random",4,"m"
"krinsen","Pseudo",3,"m"
"lignwob","Random",4,"m"
"daaf","Pseudo",3,"m"
"steags","Random",4,"m"
"dogels","Pseudo",3,"m"
"papier","HF",1,"n"
"besje","LF",2,"n"
"tekst","HF",1,"n"
"wijze","HF",1,"n"
"bermaal","Pseudo",3,"m"
"muben","Pseudo",3,"m"
"vorm","HF",1,"n"
"mouwtjes","LF",2,"n"
"surfers","LF",2,"n"
"ijlfo","Random",4,"m"
"nogal","HF",1,"n"
"pauzen","LF",2,"n"
"schuldig","HF",1,"n"
"nestjes","LF",2,"n"
"bizon","LF",2,"n"
"vond","HF",1,"n"
"flessen","HF",1,"n"
"kusrko","Random",4,"m"
"cochniek","Pseudo",3,"m"
"panters","LF",2,"n"
"csaesjht","Random",4,"m"
"bruine","HF",1,"n"
"huitje","Pseudo",3,"m"
"labels","LF",2,"n"
"izobsn","Random",4,"m"
"ernstig","HF",1,"n"
"welke","HF",1,"n"
"dealen","LF",2,"n"
"echt","HF",1,"n"
"doer","Pseudo",3,"m"
"richtte","HF",1,"n"
"oortje","LF",2,"n"
"deurt","Pseudo",3,"m"
"wild","HF",1,"n"
"vocaal","LF",2,"n"
"hlnseuc","Random",4,"m"
"bijeen","HF",1,"n"
"usjem","Random",4,"m"
"oesjnets","Random",4,"m"
"poten","HF",1,"n"
"forums","LF",2,"n"
"zwieg","Pseudo",3,"m"
"drong","HF",1,"n"
"accu's","LF",2,"n"
"wekkers","LF",2,"n"
"gepraat","HF",1,"n"
"levers","LF",2,"n"
"wratjes","LF",2,"n"
"ramen","HF",1,"n"
"ykceoh","Random",4,"m"
"hctjzues","Random",4,"m"
"geurtjes","LF",2,"n"
"modem","LF",2,"n"
"hijf","Pseudo",3,"m"
"mixers","LF",2,"n"
"staas","Pseudo",3,"m"
"poede","Pseudo",3,"m"
"ashc","Random",4,"m"
"kadir","Pseudo",3,"m"
"laudend","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"zweepjes","LF",2,"n"
"leeft","HF",1,"n"
"nhtsi","Random",4,"m"
"niveau","HF",1,"n"
"deanbjr","Random",4,"m"
"neel","Pseudo",3,"m"
"stilke","Pseudo",3,"m"
"stroom","HF",1,"n"
"proeien","Pseudo",3,"m"
"pinda","LF",2,"n"
"ajadmne","Random",4,"m"
"belied","Pseudo",3,"m"
"dansjes","LF",2,"n"
"'gantos","Random",4,"m"
"printers","LF",2,"n"
"atjenrta","Random",4,"m"
"narmen","Pseudo",3,"m"
"ztaasejl","Random",4,"m"
"storm","HF",1,"n"
"spiegel","HF",1,"n"
"april","HF",1,"n"
"verloor","HF",1,"n"
"hoop","HF",1,"n"
"radars","LF",2,"n"
"boffen","LF",2,"n"
"zomer","HF",1,"n"
"soepbord","LF",2,"n"
"okjres","Random",4,"m"
"takken","HF",1,"n"
"lddepe","Random",4,"m"
"beeld","HF",1,"n"
"naabhdar","Random",4,"m"
"maak","HF",1,"n"
"jeer","Pseudo",3,"m"
"dauk","Pseudo",3,"m"
"donors","LF",2,"n"
"kloofjes","LF",2,"n"
"geur","HF",1,"n"
"zjtleie","Random",4,"m"
"sgao't","Random",4,"m"
"sgjkreoe","Random",4,"m"
"fouw","Pseudo",3,"m"
"verloop","HF",1,"n"
"stes","Pseudo",3,"m"
"vlaktes","LF",2,"n"
"ekjcat","Random",4,"m"
"buizerd","LF",2,"n"
"slamen","Pseudo",3,"m"
"inzicht","HF",1,"n"
"plooitje","LF",2,"n"
