"stimulus","cond","condition","correct_response"
"truitjes","LF",2,"n"
"broog","Pseudo",3,"m"
"jbeess","Random",4,"m"
"loorste","Pseudo",3,"m"
"kartons","LF",2,"n"
"gommen","LF",2,"n"
"korargla","Random",4,"m"
"maken","HF",1,"n"
"emits","Random",4,"m"
"ojstep","Random",4,"m"
"vormpjes","LF",2,"n"
"subies","Pseudo",3,"m"
"poepje","LF",2,"n"
"vaag","HF",1,"n"
"munst","Pseudo",3,"m"
"slaan","HF",1,"n"
"kloofje","LF",2,"n"
"paard","HF",1,"n"
"graadje","LF",2,"n"
"leed","HF",1,"n"
"gehad","HF",1,"n"
"kejsaa","Random",4,"m"
"durven","HF",1,"n"
"macho","LF",2,"n"
"rusten","HF",1,"n"
"steeven","Pseudo",3,"m"
"uetijps","Random",4,"m"
"mensheid","HF",1,"n"
"zozeer","HF",1,"n"
"hbnakol","Random",4,"m"
"rompen","LF",2,"n"
"leunde","HF",1,"n"
"segs","Pseudo",3,"m"
"gooien","HF",1,"n"
"facht","Pseudo",3,"m"
"pizza's","LF",2,"n"
"stelds","Pseudo",3,"m"
"hiervan","HF",1,"n"
"noeken","Pseudo",3,"m"
"logo","LF",2,"n"
"neemt","HF",1,"n"
"mutsjes","LF",2,"n"
"olkracht","Pseudo",3,"m"
"coupon","LF",2,"n"
"markt","HF",1,"n"
"vliessej","Random",4,"m"
"vuilbak","LF",2,"n"
"buren","HF",1,"n"
"geraakt","HF",1,"n"
"ruilte","Pseudo",3,"m"
"oonzaat","Pseudo",3,"m"
"kelkiej","Random",4,"m"
"gegaan","HF",1,"n"
"sponsen","LF",2,"n"
"mard","Pseudo",3,"m"
"wasbeer","LF",2,"n"
"tollenr","Random",4,"m"
"wratjes","LF",2,"n"
"feitjes","LF",2,"n"
"surfen","LF",2,"n"
"preosjt","Random",4,"m"
"stermen","Pseudo",3,"m"
"ekjcat","Random",4,"m"
"mieder","Pseudo",3,"m"
"tlrslee","Random",4,"m"
"vliegjes","LF",2,"n"
"treffen","HF",1,"n"
"belde","HF",1,"n"
"kapjes","LF",2,"n"
"leel","Pseudo",3,"m"
"wimper","LF",2,"n"
"zombies","LF",2,"n"
"begen","Pseudo",3,"m"
"betaald","HF",1,"n"
"vooral","HF",1,"n"
"steen","HF",1,"n"
"resixm","Random",4,"m"
"anam","Pseudo",3,"m"
"kkarer","Random",4,"m"
"plateaus","LF",2,"n"
"beertjes","LF",2,"n"
"kroegjes","LF",2,"n"
"afses","Random",4,"m"
"pdteies","Random",4,"m"
"hiekte","Pseudo",3,"m"
"hulp","HF",1,"n"
"mjapaens","Random",4,"m"
"rteawj","Random",4,"m"
"knuffel","LF",2,"n"
"fgsueejl","Random",4,"m"
"errsse","Random",4,"m"
"vermde","Pseudo",3,"m"
"goom","Pseudo",3,"m"
"falme","Pseudo",3,"m"
"lbuvaki","Random",4,"m"
"broek","HF",1,"n"
"uaijn","Random",4,"m"
"schijnen","HF",1,"n"
"ervoor","HF",1,"n"
"mrkneom","Random",4,"m"
"ribeuzd","Random",4,"m"
"schouden","Pseudo",3,"m"
"nogal","HF",1,"n"
"delde","Pseudo",3,"m"
"paleis","HF",1,"n"
"krolijn","Pseudo",3,"m"
"buffers","LF",2,"n"
"puiden","Pseudo",3,"m"
"pluimpje","LF",2,"n"
"rust","HF",1,"n"
"bedram","Pseudo",3,"m"
"velatks","Random",4,"m"
"ventjes","LF",2,"n"
"spiertje","LF",2,"n"
"steeven","Pseudo",3,"m"
"ejdevls","Random",4,"m"
"koetje","LF",2,"n"
"'gantos","Random",4,"m"
"naar","HF",1,"n"
"balseja","Random",4,"m"
"geruld","Pseudo",3,"m"
"vergiet","LF",2,"n"
"scheben","Pseudo",3,"m"
"luttig","Pseudo",3,"m"
"vleesmes","LF",2,"n"
"beitels","LF",2,"n"
"salgo","Random",4,"m"
"grole","Pseudo",3,"m"
"topjes","LF",2,"n"
"ekstejes","Random",4,"m"
"tselke","Random",4,"m"
"zebra's","LF",2,"n"
"voorstok","Pseudo",3,"m"
"vervoer","HF",1,"n"
"sterktes","LF",2,"n"
"sojeflok","Random",4,"m"
"klinkt","HF",1,"n"
"eeldan","Random",4,"m"
"stroom","HF",1,"n"
"hctjzues","Random",4,"m"
"eirtsn","Random",4,"m"
"tmliuje","Random",4,"m"
"raims'ps","Random",4,"m"
"irkkujse","Random",4,"m"
"mixers","LF",2,"n"
"waarva","Pseudo",3,"m"
"bonge","Pseudo",3,"m"
"schepjes","LF",2,"n"
"biedt","HF",1,"n"
"rechts","HF",1,"n"
"fede","Pseudo",3,"m"
"moze","Pseudo",3,"m"
"praatte","HF",1,"n"
"doordan","Pseudo",3,"m"
"pinda","LF",2,"n"
"zeurdibs","Random",4,"m"
"kijkt","HF",1,"n"
"prisma's","LF",2,"n"
"weirig","Pseudo",3,"m"
"begen","Pseudo",3,"m"
"buggy","LF",2,"n"
"geslocht","Pseudo",3,"m"
"erdesl","Random",4,"m"
"zweertje","LF",2,"n"
"jorpesot","Random",4,"m"
"flink","HF",1,"n"
"warte","Pseudo",3,"m"
"oprpcno","Random",4,"m"
"streek","HF",1,"n"
"eddkus","Random",4,"m"
"beuden","Pseudo",3,"m"
"sebje","Random",4,"m"
"duis","Pseudo",3,"m"
"snack","LF",2,"n"
"orde","HF",1,"n"
"kijk","HF",1,"n"
"psepjo","Random",4,"m"
"lienen","Pseudo",3,"m"
"wendde","HF",1,"n"
"hejen","Pseudo",3,"m"
"lignwob","Random",4,"m"
"roggen","LF",2,"n"
"buikjes","LF",2,"n"
"avhjcrte","Random",4,"m"
"jipelss","Random",4,"m"
"winst","HF",1,"n"
"dikkerds","LF",2,"n"
"hart","HF",1,"n"
"doer","Pseudo",3,"m"
"volgt","HF",1,"n"
"jfwole","Random",4,"m"
"vermoord","HF",1,"n"
"breeg","Pseudo",3,"m"
"beloort","Pseudo",3,"m"
"eiljtwed","Random",4,"m"
"rmuds","Random",4,"m"
"fuiven","LF",2,"n"
"keeltje","LF",2,"n"
"ruersfs","Random",4,"m"
"eplukk","Random",4,"m"
"besof","Pseudo",3,"m"
"auto","HF",1,"n"
"utjbrue","Random",4,"m"
"zweeg","HF",1,"n"
"npdia","Random",4,"m"
"hijf","Pseudo",3,"m"
"dagen","HF",1,"n"
"scanners","LF",2,"n"
"hartjes","LF",2,"n"
"hoogd","Pseudo",3,"m"
"schebe","Pseudo",3,"m"
"straf","HF",1,"n"
"zorgen","HF",1,"n"
"erters","Pseudo",3,"m"
"vrienden","HF",1,"n"
"python","LF",2,"n"
"dromen","HF",1,"n"
"slaven","HF",1,"n"
"deven","Pseudo",3,"m"
"desten","Pseudo",3,"m"
"praters","LF",2,"n"
"naampjes","LF",2,"n"
"semfar","Random",4,"m"
"zangen","LF",2,"n"
"snobs","LF",2,"n"
"nogms'a","Random",4,"m"
"jatneash","Random",4,"m"
"oortje","LF",2,"n"
"gevoel","HF",1,"n"
"heidt","Pseudo",3,"m"
"dieken","Pseudo",3,"m"
"vanwels","Pseudo",3,"m"
"slot","HF",1,"n"
"looiste","Pseudo",3,"m"
"kussen","HF",1,"n"
"mossels","LF",2,"n"
"films","HF",1,"n"
"jammer","HF",1,"n"
"eilavan","Random",4,"m"
"lotjes","LF",2,"n"
