"stimulus","cond","condition","correct_response"
"esttkren","Random",4,"m"
"ruersfs","Random",4,"m"
"sfa'os","Random",4,"m"
"stenker","Pseudo",3,"m"
"kanten","HF",1,"n"
"jfwole","Random",4,"m"
"mour","Pseudo",3,"m"
"mesjes","LF",2,"n"
"oologrs","Random",4,"m"
"drumstel","LF",2,"n"
"haal","HF",1,"n"
"agenzn","Random",4,"m"
"buikjes","LF",2,"n"
"flora's","LF",2,"n"
"band","HF",1,"n"
"buffers","LF",2,"n"
"stunts","LF",2,"n"
"etters","LF",2,"n"
"praktijk","HF",1,"n"
"stekkers","LF",2,"n"
"deden","HF",1,"n"
"laal","Pseudo",3,"m"
"gezicht","HF",1,"n"
"hulpjes","LF",2,"n"
"ochiejs","Random",4,"m"
"gieters","LF",2,"n"
"kwart","HF",1,"n"
"vkeojns","Random",4,"m"
"drij","Pseudo",3,"m"
"werden","HF",1,"n"
"ackse","Random",4,"m"
"ssjaeak","Random",4,"m"
"verkeerd","HF",1,"n"
"nauw","HF",1,"n"
"kaarten","HF",1,"n"
"winkel","HF",1,"n"
"begint","HF",1,"n"
"pastoor","HF",1,"n"
"racebaan","LF",2,"n"
"mogen","HF",1,"n"
"trol","LF",2,"n"
"jpoees","Random",4,"m"
"baag","Pseudo",3,"m"
"zeefje","LF",2,"n"
"spelen","HF",1,"n"
"eddkus","Random",4,"m"
"middag","HF",1,"n"
"bezwaar","HF",1,"n"
"moeilijk","HF",1,"n"
"frietjes","LF",2,"n"
"sraless","Random",4,"m"
"usjem","Random",4,"m"
"bewoeld","Pseudo",3,"m"
"olijf","LF",2,"n"
"spreekt","HF",1,"n"
"hctjzues","Random",4,"m"
"heutel","Pseudo",3,"m"
"velatks","Random",4,"m"
"krommen","LF",2,"n"
"mahstec","Random",4,"m"
"anncesrs","Random",4,"m"
"gleufje","LF",2,"n"
"vlijven","Pseudo",3,"m"
"hcmoa","Random",4,"m"
"adzie","Pseudo",3,"m"
"ksejeup","Random",4,"m"
"getten","Pseudo",3,"m"
"plan","HF",1,"n"
"hege","Pseudo",3,"m"
"aanzien","HF",1,"n"
"brots","Pseudo",3,"m"
"gied","Pseudo",3,"m"
"elipskn","Random",4,"m"
"snoetjes","LF",2,"n"
"dakpan","LF",2,"n"
"hlnseuc","Random",4,"m"
"rekkit","Random",4,"m"
"osgrle","Random",4,"m"
