"stimulus","cond","condition","correct_response"
"snack","LF",2,"n"
"jekoops","Random",4,"m"
"sponsen","LF",2,"n"
"geleid","HF",1,"n"
"ioperon","Random",4,"m"
"wrontig","Pseudo",3,"m"
"tnjeesv","Random",4,"m"
"vertrok","HF",1,"n"
"tandje","LF",2,"n"
"droden","Pseudo",3,"m"
"sauna's","LF",2,"n"
"dicht","HF",1,"n"
"rbz'aes","Random",4,"m"
"doorten","Pseudo",3,"m"
"bdejse","Random",4,"m"
"emters","Pseudo",3,"m"
"voorwerp","HF",1,"n"
"wormpje","LF",2,"n"
"sezen","Pseudo",3,"m"
"zotten","LF",2,"n"
"hood","Pseudo",3,"m"
"mentors","LF",2,"n"
"pluimpje","LF",2,"n"
"wist","HF",1,"n"
"lkaebj","Random",4,"m"
"trouw","HF",1,"n"
"tizjwnje","Random",4,"m"
"sarals","Pseudo",3,"m"
"vaasjes","LF",2,"n"
"michter","Pseudo",3,"m"
"oorbel","LF",2,"n"
"denst","Pseudo",3,"m"
"poucon","Random",4,"m"
"puistje","LF",2,"n"
"shirts","LF",2,"n"
"verliet","HF",1,"n"
"elfzaj","Random",4,"m"
"fouw","Pseudo",3,"m"
"truegjes","Random",4,"m"
"merkte","HF",1,"n"
"behurg","Pseudo",3,"m"
"geur","HF",1,"n"
"fkjlea","Random",4,"m"
"tractors","LF",2,"n"
"jo'jos","Random",4,"m"
"zieltjes","LF",2,"n"
"vroege","HF",1,"n"
"leraar","HF",1,"n"
"mail","LF",2,"n"
"wierp","HF",1,"n"
"plus","HF",1,"n"
"party's","LF",2,"n"
"direct","HF",1,"n"
"buggy","LF",2,"n"
"seorbt","Random",4,"m"
"hendels","LF",2,"n"
"beitels","LF",2,"n"
"afses","Random",4,"m"
"vergiet","LF",2,"n"
"teefjes","LF",2,"n"
"iezer","Pseudo",3,"m"
"bestapt","Pseudo",3,"m"
"ebnfof","Random",4,"m"
"lentes","LF",2,"n"
"resixm","Random",4,"m"
"hcmoa","Random",4,"m"
"momlers","Random",4,"m"
"labels","LF",2,"n"
"kwestie","HF",1,"n"
"tellers","LF",2,"n"
"lesud","Random",4,"m"
"rally","LF",2,"n"
"ereiss","Random",4,"m"
"duur","HF",1,"n"
"poepje","LF",2,"n"
"deten","Pseudo",3,"m"
"praters","LF",2,"n"
"ziet","HF",1,"n"
"scherte","Pseudo",3,"m"
"vooram","Pseudo",3,"m"
"pandig","Pseudo",3,"m"
"koospem","Random",4,"m"
"mjlisne","Random",4,"m"
"blondjes","LF",2,"n"
"stortbui","LF",2,"n"
"armen","HF",1,"n"
"smiert","Random",4,"m"
"'artyps","Random",4,"m"
"tntijere","Random",4,"m"
"kaadt","Pseudo",3,"m"
"jrkipue","Random",4,"m"
"pelzen","LF",2,"n"
"raard","Pseudo",3,"m"
"kruikjes","LF",2,"n"
"halve","HF",1,"n"
"eerder","HF",1,"n"
"trachtte","HF",1,"n"
"flora's","LF",2,"n"
"opyhtn","Random",4,"m"
"groep","HF",1,"n"
"noller","Pseudo",3,"m"
"nelpze","Random",4,"m"
"kunst","HF",1,"n"
"walnoot","LF",2,"n"
"dis'soc","Random",4,"m"
"verden","Pseudo",3,"m"
"slas","Pseudo",3,"m"
"tien","HF",1,"n"
"ontblam","Pseudo",3,"m"
"stig","Pseudo",3,"m"
"cycloon","LF",2,"n"
"sletje","LF",2,"n"
"gebrek","HF",1,"n"
"ropisch","Pseudo",3,"m"
"factor","HF",1,"n"
"geteel","Pseudo",3,"m"
"duurt","HF",1,"n"
"jatneash","Random",4,"m"
"beisjes","Pseudo",3,"m"
"destoor","Pseudo",3,"m"
"zwak","HF",1,"n"
"paslejs","Random",4,"m"
"hebben","HF",1,"n"
"uuagrk","Random",4,"m"
"mrkneom","Random",4,"m"
"hawen","Pseudo",3,"m"
"deek","Pseudo",3,"m"
"kolgt","Pseudo",3,"m"
"padjes","LF",2,"n"
"tussen","HF",1,"n"
