"stimulus","cond","condition","correct_response"
"klap","HF",1,"n"
"ermen","Pseudo",3,"m"
"haalde","HF",1,"n"
"eerst","HF",1,"n"
"dsael","Random",4,"m"
"macho","LF",2,"n"
"orgels","LF",2,"n"
"vrijntin","Pseudo",3,"m"
"dnjesar","Random",4,"m"
"vlaktes","LF",2,"n"
"bevat","HF",1,"n"
"lsede","Random",4,"m"
"oortje","LF",2,"n"
"kaart","HF",1,"n"
"noemt","HF",1,"n"
"dinkel","Pseudo",3,"m"
"nakker","Pseudo",3,"m"
"roeier","LF",2,"n"
"termijn","HF",1,"n"
"factors","LF",2,"n"
"ijlekjs","Random",4,"m"
"goudstuk","LF",2,"n"
"fase","HF",1,"n"
"aandacht","HF",1,"n"
"tnrio","Random",4,"m"
"srejitep","Random",4,"m"
"trjeoo","Random",4,"m"
"maandje","LF",2,"n"
"rokjes","LF",2,"n"
"kiegen","Pseudo",3,"m"
"helpen","HF",1,"n"
"dieptes","LF",2,"n"
"tijesgwj","Random",4,"m"
"buffers","LF",2,"n"
"ossrbek","Random",4,"m"
"hensie","Pseudo",3,"m"
"ntasuls","Random",4,"m"
"printers","LF",2,"n"
"snalling","Pseudo",3,"m"
"aankeen","Pseudo",3,"m"
"strikjes","LF",2,"n"
"polsjes","LF",2,"n"
"daakt","Pseudo",3,"m"
"ekzhito","Random",4,"m"
"dkjijes","Random",4,"m"
"huimen","Pseudo",3,"m"
"rolkraag","LF",2,"n"
"radars","LF",2,"n"
"bletje","Pseudo",3,"m"
"kied","Pseudo",3,"m"
"emits","Random",4,"m"
"asbbalel","Random",4,"m"
"kijken","HF",1,"n"
"heeld","Pseudo",3,"m"
"zoete","HF",1,"n"
"rarde","Pseudo",3,"m"
"genoemd","HF",1,"n"
"hoepels","LF",2,"n"
"wame","Pseudo",3,"m"
"rechtam","Pseudo",3,"m"
"baseball","LF",2,"n"
"kaasje","LF",2,"n"
"kaas","HF",1,"n"
"lamen","Pseudo",3,"m"
"eujtds","Random",4,"m"
"klasse","HF",1,"n"
"preosjt","Random",4,"m"
"omedm","Random",4,"m"
"herm","Pseudo",3,"m"
"durne","Pseudo",3,"m"
"pgonnpgi","Random",4,"m"
"lkaebj","Random",4,"m"
"ontdiet","Pseudo",3,"m"
"dachten","HF",1,"n"
"skejtte","Random",4,"m"
"spuitjes","LF",2,"n"
"talen","HF",1,"n"
"sfa'os","Random",4,"m"
"maret","Pseudo",3,"m"
"bild","Pseudo",3,"m"
"kstwadan","Random",4,"m"
"sandaal","LF",2,"n"
"strezen","Pseudo",3,"m"
"wild","HF",1,"n"
"wegen","HF",1,"n"
"pluimpje","LF",2,"n"
"koedend","Pseudo",3,"m"
"krolijn","Pseudo",3,"m"
"paar","HF",1,"n"
"ejvoksr","Random",4,"m"
"legagn","Random",4,"m"
"lees","HF",1,"n"
"rimeupsr","Random",4,"m"
"verbaald","Pseudo",3,"m"
"voordom","Pseudo",3,"m"
"centraal","HF",1,"n"
"borstje","LF",2,"n"
"clowntje","LF",2,"n"
"prsuten","Random",4,"m"
"kritiek","HF",1,"n"
"hendels","LF",2,"n"
"minaag","Pseudo",3,"m"
"iplc","Random",4,"m"
"ivignsk","Random",4,"m"
"reeks","HF",1,"n"
"leger","HF",1,"n"
"espnrta","Random",4,"m"
