"stimulus","cond","condition","correct_response"
"werden","HF",1,"n"
"oologrs","Random",4,"m"
"hant","Pseudo",3,"m"
"ajadmne","Random",4,"m"
"kust","HF",1,"n"
"vorming","HF",1,"n"
"scappen","Pseudo",3,"m"
"tandaar","Pseudo",3,"m"
"vrolijk","HF",1,"n"
"jlkeikes","Random",4,"m"
"uetisjn","Random",4,"m"
"werking","HF",1,"n"
"ziel","HF",1,"n"
"waarvan","HF",1,"n"
"polo","LF",2,"n"
"gelard","Pseudo",3,"m"
"woorden","HF",1,"n"
"gedicht","HF",1,"n"
"robtu","Random",4,"m"
"brop","Pseudo",3,"m"
"wirze","Pseudo",3,"m"
"zelfde","HF",1,"n"
"maandje","LF",2,"n"
"dpaakn","Random",4,"m"
"sassjeu","Random",4,"m"
"trailers","LF",2,"n"
"rijden","HF",1,"n"
"zieltjes","LF",2,"n"
"ksejeup","Random",4,"m"
"prappen","Pseudo",3,"m"
"blat","Pseudo",3,"m"
"kranten","HF",1,"n"
"miot","Pseudo",3,"m"
"cartoon","LF",2,"n"
"'gantos","Random",4,"m"
"istief","Pseudo",3,"m"
"hlnseuc","Random",4,"m"
"pjseirl","Random",4,"m"
"zaak","HF",1,"n"
"stezen","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"zormt","Pseudo",3,"m"
"kaadt","Pseudo",3,"m"
"rijle","Pseudo",3,"m"
"stenen","HF",1,"n"
"systeem","HF",1,"n"
"biscuit","LF",2,"n"
"jngiogg","Random",4,"m"
"slijper","LF",2,"n"
"eplukk","Random",4,"m"
"lijkjes","LF",2,"n"
"tnjeesv","Random",4,"m"
"kljetee","Random",4,"m"
"weesjes","LF",2,"n"
"eddkus","Random",4,"m"
"lolk","Pseudo",3,"m"
"turbo","LF",2,"n"
"speemt","Pseudo",3,"m"
"naabhdar","Random",4,"m"
"aandacht","HF",1,"n"
"raims'ps","Random",4,"m"
"dieren","HF",1,"n"
"deurt","Pseudo",3,"m"
"tonijn","LF",2,"n"
"gezas","Pseudo",3,"m"
"wenste","HF",1,"n"
"vaatst","Pseudo",3,"m"
"opyhtn","Random",4,"m"
"biscuits","LF",2,"n"
"stierf","HF",1,"n"
"helft","HF",1,"n"
"weekjes","LF",2,"n"
"cazin","Pseudo",3,"m"
"winst","HF",1,"n"
"voont","Pseudo",3,"m"
"prsuten","Random",4,"m"
"lecht","Pseudo",3,"m"
"ebaewsr","Random",4,"m"
"sneegde","Pseudo",3,"m"
"meteen","HF",1,"n"
"tussen","HF",1,"n"
"bijwoord","LF",2,"n"
"etsefji","Random",4,"m"
"jipelss","Random",4,"m"
"facht","Pseudo",3,"m"
"starters","LF",2,"n"
"primeurs","LF",2,"n"
"mopjes","LF",2,"n"
"gleufje","LF",2,"n"
"andslaa","Random",4,"m"
"relsgak","Random",4,"m"
"zoutvat","LF",2,"n"
"inzet","HF",1,"n"
"faarten","Pseudo",3,"m"
"serres","LF",2,"n"
"buizerds","LF",2,"n"
"coupons","LF",2,"n"
"behurg","Pseudo",3,"m"
"giraf","LF",2,"n"
"haar","HF",1,"n"
"lso'os","Random",4,"m"
"coupon","LF",2,"n"
"viet","Pseudo",3,"m"
"ajuin","LF",2,"n"
"auteur","HF",1,"n"
"been","HF",1,"n"
"dnoser","Random",4,"m"
"ripenpt","Random",4,"m"
"eembozs","Random",4,"m"
"dutjes","LF",2,"n"
"items","LF",2,"n"
"barons","LF",2,"n"
"klagers","LF",2,"n"
"loel","Pseudo",3,"m"
"direct","HF",1,"n"
"geboop","Pseudo",3,"m"
"leeft","HF",1,"n"
"eeejlutw","Random",4,"m"
"zowel","HF",1,"n"
"zoezer","Pseudo",3,"m"
"splingen","Pseudo",3,"m"
"eeldan","Random",4,"m"
"printers","LF",2,"n"
"brufte","Pseudo",3,"m"
"nestjes","LF",2,"n"
"banken","HF",1,"n"
"prisma's","LF",2,"n"
"vergiet","LF",2,"n"
"larve","LF",2,"n"
"nekjes","LF",2,"n"
"vormpjes","LF",2,"n"
"hoorde","HF",1,"n"
"ijeplss","Random",4,"m"
"vormt","HF",1,"n"
"drig","Pseudo",3,"m"
"bletje","Pseudo",3,"m"
"voorstel","HF",1,"n"
"duur","HF",1,"n"
"velatks","Random",4,"m"
"schaats","LF",2,"n"
"begin","HF",1,"n"
"geurtjes","LF",2,"n"
"snack","LF",2,"n"
"seenstj","Random",4,"m"
"uklliro","Random",4,"m"
"leren","HF",1,"n"
"osgrle","Random",4,"m"
"snaan","Pseudo",3,"m"
"toesrp","Random",4,"m"
"ttejru","Random",4,"m"
"jaam","Pseudo",3,"m"
"knuffel","LF",2,"n"
"drum","LF",2,"n"
"gaan","HF",1,"n"
"plaven","Pseudo",3,"m"
"rbz'aes","Random",4,"m"
"oken","Pseudo",3,"m"
"vormen","HF",1,"n"
"clowntje","LF",2,"n"
"rjteiefs","Random",4,"m"
"behulp","HF",1,"n"
"sterker","HF",1,"n"
"gedoerd","Pseudo",3,"m"
"tsrjike","Random",4,"m"
"najaars","LF",2,"n"
"melster","Pseudo",3,"m"
"groep","HF",1,"n"
"vant","Pseudo",3,"m"
"links","HF",1,"n"
"gehoord","HF",1,"n"
"vkeojns","Random",4,"m"
"ejdevls","Random",4,"m"
"sportlui","LF",2,"n"
"micro's","LF",2,"n"
"kanons","LF",2,"n"
"zeiltje","LF",2,"n"
"breed","HF",1,"n"
"mail","LF",2,"n"
"speelde","HF",1,"n"
"brijs","Pseudo",3,"m"
"surfers","LF",2,"n"
"lachend","HF",1,"n"
"buikjes","LF",2,"n"
"tliezju","Random",4,"m"
"kekken","Pseudo",3,"m"
"zoosje","Pseudo",3,"m"
"laatste","HF",1,"n"
"meikt","Pseudo",3,"m"
"bemend","Pseudo",3,"m"
"blijven","HF",1,"n"
"kang","Pseudo",3,"m"
"vorkjes","LF",2,"n"
"films","HF",1,"n"
"crong","Pseudo",3,"m"
"broog","Pseudo",3,"m"
"schaal","HF",1,"n"
"c'isrmo","Random",4,"m"
"disco's","LF",2,"n"
"typist","LF",2,"n"
"joden","HF",1,"n"
"oetjls","Random",4,"m"
"haantjes","LF",2,"n"
"jtliejps","Random",4,"m"
"schoten","HF",1,"n"
"ponmer","Random",4,"m"
"dorg","Pseudo",3,"m"
"avulki","Random",4,"m"
"cijzelk","Pseudo",3,"m"
"jokers","LF",2,"n"
"liepen","HF",1,"n"
"hanten","Pseudo",3,"m"
"eopjpe","Random",4,"m"
"doeders","Pseudo",3,"m"
"boop","Pseudo",3,"m"
"scat","Random",4,"m"
"zuiltjes","LF",2,"n"
"dechten","Pseudo",3,"m"
"seorbt","Random",4,"m"
"brak","HF",1,"n"
"tassach","Random",4,"m"
"blondjes","LF",2,"n"
"drumstel","LF",2,"n"
"egtjjwi","Random",4,"m"
"schont","Pseudo",3,"m"
"biedt","HF",1,"n"
"vanaf","HF",1,"n"
"kkrestes","Random",4,"m"
"gedat","Pseudo",3,"m"
"avial","Random",4,"m"
"gegaald","Pseudo",3,"m"
"astleps","Random",4,"m"
"rgbuej","Random",4,"m"
"fkjlea","Random",4,"m"
"haad","Pseudo",3,"m"
"opzicht","HF",1,"n"
"beitels","LF",2,"n"
"mossels","LF",2,"n"
"drengt","Pseudo",3,"m"
"zachtjes","HF",1,"n"
"verder","HF",1,"n"
