"stimulus","cond","condition","correct_response"
"ivignsk","Random",4,"m"
"keeltje","LF",2,"n"
"zoutvat","LF",2,"n"
"sportlui","LF",2,"n"
"borstje","LF",2,"n"
"snelle","HF",1,"n"
"meken","Pseudo",3,"m"
"biek","Pseudo",3,"m"
"thee","HF",1,"n"
"hbnakol","Random",4,"m"
"shirtje","LF",2,"n"
"donors","LF",2,"n"
"vreemde","HF",1,"n"
"neius","Random",4,"m"
"treijsh","Random",4,"m"
"netepsr","Random",4,"m"
"pty'ans","Random",4,"m"
"trsshi","Random",4,"m"
"rceuiss","Random",4,"m"
"neesztjo","Random",4,"m"
"arme","HF",1,"n"
"provikt","Pseudo",3,"m"
"moed","HF",1,"n"
"strippen","LF",2,"n"
"toch","HF",1,"n"
"leufgej","Random",4,"m"
"wiegjes","LF",2,"n"
"straten","HF",1,"n"
"ujitlefs","Random",4,"m"
"steekjes","LF",2,"n"
"popcorn","LF",2,"n"
"lelen","Pseudo",3,"m"
"boest","Pseudo",3,"m"
"satten","Pseudo",3,"m"
"jullie","HF",1,"n"
"cochten","Pseudo",3,"m"
"jogging","LF",2,"n"
"aankeen","Pseudo",3,"m"
"beus","Pseudo",3,"m"
"koordjes","LF",2,"n"
"vriend","HF",1,"n"
"ajuin","LF",2,"n"
"houden","HF",1,"n"
"toga's","LF",2,"n"
"meisje","HF",1,"n"
"ueedjnts","Random",4,"m"
"polo","LF",2,"n"
"zoek","HF",1,"n"
"badjes","LF",2,"n"
"lijk","HF",1,"n"
"heidt","Pseudo",3,"m"
"springen","HF",1,"n"
"lddepe","Random",4,"m"
"rosndo","Random",4,"m"
"leept","Pseudo",3,"m"
"disco's","LF",2,"n"
"volgen","HF",1,"n"
"nachtjes","LF",2,"n"
"ioperon","Random",4,"m"
"erter","Pseudo",3,"m"
"vlak","HF",1,"n"
"arts","HF",1,"n"
"zoter","Pseudo",3,"m"
"diensten","HF",1,"n"
"rjteiefs","Random",4,"m"
"herst","Pseudo",3,"m"
"woorden","HF",1,"n"
"fonheid","Pseudo",3,"m"
"doordan","Pseudo",3,"m"
"naakt","HF",1,"n"
"pabt","Pseudo",3,"m"
"seenstj","Random",4,"m"
"watjes","LF",2,"n"
"gestuurd","HF",1,"n"
"aandeel","HF",1,"n"
"merkt","HF",1,"n"
"gedecht","Pseudo",3,"m"
"sles","Pseudo",3,"m"
"sterke","HF",1,"n"
"broog","Pseudo",3,"m"
"letsels","LF",2,"n"
"adries","Pseudo",3,"m"
"bertend","Pseudo",3,"m"
"vaatst","Pseudo",3,"m"
"iobwrjod","Random",4,"m"
"klapjes","LF",2,"n"
"prisma's","LF",2,"n"
"beroep","HF",1,"n"
"lassers","LF",2,"n"
"kljetee","Random",4,"m"
"broubens","Pseudo",3,"m"
"zebra's","LF",2,"n"
"waarna","HF",1,"n"
"stemmen","HF",1,"n"
"preosjt","Random",4,"m"
"usjem","Random",4,"m"
"flora's","LF",2,"n"
"zweepjes","LF",2,"n"
"rest","HF",1,"n"
"clisas","Pseudo",3,"m"
"dier","HF",1,"n"
"vant","Pseudo",3,"m"
"geboop","Pseudo",3,"m"
"dronken","HF",1,"n"
"mail","LF",2,"n"
"galgen","LF",2,"n"
"dielen","Pseudo",3,"m"
"normen","HF",1,"n"
"waaf","Pseudo",3,"m"
"topjes","LF",2,"n"
"roopt","Pseudo",3,"m"
"edbjsonl","Random",4,"m"
"duis","Pseudo",3,"m"
"schrak","Pseudo",3,"m"
"uittejrs","Random",4,"m"
"fussen","Pseudo",3,"m"
"naowolt","Random",4,"m"
"spatels","LF",2,"n"
"keste","Pseudo",3,"m"
"eignrgb","Random",4,"m"
"hejen","Pseudo",3,"m"
"rioeer","Random",4,"m"
"ojstep","Random",4,"m"
"gegaald","Pseudo",3,"m"
"tnjoteso","Random",4,"m"
"lotjes","LF",2,"n"
"vallen","HF",1,"n"
"sau'al","Random",4,"m"
"hoge","HF",1,"n"
"oesjnets","Random",4,"m"
"trailers","LF",2,"n"
"scat","Random",4,"m"
"gewend","HF",1,"n"
"modem","LF",2,"n"
"vliegje","LF",2,"n"
"ijeplss","Random",4,"m"
"lunches","LF",2,"n"
"zending","HF",1,"n"
"eletjiz","Random",4,"m"
"bermaal","Pseudo",3,"m"
"broches","LF",2,"n"
"tollenr","Random",4,"m"
"zitjes","LF",2,"n"
"kracht","HF",1,"n"
"vast","HF",1,"n"
"lshjpeu","Random",4,"m"
"spraken","HF",1,"n"
"berging","LF",2,"n"
"boceel","Pseudo",3,"m"
"wijze","HF",1,"n"
"bijzin","LF",2,"n"
"smokings","LF",2,"n"
"sobbool","Pseudo",3,"m"
"eddkus","Random",4,"m"
"games","LF",2,"n"
"ofpsr","Random",4,"m"
"koetje","LF",2,"n"
"druchtte","Pseudo",3,"m"
"riacaal","Random",4,"m"
"nksiert","Random",4,"m"
