"stimulus","cond","condition","correct_response"
"gleufjes","LF",2,"n"
"salsa","LF",2,"n"
"obzmie","Random",4,"m"
"emits","Random",4,"m"
"rocker","LF",2,"n"
"ueadfrs","Random",4,"m"
"jonteohr","Random",4,"m"
"deuren","HF",1,"n"
"oorlogs","LF",2,"n"
"raaite","Pseudo",3,"m"
"stoopen","Pseudo",3,"m"
"ltejeiw","Random",4,"m"
"waarin","HF",1,"n"
"zwijntje","LF",2,"n"
"bedjes","LF",2,"n"
"gamma's","LF",2,"n"
"schouden","Pseudo",3,"m"
"asnact","Pseudo",3,"m"
"zucht","HF",1,"n"
"nsesjad","Random",4,"m"
"grote","HF",1,"n"
"hoefde","HF",1,"n"
"sarals","Pseudo",3,"m"
"pistool","HF",1,"n"
"apkjse","Random",4,"m"
"forums","LF",2,"n"
"tetso","Pseudo",3,"m"
"neius","Random",4,"m"
"stons","Pseudo",3,"m"
"buik","HF",1,"n"
"beleid","HF",1,"n"
"sfeertje","LF",2,"n"
"klagers","LF",2,"n"
"kapjes","LF",2,"n"
"bijk","Pseudo",3,"m"
"jematnsa","Random",4,"m"
"helder","HF",1,"n"
"zwarte","HF",1,"n"
"eesewsj","Random",4,"m"
"voet","HF",1,"n"
"poepje","LF",2,"n"
"boezier","Pseudo",3,"m"
"bijzin","LF",2,"n"
"tandag","Pseudo",3,"m"
"levend","HF",1,"n"
"vmeelses","Random",4,"m"
"ortanco","Random",4,"m"
"tmjaes","Random",4,"m"
"voon","Pseudo",3,"m"
"heerlijk","HF",1,"n"
"hulpjes","LF",2,"n"
"jrkipue","Random",4,"m"
"deanbjr","Random",4,"m"
"steeven","Pseudo",3,"m"
"lijkt","HF",1,"n"
"antwoord","HF",1,"n"
"iacrts","Random",4,"m"
"ekjcat","Random",4,"m"
"bouden","Pseudo",3,"m"
"komst","HF",1,"n"
"egtjjwi","Random",4,"m"
"alevr","Random",4,"m"
"ronde","HF",1,"n"
"kind","HF",1,"n"
"saart","Pseudo",3,"m"
"uentttr","Random",4,"m"
"schatjes","LF",2,"n"
"hege","Pseudo",3,"m"
"daarman","Pseudo",3,"m"
"cash","LF",2,"n"
"logisch","HF",1,"n"
"mouwtjes","LF",2,"n"
"koospem","Random",4,"m"
"wratjes","LF",2,"n"
"kerden","Pseudo",3,"m"
"eteljs","Random",4,"m"
"dronken","HF",1,"n"
"jkbees","Random",4,"m"
"bergen","HF",1,"n"
"verbaald","Pseudo",3,"m"
"almes","Pseudo",3,"m"
"geen","HF",1,"n"
"broee","Pseudo",3,"m"
"twistie","Pseudo",3,"m"
"zalfjes","LF",2,"n"
"koffer","HF",1,"n"
"ajuin","LF",2,"n"
"betaald","HF",1,"n"
"olders","Pseudo",3,"m"
"prof","HF",1,"n"
"stofjes","LF",2,"n"
"helfde","Pseudo",3,"m"
"tespja","Random",4,"m"
"keotj","Random",4,"m"
"trollen","LF",2,"n"
"gezot","Pseudo",3,"m"
"riacaal","Random",4,"m"
"gering","HF",1,"n"
"slazen","Pseudo",3,"m"
"wandkast","LF",2,"n"
"plen","Pseudo",3,"m"
"spelen","HF",1,"n"
"sfeer","HF",1,"n"
"egams","Random",4,"m"
"bijwoord","LF",2,"n"
"bevindt","HF",1,"n"
"vaklui","LF",2,"n"
"ulswar","Random",4,"m"
"hlnseuc","Random",4,"m"
"jogging","LF",2,"n"
"heutel","Pseudo",3,"m"
"nmoerts","Random",4,"m"
"thema","HF",1,"n"
"nopotr","Random",4,"m"
"dieken","Pseudo",3,"m"
"indands","Pseudo",3,"m"
"olpshee","Random",4,"m"
"rusten","HF",1,"n"
"prijgen","Pseudo",3,"m"
"trailers","LF",2,"n"
"terrein","HF",1,"n"
"plateaus","LF",2,"n"
"rompen","LF",2,"n"
"iejfde","Random",4,"m"
"witloof","LF",2,"n"
"nestjes","LF",2,"n"
"lachend","HF",1,"n"
"dnoser","Random",4,"m"
"keinen","Pseudo",3,"m"
"relsgak","Random",4,"m"
"lastig","HF",1,"n"
"trol","LF",2,"n"
"braag","Pseudo",3,"m"
"koel","HF",1,"n"
"hooden","Pseudo",3,"m"
"rijder","LF",2,"n"
"cochniek","Pseudo",3,"m"
"vooraf","HF",1,"n"
"feest","HF",1,"n"
"stiften","LF",2,"n"
"zotten","LF",2,"n"
"prap","Pseudo",3,"m"
"alde","Pseudo",3,"m"
"ebaewsr","Random",4,"m"
"roggen","LF",2,"n"
"bever","LF",2,"n"
"cross","LF",2,"n"
"eplukk","Random",4,"m"
"kritiek","HF",1,"n"
"eeldan","Random",4,"m"
"uaijn","Random",4,"m"
"gesteld","HF",1,"n"
"stierf","HF",1,"n"
"oesjnets","Random",4,"m"
"grag","Pseudo",3,"m"
"krijk","Pseudo",3,"m"
"rarde","Pseudo",3,"m"
"deek","Pseudo",3,"m"
"scibuit","Random",4,"m"
"tellers","LF",2,"n"
"korargla","Random",4,"m"
"plan","HF",1,"n"
"atoornsc","Random",4,"m"
"geleid","HF",1,"n"
"ejlztise","Random",4,"m"
"spraat","Pseudo",3,"m"
"slapen","HF",1,"n"
"hangers","LF",2,"n"
"mixers","LF",2,"n"
"mormels","LF",2,"n"
"ondanks","HF",1,"n"
"loorste","Pseudo",3,"m"
"gevormd","HF",1,"n"
"zoentjes","LF",2,"n"
"mlione","Random",4,"m"
"borstje","LF",2,"n"
"drumstel","LF",2,"n"
"sehrfifs","Random",4,"m"
"duo's","LF",2,"n"
"ehcltas","Random",4,"m"
"knuffel","LF",2,"n"
"lotions","LF",2,"n"
"oken","Pseudo",3,"m"
"lillicht","Pseudo",3,"m"
"eeejlutw","Random",4,"m"
"gebied","HF",1,"n"
"gepaard","HF",1,"n"
"focht","Pseudo",3,"m"
"vrienden","HF",1,"n"
"fgsueejl","Random",4,"m"
"boop","Pseudo",3,"m"
"sjrieskt","Random",4,"m"
"biedt","HF",1,"n"
"ebalmss","Random",4,"m"
"moesten","HF",1,"n"
"wagen","HF",1,"n"
"struikje","LF",2,"n"
"spatels","LF",2,"n"
"snoetjes","LF",2,"n"
"legde","HF",1,"n"
"sletten","LF",2,"n"
"veertien","HF",1,"n"
"tizjwnje","Random",4,"m"
"cerdrum","Pseudo",3,"m"
"passa","Pseudo",3,"m"
"frietje","LF",2,"n"
"kantoor","HF",1,"n"
"heent","Pseudo",3,"m"
"intro","LF",2,"n"
"foden","Pseudo",3,"m"
"golven","HF",1,"n"
"volkjes","LF",2,"n"
"wansen","Pseudo",3,"m"
"nstuts","Random",4,"m"
"beste","HF",1,"n"
"tfsroac","Random",4,"m"
"coho's","Pseudo",3,"m"
"voorvoud","Pseudo",3,"m"
"delde","Pseudo",3,"m"
"eddkus","Random",4,"m"
"maam","Pseudo",3,"m"
"voort","HF",1,"n"
"esdsetrs","Random",4,"m"
"drong","HF",1,"n"
"leel","Pseudo",3,"m"
"dank","HF",1,"n"
"mormden","Pseudo",3,"m"
"idnseelz","Random",4,"m"
"okjres","Random",4,"m"
"voorbol","Pseudo",3,"m"
"molgde","Pseudo",3,"m"
"begin","HF",1,"n"
"szza'ip","Random",4,"m"
"weetjes","LF",2,"n"
"wolfje","LF",2,"n"
