"stimulus","cond","condition","correct_response"
"eroot","Pseudo",3,"m"
"spurten","LF",2,"n"
"vliesjes","LF",2,"n"
"nestjes","LF",2,"n"
"neuiks","Random",4,"m"
"ryu'js","Random",4,"m"
"facht","Pseudo",3,"m"
"ilwotfo","Random",4,"m"
"sultans","LF",2,"n"
"levend","HF",1,"n"
"wors","Pseudo",3,"m"
"heuvel","HF",1,"n"
"espnrta","Random",4,"m"
"cabt","Pseudo",3,"m"
"romans","HF",1,"n"
"akjtesn","Random",4,"m"
"hoopte","HF",1,"n"
"gevolgd","HF",1,"n"
"naus","Pseudo",3,"m"
"trutten","LF",2,"n"
"beetje","HF",1,"n"
"verliefd","HF",1,"n"
"geurtjes","LF",2,"n"
"vinter","Pseudo",3,"m"
"mensen","HF",1,"n"
"schepjes","LF",2,"n"
"stille","HF",1,"n"
"atsfje","Random",4,"m"
"hanten","Pseudo",3,"m"
"kopen","HF",1,"n"
"spoor","HF",1,"n"
"mezelf","HF",1,"n"
"seks","HF",1,"n"
"zuiltje","LF",2,"n"
"apkjse","Random",4,"m"
"bedram","Pseudo",3,"m"
"besloot","HF",1,"n"
"straat","HF",1,"n"
"twrjeas","Random",4,"m"
"uiltje","LF",2,"n"
"bleken","HF",1,"n"
"cingen","Pseudo",3,"m"
"eddal","Random",4,"m"
"braag","Pseudo",3,"m"
"tatel","Pseudo",3,"m"
"trio's","LF",2,"n"
"visie","HF",1,"n"
"prinsjes","LF",2,"n"
"naampjes","LF",2,"n"
"leter","Pseudo",3,"m"
"speemt","Pseudo",3,"m"
"betrof","HF",1,"n"
"rens","Pseudo",3,"m"
"mjlisne","Random",4,"m"
"past","HF",1,"n"
"griepje","LF",2,"n"
"letsels","LF",2,"n"
"usfren","Random",4,"m"
"jfwole","Random",4,"m"
"kansen","HF",1,"n"
"tseej","Random",4,"m"
"aandge","Pseudo",3,"m"
"kwaaltje","LF",2,"n"
"lsede","Random",4,"m"
"enrdoos","Random",4,"m"
"psepjo","Random",4,"m"
"bekjes","LF",2,"n"
"wieltje","LF",2,"n"
"hattig","Pseudo",3,"m"
"sgao't","Random",4,"m"
"snallen","Pseudo",3,"m"
"alevr","Random",4,"m"
"cegent","Pseudo",3,"m"
"miljoen","HF",1,"n"
"eivnfu","Random",4,"m"
"rode","HF",1,"n"
"oijnnt","Random",4,"m"
"sleckte","Pseudo",3,"m"
"wereld","HF",1,"n"
"wormpjes","LF",2,"n"
"mango's","LF",2,"n"
"scibuit","Random",4,"m"
"griezels","LF",2,"n"
"jort","Pseudo",3,"m"
"genorgd","Pseudo",3,"m"
"sorbet","LF",2,"n"
"vaders","HF",1,"n"
"jeirets","Random",4,"m"
"radars","LF",2,"n"
"gevoel","HF",1,"n"
"esborpod","Random",4,"m"
"buurt","HF",1,"n"
"mondjes","LF",2,"n"
"zitjes","LF",2,"n"
"klopt","HF",1,"n"
"ijlfo","Random",4,"m"
"sfeertje","LF",2,"n"
"klachten","HF",1,"n"
"iaml","Random",4,"m"
"meetlat","LF",2,"n"
"rekkit","Random",4,"m"
"uentttr","Random",4,"m"
"loy'lsl","Random",4,"m"
"ejlztise","Random",4,"m"
"bermaal","Pseudo",3,"m"
"snobs","LF",2,"n"
"doot","Pseudo",3,"m"
"waarden","HF",1,"n"
"bdejas","Random",4,"m"
"matches","LF",2,"n"
"nmoerts","Random",4,"m"
"miertje","LF",2,"n"
"lssaa","Random",4,"m"
"trailers","LF",2,"n"
"weesjes","LF",2,"n"
"groonste","Pseudo",3,"m"
"geweer","HF",1,"n"
"kbrfoal","Random",4,"m"
"peus","Pseudo",3,"m"
"bedjes","LF",2,"n"
"zebra's","LF",2,"n"
"vreles","Random",4,"m"
"slazen","Pseudo",3,"m"
"acarabne","Random",4,"m"
"verstand","HF",1,"n"
"vaid","Random",4,"m"
"zieltjes","LF",2,"n"
"aavgrsej","Random",4,"m"
"deuren","HF",1,"n"
"agenzn","Random",4,"m"
"werden","HF",1,"n"
"schont","Pseudo",3,"m"
"olaavc","Random",4,"m"
"kkrestes","Random",4,"m"
