"stimulus","cond","condition","correct_response"
"sgjkreoe","Random",4,"m"
"kemen","Pseudo",3,"m"
"hentje","Pseudo",3,"m"
"koopjes","LF",2,"n"
"meken","Pseudo",3,"m"
"rende","HF",1,"n"
"spatje","LF",2,"n"
"broek","HF",1,"n"
"zellen","Pseudo",3,"m"
"kruikjes","LF",2,"n"
"mour","Pseudo",3,"m"
"blauwe","HF",1,"n"
"aalg","Random",4,"m"
"tellers","LF",2,"n"
"kilms","Pseudo",3,"m"
"rtbseoj","Random",4,"m"
"slapen","HF",1,"n"
"vanwels","Pseudo",3,"m"
"zitjes","LF",2,"n"
"zeemeeuw","LF",2,"n"
"goom","Pseudo",3,"m"
"borstje","LF",2,"n"
"ueadfrs","Random",4,"m"
"semfar","Random",4,"m"
"gehaald","HF",1,"n"
"broot","Pseudo",3,"m"
"kneeën","Pseudo",3,"m"
"prijgen","Pseudo",3,"m"
"laetrir","Random",4,"m"
"zegt","HF",1,"n"
"schouder","HF",1,"n"
"bepaalt","HF",1,"n"
"buim","Pseudo",3,"m"
"aavgrsej","Random",4,"m"
"kwamen","HF",1,"n"
"rest","HF",1,"n"
"pjseirl","Random",4,"m"
"mouwtjes","LF",2,"n"
"gevolg","HF",1,"n"
"zwaantje","LF",2,"n"
"laler","Pseudo",3,"m"
"hadden","HF",1,"n"
"gulden","HF",1,"n"
"'artyps","Random",4,"m"
"gommen","LF",2,"n"
"drie","HF",1,"n"
"dringen","HF",1,"n"
"bliemen","Pseudo",3,"m"
"gekleed","HF",1,"n"
"handen","HF",1,"n"
"kwap","Pseudo",3,"m"
"ekjcat","Random",4,"m"
"pjdnea","Random",4,"m"
"kijzen","Pseudo",3,"m"
"belde","HF",1,"n"
"stijl","HF",1,"n"
"gemal","Pseudo",3,"m"
"leken","HF",1,"n"
"groonste","Pseudo",3,"m"
"doer","Pseudo",3,"m"
"legagn","Random",4,"m"
"plein","HF",1,"n"
"jong","HF",1,"n"
"drums","LF",2,"n"
"verheerd","Pseudo",3,"m"
"ermee","HF",1,"n"
"houten","HF",1,"n"
"rijder","LF",2,"n"
"uaijn","Random",4,"m"
"staat","HF",1,"n"
"griepje","LF",2,"n"
"leegten","LF",2,"n"
"hekjes","LF",2,"n"
"gepricht","Pseudo",3,"m"
"knieën","HF",1,"n"
"egtjjwi","Random",4,"m"
"kejsaa","Random",4,"m"
"lieverds","LF",2,"n"
"sfeer","HF",1,"n"
"lddepe","Random",4,"m"
"gitpen","Pseudo",3,"m"
"moruts","Random",4,"m"
"rgaif","Random",4,"m"
"wesdergj","Random",4,"m"
"honkbal","LF",2,"n"
"prijs","HF",1,"n"
"biek","Pseudo",3,"m"
"ergens","HF",1,"n"
"geloof","HF",1,"n"
"paahjcse","Random",4,"m"
"baseball","LF",2,"n"
"steags","Random",4,"m"
"iplc","Random",4,"m"
"oizbmse","Random",4,"m"
"geet","Pseudo",3,"m"
"ceggen","Pseudo",3,"m"
"zondag","HF",1,"n"
"eddkus","Random",4,"m"
"aftijn","Pseudo",3,"m"
"walruit","Pseudo",3,"m"
"pnoesns","Random",4,"m"
"pruikje","LF",2,"n"
"toontjes","LF",2,"n"
"rolkraag","LF",2,"n"
"luurt","Pseudo",3,"m"
"oarcrtts","Random",4,"m"
"hoogtes","LF",2,"n"
"treijsh","Random",4,"m"
"kichten","Pseudo",3,"m"
"anncesrs","Random",4,"m"
"dwergjes","LF",2,"n"
"ejvoksr","Random",4,"m"
"vangen","HF",1,"n"
"omlaag","HF",1,"n"
"wieltje","LF",2,"n"
"o'smott","Random",4,"m"
"ebalmss","Random",4,"m"
"keed","Pseudo",3,"m"
"dorp","HF",1,"n"
"micro's","LF",2,"n"
"nlgtese","Random",4,"m"
"eesfejtr","Random",4,"m"
"eiljtwed","Random",4,"m"
"adres","HF",1,"n"
"rietjes","LF",2,"n"
