"stimulus","cond","condition","correct_response"
"kleken","Pseudo",3,"m"
"ubtrsoti","Random",4,"m"
"stel","HF",1,"n"
"gevoel","HF",1,"n"
"vallaan","Pseudo",3,"m"
"bezocht","HF",1,"n"
"destijds","HF",1,"n"
"naampjes","LF",2,"n"
"mooiste","HF",1,"n"
"zeefje","LF",2,"n"
"kroegjes","LF",2,"n"
"shirtje","LF",2,"n"
"iepgjer","Random",4,"m"
"spolen","Pseudo",3,"m"
"kaarten","HF",1,"n"
"schadar","Pseudo",3,"m"
"verstaan","HF",1,"n"
"cingen","Pseudo",3,"m"
"eruit","HF",1,"n"
"strag","Pseudo",3,"m"
"ontdukt","Pseudo",3,"m"
"sotel","Pseudo",3,"m"
"model","HF",1,"n"
"tavztou","Random",4,"m"
"aalg","Random",4,"m"
"dasbom","Pseudo",3,"m"
"neusjes","LF",2,"n"
"orgels","LF",2,"n"
"oarcrtts","Random",4,"m"
"hattig","Pseudo",3,"m"
"iobwrjod","Random",4,"m"
"avial","Random",4,"m"
"boep","Pseudo",3,"m"
"drode","Pseudo",3,"m"
"zalfjes","LF",2,"n"
"besloot","HF",1,"n"
"bedrag","HF",1,"n"
"kuigend","Pseudo",3,"m"
"naowolt","Random",4,"m"
"atsfje","Random",4,"m"
"steeds","HF",1,"n"
"sfeer","HF",1,"n"
"roonde","Pseudo",3,"m"
"matches","LF",2,"n"
"lunches","LF",2,"n"
"hoofdzin","LF",2,"n"
"droom","HF",1,"n"
"korfbal","LF",2,"n"
"draten","Pseudo",3,"m"
"lryla","Random",4,"m"
"dacht","HF",1,"n"
"gekoord","Pseudo",3,"m"
"neesztjo","Random",4,"m"
"gemeen","HF",1,"n"
"letters","HF",1,"n"
"hanten","Pseudo",3,"m"
"opnocht","Pseudo",3,"m"
"dadel","LF",2,"n"
"woeie","Pseudo",3,"m"
"edrijr","Random",4,"m"
"schiek","Pseudo",3,"m"
"fkjlea","Random",4,"m"
"tetso","Pseudo",3,"m"
"ojstep","Random",4,"m"
"euiltjzs","Random",4,"m"
"aavgrsej","Random",4,"m"
"dmjeaasn","Random",4,"m"
"haast","HF",1,"n"
"brang","Pseudo",3,"m"
"hoorntje","LF",2,"n"
"wormpjes","LF",2,"n"
"kotje","LF",2,"n"
"tankjes","LF",2,"n"
"uklliro","Random",4,"m"
"sportlui","LF",2,"n"
"jark","Pseudo",3,"m"
"ackse","Random",4,"m"
"roosjes","LF",2,"n"
"gonmem","Random",4,"m"
"duo's","LF",2,"n"
"beste","HF",1,"n"
"lang","HF",1,"n"
"wader","Pseudo",3,"m"
"jupvrouw","Pseudo",3,"m"
"centraal","HF",1,"n"
"sjersoo","Random",4,"m"
"dokter","HF",1,"n"
"snalling","Pseudo",3,"m"
"deurt","Pseudo",3,"m"
"beeld","HF",1,"n"
"acarabne","Random",4,"m"
"trappen","HF",1,"n"
"keeewjs","Random",4,"m"
"starters","LF",2,"n"
"ekstejes","Random",4,"m"
"fases","LF",2,"n"
"dorg","Pseudo",3,"m"
"beiden","HF",1,"n"
"rends","Pseudo",3,"m"
"cordt","Pseudo",3,"m"
"elden","Pseudo",3,"m"
"bevaalt","Pseudo",3,"m"
"raster","LF",2,"n"
"savsjae","Random",4,"m"
"boogjes","LF",2,"n"
"scanners","LF",2,"n"
"oprpcno","Random",4,"m"
"gefeurd","Pseudo",3,"m"
"geven","HF",1,"n"
"hoeg","Pseudo",3,"m"
"nied","Pseudo",3,"m"
"hoende","Pseudo",3,"m"
"blaan","Pseudo",3,"m"
"zotten","LF",2,"n"
"hopen","HF",1,"n"
"dielen","Pseudo",3,"m"
"streken","HF",1,"n"
"ltejeiw","Random",4,"m"
"cillie","Pseudo",3,"m"
"pisjuets","Random",4,"m"
"staf","HF",1,"n"
"gact","Pseudo",3,"m"
"arrsad","Random",4,"m"
"icht","Pseudo",3,"m"
"helpt","HF",1,"n"
"kuddes","LF",2,"n"
"hulpjes","LF",2,"n"
"ewekrsk","Random",4,"m"
"panty's","LF",2,"n"
"oesjnets","Random",4,"m"
"lelen","Pseudo",3,"m"
"serste","Pseudo",3,"m"
"ekjcat","Random",4,"m"
"ijlekjs","Random",4,"m"
"sjrieskt","Random",4,"m"
"vreend","Pseudo",3,"m"
"iaml","Random",4,"m"
"vanzelf","HF",1,"n"
"jecht","Pseudo",3,"m"
"rond","HF",1,"n"
"wjzetere","Random",4,"m"
"legagn","Random",4,"m"
"vaid","Random",4,"m"
"zombies","LF",2,"n"
"jojo's","LF",2,"n"
"stortbui","LF",2,"n"
"zetten","HF",1,"n"
"april","HF",1,"n"
"vlaai","LF",2,"n"
"solo's","LF",2,"n"
"gifslang","LF",2,"n"
"spaties","LF",2,"n"
"owprjme","Random",4,"m"
"roorde","Pseudo",3,"m"
"klonk","HF",1,"n"
"tlentse","Random",4,"m"
"haarband","LF",2,"n"
"voorgoed","HF",1,"n"
"maandje","LF",2,"n"
"verslag","HF",1,"n"
"zebra's","LF",2,"n"
"takken","HF",1,"n"
"griepje","LF",2,"n"
"krijk","Pseudo",3,"m"
"pingpong","LF",2,"n"
"toort","Pseudo",3,"m"
"leggen","HF",1,"n"
"eplukk","Random",4,"m"
"aelkbjs","Random",4,"m"
"eilavan","Random",4,"m"
"biscuit","LF",2,"n"
"pemdrja","Random",4,"m"
"helpen","HF",1,"n"
"gedrag","HF",1,"n"
"vreles","Random",4,"m"
"bionz","Random",4,"m"
"biedara","Random",4,"m"
"jargons","LF",2,"n"
"hooden","Pseudo",3,"m"
"tango's","LF",2,"n"
"hctjzues","Random",4,"m"
"mekend","Pseudo",3,"m"
"heerlijk","HF",1,"n"
"donter","Pseudo",3,"m"
"strikjes","LF",2,"n"
"pjdnea","Random",4,"m"
"games","LF",2,"n"
"ventjes","LF",2,"n"
"zoutvat","LF",2,"n"
"genoeg","HF",1,"n"
