"stimulus","cond","condition","correct_response"
"alfo'rs","Random",4,"m"
"veraakt","Pseudo",3,"m"
"emters","Pseudo",3,"m"
"barons","LF",2,"n"
"serpent","LF",2,"n"
"eloe","Pseudo",3,"m"
"keeewjs","Random",4,"m"
"salsa","LF",2,"n"
"bezig","HF",1,"n"
"doopsels","LF",2,"n"
"lolly's","LF",2,"n"
"duurt","HF",1,"n"
"plaatsen","HF",1,"n"
"tijesgwj","Random",4,"m"
"pandje","LF",2,"n"
"breng","HF",1,"n"
"ripenpt","Random",4,"m"
"roosjes","LF",2,"n"
"dasten","Pseudo",3,"m"
"rolkraag","LF",2,"n"
"beeke","Pseudo",3,"m"
"gommen","LF",2,"n"
"tussen","HF",1,"n"
"glazen","HF",1,"n"
"lolly","LF",2,"n"
"trippen","LF",2,"n"
"jury's","LF",2,"n"
"stofjes","LF",2,"n"
"bouden","Pseudo",3,"m"
"waarin","HF",1,"n"
"theed","Pseudo",3,"m"
"steekjes","LF",2,"n"
"biedara","Random",4,"m"
"werzing","Pseudo",3,"m"
"kanons","LF",2,"n"
"vliesjes","LF",2,"n"
"gaten","HF",1,"n"
"apteer","Pseudo",3,"m"
"stitie","Pseudo",3,"m"
"werken","HF",1,"n"
"draten","Pseudo",3,"m"
"jonteohr","Random",4,"m"
"kort","HF",1,"n"
"ruilte","Pseudo",3,"m"
"stukje","HF",1,"n"
"pelfs","Pseudo",3,"m"
"praters","LF",2,"n"
"olpshee","Random",4,"m"
"jokers","LF",2,"n"
"laal","Pseudo",3,"m"
"ietm","Random",4,"m"
"gevolg","HF",1,"n"
"doorgaan","HF",1,"n"
"goger","Pseudo",3,"m"
"walrus","LF",2,"n"
"spal","Pseudo",3,"m"
"rfomus","Random",4,"m"
"kleurtje","LF",2,"n"
"manier","HF",1,"n"
"asts","Pseudo",3,"m"
"momlers","Random",4,"m"
"sterker","HF",1,"n"
"erkel","Pseudo",3,"m"
"etlens","Random",4,"m"
"lryla","Random",4,"m"
"jacket","LF",2,"n"
"flat","HF",1,"n"
"drums","LF",2,"n"
"obojegs","Random",4,"m"
"aalg","Random",4,"m"
"steren","Pseudo",3,"m"
"lijkt","HF",1,"n"
"forums","LF",2,"n"
"vanden","Pseudo",3,"m"
"wesdergj","Random",4,"m"
"tnjeesv","Random",4,"m"
"hood","Pseudo",3,"m"
"leer","HF",1,"n"
"iejfde","Random",4,"m"
"inbloep","Pseudo",3,"m"
"geurtje","LF",2,"n"
"dis'soc","Random",4,"m"
"uetisjn","Random",4,"m"
"sultans","LF",2,"n"
"ting","Pseudo",3,"m"
"voelt","HF",1,"n"
"produkt","HF",1,"n"
"kanten","HF",1,"n"
"fuist","Pseudo",3,"m"
"glak","Pseudo",3,"m"
"trtsersa","Random",4,"m"
"oopl","Random",4,"m"
"breeg","Pseudo",3,"m"
