"stimulus","cond","condition","correct_response"
"aand","Pseudo",3,"m"
"t'aasps","Random",4,"m"
"vijl","LF",2,"n"
"chalets","LF",2,"n"
"agenzn","Random",4,"m"
"prooien","LF",2,"n"
"tntijere","Random",4,"m"
"sandaal","LF",2,"n"
"sebje","Random",4,"m"
"bewaald","Pseudo",3,"m"
"eeuwig","HF",1,"n"
"eembozs","Random",4,"m"
"heette","HF",1,"n"
"mrkneom","Random",4,"m"
"boek","HF",1,"n"
"durken","Pseudo",3,"m"
"noller","Pseudo",3,"m"
"lassers","LF",2,"n"
"omlaag","HF",1,"n"
"lddepe","Random",4,"m"
"dijkjes","LF",2,"n"
"lucter","Pseudo",3,"m"
"poepje","LF",2,"n"
"obojegs","Random",4,"m"
"etsefji","Random",4,"m"
"zwarm","Pseudo",3,"m"
"lengte","HF",1,"n"
"irkkujse","Random",4,"m"
"half","HF",1,"n"
"ebaewsr","Random",4,"m"
"rarde","Pseudo",3,"m"
"alders","Pseudo",3,"m"
"dkjijes","Random",4,"m"
"tetozn","Random",4,"m"
"hooden","Pseudo",3,"m"
"dojkoers","Random",4,"m"
"hier","HF",1,"n"
"proton","LF",2,"n"
"gouden","HF",1,"n"
"strikje","LF",2,"n"
"biedara","Random",4,"m"
"snack","LF",2,"n"
"avulki","Random",4,"m"
"schepjes","LF",2,"n"
"jorpesot","Random",4,"m"
"zoekt","HF",1,"n"
"struikje","LF",2,"n"
"barons","LF",2,"n"
"speldjes","LF",2,"n"
"aanzien","HF",1,"n"
"farder","Pseudo",3,"m"
"rgaif","Random",4,"m"
"danken","HF",1,"n"
"albums","LF",2,"n"
"slijper","LF",2,"n"
"project","HF",1,"n"
"stelds","Pseudo",3,"m"
"scripts","LF",2,"n"
"euiltjzs","Random",4,"m"
"jojo's","LF",2,"n"
"jklevos","Random",4,"m"
"moesten","HF",1,"n"
"stemming","HF",1,"n"
"vonkjes","LF",2,"n"
"prsuten","Random",4,"m"
"tijdstip","HF",1,"n"
"hangt","HF",1,"n"
"plek","HF",1,"n"
"kicht","Pseudo",3,"m"
"leerde","HF",1,"n"
"balies","LF",2,"n"
"dijne","Pseudo",3,"m"
"bijzin","LF",2,"n"
"druifjes","LF",2,"n"
"nfekufl","Random",4,"m"
"leit","Pseudo",3,"m"
"moze","Pseudo",3,"m"
"muskiet","LF",2,"n"
"diefje","LF",2,"n"
"darmpje","LF",2,"n"
"begon","HF",1,"n"
"voorgoed","HF",1,"n"
"kneeën","Pseudo",3,"m"
"estlels","Random",4,"m"
"buizerds","LF",2,"n"
"slapen","HF",1,"n"
"kroegjes","LF",2,"n"
"rends","Pseudo",3,"m"
"jojo","LF",2,"n"
"laten","HF",1,"n"
"zieltje","LF",2,"n"
"squash","LF",2,"n"
"belocht","Pseudo",3,"m"
"fapen","Pseudo",3,"m"
"ldosoje","Random",4,"m"
"tante","HF",1,"n"
"breg","Pseudo",3,"m"
"kerel","HF",1,"n"
"jugi","Pseudo",3,"m"
"geen","HF",1,"n"
"brechtig","Pseudo",3,"m"
"dtjnae","Random",4,"m"
"gepaard","HF",1,"n"
"sportlui","LF",2,"n"
"scibuit","Random",4,"m"
"pinda","LF",2,"n"
"doer","Pseudo",3,"m"
"portier","HF",1,"n"
"vorming","HF",1,"n"
"items","LF",2,"n"
"primeurs","LF",2,"n"
"lssaa","Random",4,"m"
"dsael","Random",4,"m"
"rosndo","Random",4,"m"
"momlers","Random",4,"m"
"desserts","LF",2,"n"
"zestig","HF",1,"n"
"sammer","Pseudo",3,"m"
"hijf","Pseudo",3,"m"
"frietjes","LF",2,"n"
"aardig","HF",1,"n"
"popjes","LF",2,"n"
"bieg","Pseudo",3,"m"
"musje","LF",2,"n"
"scappen","Pseudo",3,"m"
"us'cac","Random",4,"m"
"blondjes","LF",2,"n"
"hetzij","HF",1,"n"
"stoopen","Pseudo",3,"m"
"steags","Random",4,"m"
"feitjes","LF",2,"n"
"iacrts","Random",4,"m"
"ijsbeer","LF",2,"n"
"derken","Pseudo",3,"m"
"hujcvrte","Random",4,"m"
"abant","Pseudo",3,"m"
"paslejs","Random",4,"m"
"klaproos","LF",2,"n"
"brnaso","Random",4,"m"
"verloor","HF",1,"n"
"bospen","Pseudo",3,"m"
"begreep","HF",1,"n"
"jargons","LF",2,"n"
"golf","HF",1,"n"
"springen","HF",1,"n"
"secjepsh","Random",4,"m"
"o'smott","Random",4,"m"
"sluiten","HF",1,"n"
"langs","HF",1,"n"
"twistie","Pseudo",3,"m"
"biever","Pseudo",3,"m"
"hoogtes","LF",2,"n"
"verkeer","HF",1,"n"
"sterren","HF",1,"n"
"typist","LF",2,"n"
"lmabus","Random",4,"m"
"deuntjes","LF",2,"n"
"olpshee","Random",4,"m"
"borstje","LF",2,"n"
"maard","Pseudo",3,"m"
"shirtje","LF",2,"n"
"relsgak","Random",4,"m"
"voel","HF",1,"n"
"knipsel","LF",2,"n"
"land","HF",1,"n"
"raken","HF",1,"n"
"dechten","Pseudo",3,"m"
"lwipnkap","Random",4,"m"
"damer","Pseudo",3,"m"
"jpoees","Random",4,"m"
"aangiep","Pseudo",3,"m"
"lijt","Pseudo",3,"m"
"osgrle","Random",4,"m"
"steden","HF",1,"n"
"veraakt","Pseudo",3,"m"
"utiiscsb","Random",4,"m"
"kuste","HF",1,"n"
"natuur","HF",1,"n"
"beem","Pseudo",3,"m"
"zagen","HF",1,"n"
"noelen","Pseudo",3,"m"
"veilig","HF",1,"n"
"orgels","LF",2,"n"
"simgkons","Random",4,"m"
"sneegde","Pseudo",3,"m"
"keeewjs","Random",4,"m"
"wratje","LF",2,"n"
"daakt","Pseudo",3,"m"
"iaml","Random",4,"m"
"deanbjr","Random",4,"m"
"factors","LF",2,"n"
"tfsroac","Random",4,"m"
"geeerst","Pseudo",3,"m"
"hookte","Pseudo",3,"m"
"opgat","Pseudo",3,"m"
"fase","HF",1,"n"
"opdracht","HF",1,"n"
"ejrhtas","Random",4,"m"
"zegt","HF",1,"n"
"vergiet","LF",2,"n"
"meken","Pseudo",3,"m"
"buurtjes","LF",2,"n"
"ykceoh","Random",4,"m"
"blijkt","HF",1,"n"
"ting","Pseudo",3,"m"
"maandjes","LF",2,"n"
"zeurdibs","Random",4,"m"
"stoppen","HF",1,"n"
"moofden","Pseudo",3,"m"
"rechtam","Pseudo",3,"m"
"eddkus","Random",4,"m"
"andslaa","Random",4,"m"
"deven","Pseudo",3,"m"
"geldt","HF",1,"n"
"slaebl","Random",4,"m"
"jbeess","Random",4,"m"
"didden","Pseudo",3,"m"
"jatneash","Random",4,"m"
"hillen","Pseudo",3,"m"
"gaten","HF",1,"n"
"oreolb","Random",4,"m"
"asnact","Pseudo",3,"m"
"vervoer","HF",1,"n"
"blauwe","HF",1,"n"
"drons","Pseudo",3,"m"
"bezoofd","Pseudo",3,"m"
"kruis","HF",1,"n"
"brede","HF",1,"n"
"tijesgwj","Random",4,"m"
"cinnen","Pseudo",3,"m"
"bouden","Pseudo",3,"m"
"hoepels","LF",2,"n"
"duels","LF",2,"n"
"draaide","HF",1,"n"
"olders","Pseudo",3,"m"
"fovo","Pseudo",3,"m"
"miertje","LF",2,"n"
"lolly","LF",2,"n"
"sturen","HF",1,"n"
"gamma's","LF",2,"n"
