"stimulus","cond","condition","correct_response"
"vonen","Pseudo",3,"m"
"ajaelsg","Random",4,"m"
"rudtmsel","Random",4,"m"
"avhjcrte","Random",4,"m"
"iaml","Random",4,"m"
"donors","LF",2,"n"
"broer","HF",1,"n"
"slamp","Pseudo",3,"m"
"larve","LF",2,"n"
"brengen","HF",1,"n"
"schouden","Pseudo",3,"m"
"nstuts","Random",4,"m"
"isjtenwj","Random",4,"m"
"letters","HF",1,"n"
"bobjet","Pseudo",3,"m"
"kloofje","LF",2,"n"
"zebben","Pseudo",3,"m"
"sgao't","Random",4,"m"
"stelt","HF",1,"n"
"vergiet","LF",2,"n"
"modem","LF",2,"n"
"gamma's","LF",2,"n"
"hanten","Pseudo",3,"m"
"klok","HF",1,"n"
"cobra's","LF",2,"n"
"hoepels","LF",2,"n"
"sloot","HF",1,"n"
"ajewts","Random",4,"m"
"steeg","HF",1,"n"
"duis","Pseudo",3,"m"
"unies","LF",2,"n"
"druchtte","Pseudo",3,"m"
"scherp","HF",1,"n"
"likjes","LF",2,"n"
"trouwen","HF",1,"n"
"leer","HF",1,"n"
"ervbe","Random",4,"m"
"jury's","LF",2,"n"
"vliessej","Random",4,"m"
"blop","Pseudo",3,"m"
"schijnt","HF",1,"n"
"eemeuwez","Random",4,"m"
"verzet","HF",1,"n"
"ackse","Random",4,"m"
"trtsseek","Random",4,"m"
"teefjes","LF",2,"n"
"turbo","LF",2,"n"
"gedicht","HF",1,"n"
"spreekt","HF",1,"n"
"eijlks","Random",4,"m"
"kwirt","Pseudo",3,"m"
"boogjes","LF",2,"n"
"sonds","Pseudo",3,"m"
"groonste","Pseudo",3,"m"
"delta's","LF",2,"n"
"ltesoj","Random",4,"m"
"hoorde","HF",1,"n"
"werkzaam","HF",1,"n"
"volgens","HF",1,"n"
"gedecht","Pseudo",3,"m"
"popcorn","LF",2,"n"
"lolly","LF",2,"n"
"lso'os","Random",4,"m"
"poepje","LF",2,"n"
"kracht","HF",1,"n"
"ontdukt","Pseudo",3,"m"
"wensen","HF",1,"n"
"meestal","HF",1,"n"
"keel","HF",1,"n"
"egnect","Pseudo",3,"m"
"sporen","HF",1,"n"
"zaaltjes","LF",2,"n"
"foto","HF",1,"n"
"crong","Pseudo",3,"m"
"knipsel","LF",2,"n"
"aftijn","Pseudo",3,"m"
"roken","HF",1,"n"
"mormels","LF",2,"n"
"trukt","Pseudo",3,"m"
"kelkiej","Random",4,"m"
"kliekje","LF",2,"n"
"profs","LF",2,"n"
"bevond","HF",1,"n"
"clowntje","LF",2,"n"
"stijs","Pseudo",3,"m"
"iotofej","Random",4,"m"
"beertjes","LF",2,"n"
"ritsen","LF",2,"n"
"vkeojns","Random",4,"m"
"soepje","LF",2,"n"
"zuchtjes","LF",2,"n"
"facht","Pseudo",3,"m"
"korargla","Random",4,"m"
"vermen","Pseudo",3,"m"
"koorbaar","Pseudo",3,"m"
"tntijere","Random",4,"m"
"golf","HF",1,"n"
"jugi","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"hartjes","LF",2,"n"
"vaser","Pseudo",3,"m"
"uentttr","Random",4,"m"
"balkjes","LF",2,"n"
"grehans","Random",4,"m"
"butlers","LF",2,"n"
"droep","Pseudo",3,"m"
"reis","HF",1,"n"
"jeirets","Random",4,"m"
"ernstig","HF",1,"n"
"squash","LF",2,"n"
"trachtte","HF",1,"n"
"goeie","HF",1,"n"
"indien","HF",1,"n"
"vervoek","Pseudo",3,"m"
"poucon","Random",4,"m"
"seenstj","Random",4,"m"
"maandjes","LF",2,"n"
