"stimulus","cond","condition","correct_response"
"eobbss","Random",4,"m"
"afloop","HF",1,"n"
"cricket","LF",2,"n"
"uijfeds","Random",4,"m"
"ajewts","Random",4,"m"
"groons","Pseudo",3,"m"
"sjrieskt","Random",4,"m"
"schien","Pseudo",3,"m"
"veldjes","LF",2,"n"
"beste","HF",1,"n"
"gedaap","Pseudo",3,"m"
"pisjuets","Random",4,"m"
"klusse","Pseudo",3,"m"
"apkjse","Random",4,"m"
"doeder","Pseudo",3,"m"
"genaard","Pseudo",3,"m"
"kruikjes","LF",2,"n"
"weten","HF",1,"n"
"modem","LF",2,"n"
"haastig","HF",1,"n"
"gerul","Pseudo",3,"m"
"erbij","HF",1,"n"
"relsgak","Random",4,"m"
"balsems","LF",2,"n"
"beisjes","Pseudo",3,"m"
"even","HF",1,"n"
"iejfde","Random",4,"m"
"ejlztise","Random",4,"m"
"missen","HF",1,"n"
"gympjes","LF",2,"n"
"secjepsh","Random",4,"m"
"epmeils","Random",4,"m"
"grootte","HF",1,"n"
"cest","Pseudo",3,"m"
"gich","Pseudo",3,"m"
"focht","Pseudo",3,"m"
"oopt","Pseudo",3,"m"
"wieltje","LF",2,"n"
"sjdenom","Random",4,"m"
"ba's","Pseudo",3,"m"
"snuitje","LF",2,"n"
"vocaal","LF",2,"n"
"solsmes","Random",4,"m"
"wilde","HF",1,"n"
"nmoerts","Random",4,"m"
"wijsheid","HF",1,"n"
"zachtjes","HF",1,"n"
"koortje","LF",2,"n"
"scraken","Pseudo",3,"m"
"duizend","HF",1,"n"
"delta's","LF",2,"n"
"komst","HF",1,"n"
"neesztjo","Random",4,"m"
"moef","Pseudo",3,"m"
"oren","HF",1,"n"
"vloee","Pseudo",3,"m"
"sporen","HF",1,"n"
"loed","Pseudo",3,"m"
"trots","HF",1,"n"
"cingen","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"surfen","LF",2,"n"
"zombie","LF",2,"n"
"lelen","Pseudo",3,"m"
"eesewsj","Random",4,"m"
"huid","HF",1,"n"
"kenons","Pseudo",3,"m"
"boven","HF",1,"n"
"uetisjn","Random",4,"m"
"avhjcrte","Random",4,"m"
"macho","LF",2,"n"
"krommen","LF",2,"n"
"jacht","HF",1,"n"
"bleef","HF",1,"n"
"etwjese","Random",4,"m"
"vechten","HF",1,"n"
"emits","Random",4,"m"
"okvang","Pseudo",3,"m"
"menen","HF",1,"n"
"jbeess","Random",4,"m"
"tractors","LF",2,"n"
"gaten","HF",1,"n"
"korargla","Random",4,"m"
"icht","Pseudo",3,"m"
"boksers","LF",2,"n"
"vaag","HF",1,"n"
"sjaalf","Pseudo",3,"m"
"lsede","Random",4,"m"
"ejzeewps","Random",4,"m"
"ekjcat","Random",4,"m"
"turnen","LF",2,"n"
"leerling","HF",1,"n"
"kist","HF",1,"n"
"prap","Pseudo",3,"m"
"prof","HF",1,"n"
"gedoord","Pseudo",3,"m"
"slapen","HF",1,"n"
"vaak","HF",1,"n"
"strikjes","LF",2,"n"
"prijzen","HF",1,"n"
"naabhdar","Random",4,"m"
"voordier","Pseudo",3,"m"
"trailer","LF",2,"n"
"zware","HF",1,"n"
"goud","HF",1,"n"
"bijzin","LF",2,"n"
"labels","LF",2,"n"
"ryu'js","Random",4,"m"
"struikje","LF",2,"n"
"tnjeesv","Random",4,"m"
"waarva","Pseudo",3,"m"
"eilavan","Random",4,"m"
"vijltje","LF",2,"n"
"traantje","LF",2,"n"
"litte","Pseudo",3,"m"
"donter","Pseudo",3,"m"
"ribeuzd","Random",4,"m"
"verlies","HF",1,"n"
"pukkel","LF",2,"n"
"dulp","Pseudo",3,"m"
"emjsite","Random",4,"m"
"ltejeiw","Random",4,"m"
"blikken","HF",1,"n"
"vervoer","HF",1,"n"
"keuken","HF",1,"n"
"sochter","Pseudo",3,"m"
"wensen","HF",1,"n"
"letsels","LF",2,"n"
"rondom","HF",1,"n"
"tollenr","Random",4,"m"
"gleufjes","LF",2,"n"
"rechten","HF",1,"n"
"extra","HF",1,"n"
"popcorn","LF",2,"n"
"nechzelf","Pseudo",3,"m"
"flipper","LF",2,"n"
"selder","LF",2,"n"
"rkcicet","Random",4,"m"
"bamier","Pseudo",3,"m"
"gasten","HF",1,"n"
"dand","Pseudo",3,"m"
