"stimulus","cond","condition","correct_response"
"krreco","Random",4,"m"
"prachtig","HF",1,"n"
"mader","Pseudo",3,"m"
"spieren","HF",1,"n"
"erdesl","Random",4,"m"
"brufte","Pseudo",3,"m"
"rolkraag","LF",2,"n"
"hulpjes","LF",2,"n"
"jivl","Random",4,"m"
"katuit","Pseudo",3,"m"
"polo","LF",2,"n"
"dorpen","HF",1,"n"
"hart","HF",1,"n"
"zwakke","HF",1,"n"
"kalfje","LF",2,"n"
"jkbees","Random",4,"m"
"rijke","HF",1,"n"
"soort","HF",1,"n"
"setje","LF",2,"n"
"neutnr","Random",4,"m"
"geleid","HF",1,"n"
"savsjae","Random",4,"m"
"pruikje","LF",2,"n"
"wandkast","LF",2,"n"
"intro","LF",2,"n"
"vier","HF",1,"n"
"blaasje","LF",2,"n"
"durkje","Pseudo",3,"m"
"buikjes","LF",2,"n"
"gevoeld","HF",1,"n"
"acarabne","Random",4,"m"
"sandaal","LF",2,"n"
"nksiert","Random",4,"m"
"betooft","Pseudo",3,"m"
"toon","HF",1,"n"
"spuitjes","LF",2,"n"
"ritsen","LF",2,"n"
"sletten","LF",2,"n"
"faarden","Pseudo",3,"m"
"esjmse","Random",4,"m"
"naus","Pseudo",3,"m"
"vliepen","Pseudo",3,"m"
"tteser","Random",4,"m"
"badjes","LF",2,"n"
"leggen","HF",1,"n"
"lolly","LF",2,"n"
"steken","HF",1,"n"
"nacht","HF",1,"n"
"kraker","LF",2,"n"
"srejitep","Random",4,"m"
"jeer","Pseudo",3,"m"
"kljetee","Random",4,"m"
"waarna","HF",1,"n"
"wjzetere","Random",4,"m"
"kneeën","Pseudo",3,"m"
"begint","HF",1,"n"
"modem","LF",2,"n"
"dorg","Pseudo",3,"m"
"koop","HF",1,"n"
"tlentse","Random",4,"m"
"ltesoj","Random",4,"m"
"opyhtn","Random",4,"m"
"tijden","HF",1,"n"
"halden","Pseudo",3,"m"
"pijn","HF",1,"n"
"bizons","LF",2,"n"
"kljove","Random",4,"m"
"kroegjes","LF",2,"n"
