"stimulus","cond","condition","correct_response"
"koedend","Pseudo",3,"m"
"krunten","Pseudo",3,"m"
"verloop","HF",1,"n"
"hoofdzin","LF",2,"n"
"beiken","Pseudo",3,"m"
"kijn","Pseudo",3,"m"
"ewjnclot","Random",4,"m"
"planten","HF",1,"n"
"vanzelf","HF",1,"n"
"grag","Pseudo",3,"m"
"'artyps","Random",4,"m"
"lesud","Random",4,"m"
"tetozn","Random",4,"m"
"noeken","Pseudo",3,"m"
"tselke","Random",4,"m"
"jaam","Pseudo",3,"m"
"buim","Pseudo",3,"m"
"naabhdar","Random",4,"m"
"ldosoje","Random",4,"m"
"meestal","HF",1,"n"
"tassach","Random",4,"m"
"stappen","HF",1,"n"
"pinda","LF",2,"n"
"keotj","Random",4,"m"
"miertje","LF",2,"n"
"azenpu","Random",4,"m"
"dank","HF",1,"n"
"wratjes","LF",2,"n"
"witloof","LF",2,"n"
"laatste","HF",1,"n"
"bermaal","Pseudo",3,"m"
"doot","Pseudo",3,"m"
"python","LF",2,"n"
"feitjes","LF",2,"n"
"fezjee","Random",4,"m"
"jochies","LF",2,"n"
"diva","LF",2,"n"
"spiertje","LF",2,"n"
"snobs","LF",2,"n"
"eopjpe","Random",4,"m"
"trollen","LF",2,"n"
"schatjes","LF",2,"n"
"namen","HF",1,"n"
"doctors","LF",2,"n"
"kungen","Pseudo",3,"m"
"school","HF",1,"n"
"zieltjes","LF",2,"n"
"gelk","Pseudo",3,"m"
"truitjes","LF",2,"n"
"gemaakt","HF",1,"n"
"akjtesn","Random",4,"m"
"wame","Pseudo",3,"m"
"brouben","Pseudo",3,"m"
"rteawj","Random",4,"m"
"iiznjb","Random",4,"m"
"nopotr","Random",4,"m"
"groter","HF",1,"n"
"prsuten","Random",4,"m"
"zuiltje","LF",2,"n"
"dijkjes","LF",2,"n"
"kloofje","LF",2,"n"
"schin","Pseudo",3,"m"
"roosjes","LF",2,"n"
"hujcvrte","Random",4,"m"
"vrous","Pseudo",3,"m"
"zullen","HF",1,"n"
"lddepe","Random",4,"m"
"saken","Pseudo",3,"m"
"goudstuk","LF",2,"n"
"factors","LF",2,"n"
"acarabne","Random",4,"m"
"zelfs","HF",1,"n"
"leept","Pseudo",3,"m"
"spraat","Pseudo",3,"m"
"schons","Pseudo",3,"m"
"hetzij","HF",1,"n"
"paleis","HF",1,"n"
"hiervan","HF",1,"n"
"lwipnkap","Random",4,"m"
"tntijere","Random",4,"m"
"strang","Pseudo",3,"m"
"uetisjn","Random",4,"m"
"blelen","Pseudo",3,"m"
"zestig","HF",1,"n"
"mochten","HF",1,"n"
"bewoog","HF",1,"n"
"bsireej","Random",4,"m"
"druifjes","LF",2,"n"
"geurtje","LF",2,"n"
"pizza's","LF",2,"n"
"mens","HF",1,"n"
"partie","Pseudo",3,"m"
"wangen","HF",1,"n"
"polo","LF",2,"n"
"lbuvaki","Random",4,"m"
"toort","Pseudo",3,"m"
"vikings","LF",2,"n"
"regen","HF",1,"n"
"aktcer","Random",4,"m"
"wellicht","HF",1,"n"
"pabt","Pseudo",3,"m"
"dieken","Pseudo",3,"m"
"durven","HF",1,"n"
"mietjes","LF",2,"n"
"slapen","HF",1,"n"
"olog","Random",4,"m"
"ebkoer","Random",4,"m"
"viet","Pseudo",3,"m"
"elke","HF",1,"n"
"staarde","HF",1,"n"
"poepje","LF",2,"n"
"gdisje","Random",4,"m"
"esborpod","Random",4,"m"
"verdand","Pseudo",3,"m"
"seenstj","Random",4,"m"
"savsjae","Random",4,"m"
"sorbet","LF",2,"n"
"rijder","LF",2,"n"
"konden","HF",1,"n"
"tseej","Random",4,"m"
"klapjes","LF",2,"n"
"slaven","HF",1,"n"
"jfwole","Random",4,"m"
"etwjese","Random",4,"m"
"braag","Pseudo",3,"m"
"struikje","LF",2,"n"
"kskderid","Random",4,"m"
"omtrent","HF",1,"n"
"vanaf","HF",1,"n"
"moeite","HF",1,"n"
"hoodaat","Pseudo",3,"m"
"gepraat","HF",1,"n"
"antwoord","HF",1,"n"
"sliep","HF",1,"n"
"besjes","LF",2,"n"
"oosten","HF",1,"n"
"belin","Pseudo",3,"m"
"us'cac","Random",4,"m"
"tnjoteso","Random",4,"m"
"scooters","LF",2,"n"
"selder","LF",2,"n"
"waarva","Pseudo",3,"m"
"letsels","LF",2,"n"
"cegent","Pseudo",3,"m"
"slipper","LF",2,"n"
"fgsueejl","Random",4,"m"
"balkje","LF",2,"n"
"npisjers","Random",4,"m"
"volkjes","LF",2,"n"
"kliekjes","LF",2,"n"
"sgao't","Random",4,"m"
"penning","HF",1,"n"
"steags","Random",4,"m"
"rocker","LF",2,"n"
"speelt","HF",1,"n"
"lienen","Pseudo",3,"m"
"eeelngt","Random",4,"m"
"ietm","Random",4,"m"
"edrijr","Random",4,"m"
"groonste","Pseudo",3,"m"
"werkte","HF",1,"n"
"gegaald","Pseudo",3,"m"
"voodden","Pseudo",3,"m"
"deed","HF",1,"n"
"ebalmss","Random",4,"m"
"kenons","Pseudo",3,"m"
"steeven","Pseudo",3,"m"
"volle","HF",1,"n"
"oortje","LF",2,"n"
"varen","HF",1,"n"
"derde","HF",1,"n"
"jeirets","Random",4,"m"
"steun","HF",1,"n"
"scat","Random",4,"m"
"donors","LF",2,"n"
"nekjes","LF",2,"n"
"prooien","LF",2,"n"
"bouden","Pseudo",3,"m"
"slinke","Pseudo",3,"m"
"rens","Pseudo",3,"m"
"jojo","LF",2,"n"
"wader","Pseudo",3,"m"
"vanken","Pseudo",3,"m"
"lengtes","LF",2,"n"
"bestuur","HF",1,"n"
"koetje","LF",2,"n"
"vooraf","HF",1,"n"
"bijd","Pseudo",3,"m"
"licht","HF",1,"n"
"bemeis","Pseudo",3,"m"
"ujitlefs","Random",4,"m"
"ksejeup","Random",4,"m"
"afloop","HF",1,"n"
"buizerd","LF",2,"n"
"iejfde","Random",4,"m"
"lignwob","Random",4,"m"
"fracht","Pseudo",3,"m"
"kicht","Pseudo",3,"m"
"jngiogg","Random",4,"m"
"rolkraag","LF",2,"n"
"accu's","LF",2,"n"
"randjes","LF",2,"n"
"buimen","Pseudo",3,"m"
"jgdraae","Random",4,"m"
"lotions","LF",2,"n"
"pluimpje","LF",2,"n"
"primeurs","LF",2,"n"
"kleur","HF",1,"n"
"bijk","Pseudo",3,"m"
"gengde","Pseudo",3,"m"
"steeg","HF",1,"n"
"enorm","HF",1,"n"
"jeeks","Pseudo",3,"m"
"boezems","LF",2,"n"
"uitrecht","Pseudo",3,"m"
"vaders","HF",1,"n"
"schoot","HF",1,"n"
"oarcrtts","Random",4,"m"
"slijmen","LF",2,"n"
"ekzhito","Random",4,"m"
"clip","LF",2,"n"
"bopen","Pseudo",3,"m"
"broek","HF",1,"n"
"dacht","HF",1,"n"
"jedselps","Random",4,"m"
"sraless","Random",4,"m"
"mipe","Pseudo",3,"m"
"cosans","Pseudo",3,"m"
"blat","Pseudo",3,"m"
"vormt","HF",1,"n"
"westen","HF",1,"n"
"ejdevls","Random",4,"m"
"invloed","HF",1,"n"
"jorpesot","Random",4,"m"
"gegt","Pseudo",3,"m"
"laten","HF",1,"n"
"cycloon","LF",2,"n"
"jark","Pseudo",3,"m"
"opzij","HF",1,"n"
"kied","Pseudo",3,"m"
