"stimulus","cond","condition","correct_response"
"trouwen","HF",1,"n"
"tumors","LF",2,"n"
"rvdliees","Random",4,"m"
"tncshaej","Random",4,"m"
"voorstok","Pseudo",3,"m"
"staan","HF",1,"n"
"sonds","Pseudo",3,"m"
"meima","Pseudo",3,"m"
"turbo","LF",2,"n"
"eiksnjk","Random",4,"m"
"vandaan","HF",1,"n"
"wekkers","LF",2,"n"
"stermen","Pseudo",3,"m"
"pty'ans","Random",4,"m"
"geslocht","Pseudo",3,"m"
"behoel","Pseudo",3,"m"
"bijk","Pseudo",3,"m"
"tseej","Random",4,"m"
"trailers","LF",2,"n"
"eesewsj","Random",4,"m"
"natte","HF",1,"n"
"popcorn","LF",2,"n"
"krreco","Random",4,"m"
"usjem","Random",4,"m"
"aula's","LF",2,"n"
"felle","HF",1,"n"
"volgens","HF",1,"n"
"hooden","Pseudo",3,"m"
"dealen","LF",2,"n"
"pasta's","LF",2,"n"
"epmeils","Random",4,"m"
"kiezen","HF",1,"n"
"hact","Pseudo",3,"m"
"psepjo","Random",4,"m"
"nopotr","Random",4,"m"
"haast","HF",1,"n"
"obzmie","Random",4,"m"
"kapot","HF",1,"n"
"disco's","LF",2,"n"
"trol","LF",2,"n"
"vanken","Pseudo",3,"m"
"legagn","Random",4,"m"
"ztaasejl","Random",4,"m"
"ipystt","Random",4,"m"
"blondjes","LF",2,"n"
"surfers","LF",2,"n"
"barons","LF",2,"n"
"ulswar","Random",4,"m"
"kleiren","Pseudo",3,"m"
"mitten","Pseudo",3,"m"
"giraf","LF",2,"n"
"sienen","Pseudo",3,"m"
"deben","Pseudo",3,"m"
"polsjes","LF",2,"n"
"ramen","HF",1,"n"
"dwergjes","LF",2,"n"
"lijpt","Pseudo",3,"m"
"rachtte","Pseudo",3,"m"
"komst","HF",1,"n"
"blijken","HF",1,"n"
"pinda","LF",2,"n"
"roggen","LF",2,"n"
"primeurs","LF",2,"n"
"zicht","HF",1,"n"
"fezjee","Random",4,"m"
"sau'al","Random",4,"m"
"doer","Pseudo",3,"m"
"jedselps","Random",4,"m"
"taluepas","Random",4,"m"
"fuiven","LF",2,"n"
"srejitep","Random",4,"m"
"tetozn","Random",4,"m"
"enrdoos","Random",4,"m"
"binnen","HF",1,"n"
"rolluik","LF",2,"n"
"itesegr","Random",4,"m"
"gebied","HF",1,"n"
"auto's","HF",1,"n"
"schijnt","HF",1,"n"
"eitujl","Random",4,"m"
"jorpesot","Random",4,"m"
"bever","LF",2,"n"
"games","LF",2,"n"
"snelle","HF",1,"n"
"veertien","HF",1,"n"
"brug","HF",1,"n"
"jurtbeus","Random",4,"m"
"koospem","Random",4,"m"
"niveau","HF",1,"n"
"diva","LF",2,"n"
"vlokje","LF",2,"n"
"cakes","LF",2,"n"
"gelierd","Pseudo",3,"m"
"omvang","HF",1,"n"
"nieuwe","HF",1,"n"
"spiertje","LF",2,"n"
"gesstig","Pseudo",3,"m"
"snobs","LF",2,"n"
"gact","Pseudo",3,"m"
"wachtte","HF",1,"n"
"oopl","Random",4,"m"
"cordt","Pseudo",3,"m"
"goeie","HF",1,"n"
"destoor","Pseudo",3,"m"
"alders","Pseudo",3,"m"
"stekjes","Pseudo",3,"m"
"chif","Pseudo",3,"m"
"steeg","HF",1,"n"
"beschoon","Pseudo",3,"m"
"durfde","HF",1,"n"
"eten","HF",1,"n"
"duim","HF",1,"n"
"olret","Pseudo",3,"m"
"boezems","LF",2,"n"
"poepje","LF",2,"n"
"voor","HF",1,"n"
"draait","HF",1,"n"
"hookt","Pseudo",3,"m"
"vrij","HF",1,"n"
"biek","Pseudo",3,"m"
"kopen","HF",1,"n"
"schijft","Pseudo",3,"m"
"stroom","HF",1,"n"
"stof","HF",1,"n"
"grehans","Random",4,"m"
"gefeurd","Pseudo",3,"m"
"esttkren","Random",4,"m"
"lijken","HF",1,"n"
"oorlogs","LF",2,"n"
"goed","HF",1,"n"
"zalfje","LF",2,"n"
"gdisje","Random",4,"m"
"poucon","Random",4,"m"
"dilier","Pseudo",3,"m"
"sles","Pseudo",3,"m"
"aavgrsej","Random",4,"m"
"wand","HF",1,"n"
"locynco","Random",4,"m"
"kalm","HF",1,"n"
"noet","Pseudo",3,"m"
"hiek","Pseudo",3,"m"
"snack","LF",2,"n"
"python","LF",2,"n"
"kollens","Pseudo",3,"m"
"nogms'a","Random",4,"m"
"meeirrs","Random",4,"m"
"ontdukt","Pseudo",3,"m"
"finde","Pseudo",3,"m"
"zeefje","LF",2,"n"
"ieder","HF",1,"n"
"golf","HF",1,"n"
"osgrle","Random",4,"m"
"gelerd","Pseudo",3,"m"
"eiden","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"nachtjes","LF",2,"n"
"sterktes","LF",2,"n"
"koortje","LF",2,"n"
"cartoon","LF",2,"n"
"broches","LF",2,"n"
"speelde","HF",1,"n"
"nood","HF",1,"n"
"hoek","HF",1,"n"
"vrerde","Pseudo",3,"m"
"steden","HF",1,"n"
"ewekrsk","Random",4,"m"
"eeejlutw","Random",4,"m"
"gezoed","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"verloop","HF",1,"n"
"secjepsh","Random",4,"m"
"luurt","Pseudo",3,"m"
"gommen","LF",2,"n"
"begen","Pseudo",3,"m"
"rust","HF",1,"n"
"thema","HF",1,"n"
"waarman","Pseudo",3,"m"
"eruit","HF",1,"n"
"dieptes","LF",2,"n"
"eddal","Random",4,"m"
"ojjo","Random",4,"m"
"ezgreils","Random",4,"m"
"jacket","LF",2,"n"
"dnjesar","Random",4,"m"
"gelegd","HF",1,"n"
"bijzin","LF",2,"n"
"witloof","LF",2,"n"
"dechten","Pseudo",3,"m"
"netepsr","Random",4,"m"
"eplukk","Random",4,"m"
"broee","Pseudo",3,"m"
"eenhoorn","LF",2,"n"
"voort","HF",1,"n"
"jochies","LF",2,"n"
"tespja","Random",4,"m"
"stil","HF",1,"n"
"oordeel","HF",1,"n"
"hoofdzin","LF",2,"n"
"elipskn","Random",4,"m"
"jlsueki","Random",4,"m"
"tausti","Random",4,"m"
"betooft","Pseudo",3,"m"
"bild","Pseudo",3,"m"
"eembozs","Random",4,"m"
"leert","HF",1,"n"
"smiert","Random",4,"m"
"vereist","HF",1,"n"
"lonneer","Pseudo",3,"m"
"vosje","LF",2,"n"
"eirtnprs","Random",4,"m"
"sterkten","LF",2,"n"
"geduld","HF",1,"n"
"spel","HF",1,"n"
"toster","Random",4,"m"
"sheriffs","LF",2,"n"
"hangers","LF",2,"n"
"bafin","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"priester","HF",1,"n"
"leeders","Pseudo",3,"m"
"blonke","Pseudo",3,"m"
"zebben","Pseudo",3,"m"
"ztwjanae","Random",4,"m"
"hoogtes","LF",2,"n"
"doopsels","LF",2,"n"
"blif","Pseudo",3,"m"
"wijntjes","LF",2,"n"
"stonden","HF",1,"n"
"ovkoeet","Random",4,"m"
"zuchtjes","LF",2,"n"
"agenzn","Random",4,"m"
"bezoofd","Pseudo",3,"m"
