"stimulus","cond","condition","correct_response"
"goudstuk","LF",2,"n"
"prisma's","LF",2,"n"
"gehad","HF",1,"n"
"reiren","Pseudo",3,"m"
"schone","HF",1,"n"
"fjeiert","Random",4,"m"
"pijn","HF",1,"n"
"semutjs","Random",4,"m"
"drij","Pseudo",3,"m"
"bongen","Pseudo",3,"m"
"vikings","LF",2,"n"
"rtbseoj","Random",4,"m"
"ntasuls","Random",4,"m"
"atjenrta","Random",4,"m"
"vlokje","LF",2,"n"
"balkje","LF",2,"n"
"bijbet","Pseudo",3,"m"
"rand","HF",1,"n"
"fles","HF",1,"n"
"aanleg","HF",1,"n"
"tsrjike","Random",4,"m"
"zwafde","Pseudo",3,"m"
"retebjes","Random",4,"m"
"szza'ip","Random",4,"m"
"look","LF",2,"n"
"begook","Pseudo",3,"m"
"meidde","Pseudo",3,"m"
"ebalmss","Random",4,"m"
"aden","Pseudo",3,"m"
"besjes","LF",2,"n"
"strag","Pseudo",3,"m"
"heerlijk","HF",1,"n"
"aula's","LF",2,"n"
"tankjes","LF",2,"n"
"schuld","HF",1,"n"
"opyhtn","Random",4,"m"
"blad","HF",1,"n"
"foto","HF",1,"n"
"sojeflok","Random",4,"m"
"flipper","LF",2,"n"
"hievees","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"dicht","HF",1,"n"
"wuejtoms","Random",4,"m"
"mail","LF",2,"n"
"volgen","HF",1,"n"
"tavztou","Random",4,"m"
"mogen","HF",1,"n"
"dieren","HF",1,"n"
"rensen","Pseudo",3,"m"
"ipystt","Random",4,"m"
"zitjes","LF",2,"n"
"limoen","LF",2,"n"
"wezen","HF",1,"n"
"tliezju","Random",4,"m"
"kamers","HF",1,"n"
"spuitjes","LF",2,"n"
"cartoon","LF",2,"n"
"begen","Pseudo",3,"m"
"kleur","HF",1,"n"
"jeest","Pseudo",3,"m"
"nlgtese","Random",4,"m"
"cash","LF",2,"n"
"hiedden","Pseudo",3,"m"
"fezjee","Random",4,"m"
"lamen","Pseudo",3,"m"
"iacrts","Random",4,"m"
"getten","Pseudo",3,"m"
"trachten","HF",1,"n"
"dpaakn","Random",4,"m"
"klaproos","LF",2,"n"
"loorste","Pseudo",3,"m"
"griezels","LF",2,"n"
"dadel","LF",2,"n"
"meeld","Pseudo",3,"m"
"biek","Pseudo",3,"m"
"staarde","HF",1,"n"
"kest","Pseudo",3,"m"
"sgisend","Random",4,"m"
"ochiejs","Random",4,"m"
"ismeukt","Random",4,"m"
"donter","Pseudo",3,"m"
"bijd","Pseudo",3,"m"
"hoofdzin","LF",2,"n"
"bezwaar","HF",1,"n"
"dsael","Random",4,"m"
"resixm","Random",4,"m"
"roosjes","LF",2,"n"
"schijnt","HF",1,"n"
"kijkt","HF",1,"n"
"rijder","LF",2,"n"
"broog","Pseudo",3,"m"
"soldaat","HF",1,"n"
"seenstj","Random",4,"m"
"lassers","LF",2,"n"
"leter","Pseudo",3,"m"
"prsetpin","Random",4,"m"
"fooitje","LF",2,"n"
"vaklui","LF",2,"n"
"waarif","Pseudo",3,"m"
"nummer","HF",1,"n"
"pelososd","Random",4,"m"
"gang","HF",1,"n"
"waaraan","HF",1,"n"
"matches","LF",2,"n"
"gepad","Pseudo",3,"m"
"blik","HF",1,"n"
"egams","Random",4,"m"
"cycloon","LF",2,"n"
"beploot","Pseudo",3,"m"
"stortbui","LF",2,"n"
"drukken","HF",1,"n"
"dond","Pseudo",3,"m"
"suiker","HF",1,"n"
"lotjes","LF",2,"n"
"tumors","LF",2,"n"
"owprjme","Random",4,"m"
"doer","Pseudo",3,"m"
"huilen","HF",1,"n"
"hant","Pseudo",3,"m"
"juffrouw","HF",1,"n"
"matjes","LF",2,"n"
"felie","Pseudo",3,"m"
"spieren","HF",1,"n"
"zwarm","Pseudo",3,"m"
"hangt","HF",1,"n"
"stafje","LF",2,"n"
"partie","Pseudo",3,"m"
"prijs","HF",1,"n"
"tollenr","Random",4,"m"
"vruchtje","LF",2,"n"
"knikjes","LF",2,"n"
"groppen","Pseudo",3,"m"
"cruises","LF",2,"n"
"neius","Random",4,"m"
"leiders","HF",1,"n"
"cochniek","Pseudo",3,"m"
"fraudes","LF",2,"n"
"houding","HF",1,"n"
"clowntje","LF",2,"n"
"aktes","LF",2,"n"
"kkarer","Random",4,"m"
"hujcvrte","Random",4,"m"
"sobbool","Pseudo",3,"m"
"draait","HF",1,"n"
"kotje","LF",2,"n"
"kanaf","Pseudo",3,"m"
"kang","Pseudo",3,"m"
"anncesrs","Random",4,"m"
"herm","Pseudo",3,"m"
"tango's","LF",2,"n"
"zeemeeuw","LF",2,"n"
"vlijven","Pseudo",3,"m"
"nagjabil","Random",4,"m"
"raciaal","LF",2,"n"
"zinsdeel","LF",2,"n"
"pjseirl","Random",4,"m"
"warmte","HF",1,"n"
"lenger","Pseudo",3,"m"
"ohsoetg","Random",4,"m"
"donden","Pseudo",3,"m"
"vijg","LF",2,"n"
"vielen","HF",1,"n"
"keeewjs","Random",4,"m"
"zitten","HF",1,"n"
"vooruit","HF",1,"n"
"elkaar","HF",1,"n"
"vervoek","Pseudo",3,"m"
"ontzoet","Pseudo",3,"m"
"fracht","Pseudo",3,"m"
"speldjes","LF",2,"n"
"ookten","Pseudo",3,"m"
"minna","Pseudo",3,"m"
"ortanco","Random",4,"m"
"kuisen","LF",2,"n"
"huimen","Pseudo",3,"m"
"jgdraae","Random",4,"m"
"ykceoh","Random",4,"m"
"sraless","Random",4,"m"
"panters","LF",2,"n"
"ocsrotes","Random",4,"m"
"lmabus","Random",4,"m"
"vraagjes","LF",2,"n"
"boezems","LF",2,"n"
"einde","HF",1,"n"
"baag","Pseudo",3,"m"
"geurtje","LF",2,"n"
"sekjne","Random",4,"m"
"trekken","HF",1,"n"
"designs","LF",2,"n"
"fnstiet","Random",4,"m"
"stig","Pseudo",3,"m"
"dending","Pseudo",3,"m"
"kansen","HF",1,"n"
"bodem","HF",1,"n"
"frietjes","LF",2,"n"
"reizen","HF",1,"n"
"slipper","LF",2,"n"
"kruikjes","LF",2,"n"
"ebnfof","Random",4,"m"
"sterke","HF",1,"n"
"koordjes","LF",2,"n"
"hebben","HF",1,"n"
"lddepe","Random",4,"m"
"edbjsonl","Random",4,"m"
"strijd","HF",1,"n"
"wormpje","LF",2,"n"
"daarin","HF",1,"n"
"ashc","Random",4,"m"
"passen","HF",1,"n"
"trachtte","HF",1,"n"
"nopotr","Random",4,"m"
"harde","HF",1,"n"
"cola's","LF",2,"n"
"vorkjes","LF",2,"n"
"jansara","Random",4,"m"
"groonste","Pseudo",3,"m"
"leufgej","Random",4,"m"
"koopjes","LF",2,"n"
"jplesak","Random",4,"m"
"donsheid","Pseudo",3,"m"
"omedm","Random",4,"m"
"gebeurt","HF",1,"n"
"hejen","Pseudo",3,"m"
"ejrhtas","Random",4,"m"
"nogms'a","Random",4,"m"
"reedling","Pseudo",3,"m"
"lesud","Random",4,"m"
"diedt","Pseudo",3,"m"
"dienst","HF",1,"n"
"koud","HF",1,"n"
"koer","LF",2,"n"
"uismaal","Pseudo",3,"m"
"paak","Pseudo",3,"m"
"rgaif","Random",4,"m"
"speelde","HF",1,"n"
"belocht","Pseudo",3,"m"
"hete","HF",1,"n"
"diren","Pseudo",3,"m"
"rijk","HF",1,"n"
