"stimulus","cond","condition","correct_response"
"speldjes","LF",2,"n"
"stees","Pseudo",3,"m"
"broeg","Pseudo",3,"m"
"ofwel","HF",1,"n"
"owprjme","Random",4,"m"
"zalfje","LF",2,"n"
"asts","Pseudo",3,"m"
"earrspt","Random",4,"m"
"stemming","HF",1,"n"
"bagen","Pseudo",3,"m"
"ueedjnts","Random",4,"m"
"titel","HF",1,"n"
"tavztou","Random",4,"m"
"zingen","HF",1,"n"
"wipplank","LF",2,"n"
"zette","HF",1,"n"
"uaijn","Random",4,"m"
"buurtje","LF",2,"n"
"maart","HF",1,"n"
"gand","Pseudo",3,"m"
"rerslait","Random",4,"m"
"turbo","LF",2,"n"
"uuagrk","Random",4,"m"
"zien","HF",1,"n"
"atsfje","Random",4,"m"
"gerust","HF",1,"n"
"noende","Pseudo",3,"m"
"hoemen","Pseudo",3,"m"
"sorbet","LF",2,"n"
"bellen","HF",1,"n"
"trutten","LF",2,"n"
"duifjes","LF",2,"n"
"sa'ammg","Random",4,"m"
"ieder","HF",1,"n"
"verdween","HF",1,"n"
"deuren","HF",1,"n"
"lelen","Pseudo",3,"m"
"lukt","HF",1,"n"
"durkje","Pseudo",3,"m"
"stig","Pseudo",3,"m"
"glijbaan","LF",2,"n"
"aavgrsej","Random",4,"m"
"skejtte","Random",4,"m"
"hemel","HF",1,"n"
"eddkus","Random",4,"m"
"uren","HF",1,"n"
"broten","Pseudo",3,"m"
"drinken","HF",1,"n"
"baag","Pseudo",3,"m"
"zoveel","HF",1,"n"
"tmliuje","Random",4,"m"
"vrolijk","HF",1,"n"
"esdsetrs","Random",4,"m"
"bekjes","LF",2,"n"
"richten","HF",1,"n"
"voorwerp","HF",1,"n"
"larve","LF",2,"n"
"opzicht","HF",1,"n"
"gehoem","Pseudo",3,"m"
"nieuw","HF",1,"n"
"schrok","HF",1,"n"
"surfen","LF",2,"n"
"ktsea","Random",4,"m"
"beroep","HF",1,"n"
"roveel","Pseudo",3,"m"
"watjes","LF",2,"n"
"rondes","LF",2,"n"
"bedjes","LF",2,"n"
"corat","Pseudo",3,"m"
"raard","Pseudo",3,"m"
"barons","LF",2,"n"
"geschakt","Pseudo",3,"m"
"pty'ans","Random",4,"m"
"gronden","HF",1,"n"
"eilavan","Random",4,"m"
"mjapaens","Random",4,"m"
"voch","Pseudo",3,"m"
"monste","Pseudo",3,"m"
"arts","HF",1,"n"
"meeirrs","Random",4,"m"
"snallen","Pseudo",3,"m"
"logo","LF",2,"n"
"daarin","HF",1,"n"
"meima","Pseudo",3,"m"
"besjes","LF",2,"n"
"seks","HF",1,"n"
"dichter","HF",1,"n"
"lwipnkap","Random",4,"m"
"laatste","HF",1,"n"
"ijlekjs","Random",4,"m"
"verliend","Pseudo",3,"m"
"krokus","LF",2,"n"
"esttkren","Random",4,"m"
"noeken","Pseudo",3,"m"
"rekkit","Random",4,"m"
"gewoon","HF",1,"n"
"hoten","Pseudo",3,"m"
"vermde","Pseudo",3,"m"
"vergeet","HF",1,"n"
"rmuds","Random",4,"m"
"valers","Pseudo",3,"m"
"sauan's","Random",4,"m"
"zweertje","LF",2,"n"
"omvat","HF",1,"n"
"bijd","Pseudo",3,"m"
"lolly","LF",2,"n"
"westerns","LF",2,"n"
"jongste","HF",1,"n"
"duwde","HF",1,"n"
"velen","HF",1,"n"
"nover","Pseudo",3,"m"
"spof","Pseudo",3,"m"
"spieren","HF",1,"n"
"ruim","HF",1,"n"
"porsoen","Pseudo",3,"m"
"etlens","Random",4,"m"
"sfeertje","LF",2,"n"
"prsuten","Random",4,"m"
"rukwind","LF",2,"n"
"maal","HF",1,"n"
"vliegen","HF",1,"n"
"oarcrtts","Random",4,"m"
"geen","HF",1,"n"
"errsse","Random",4,"m"
"treden","HF",1,"n"
"naal","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"breeg","Pseudo",3,"m"
"snobs","LF",2,"n"
"dutjes","LF",2,"n"
"forums","LF",2,"n"
"jeirets","Random",4,"m"
"eeldig","Pseudo",3,"m"
"wolfje","LF",2,"n"
"snelheid","HF",1,"n"
"jacket","LF",2,"n"
"mopjes","LF",2,"n"
"zuchtjes","LF",2,"n"
"tliezju","Random",4,"m"
"paak","Pseudo",3,"m"
"rorde","Pseudo",3,"m"
"eeejlutw","Random",4,"m"
"trok","HF",1,"n"
"scat","Random",4,"m"
"tegen","HF",1,"n"
"balkjes","LF",2,"n"
"klein","HF",1,"n"
"geden","Pseudo",3,"m"
"sletten","LF",2,"n"
"deuntjes","LF",2,"n"
"beleefd","HF",1,"n"
