"stimulus","cond","condition","correct_response"
"knuffel","LF",2,"n"
"wochten","Pseudo",3,"m"
"naaldjes","LF",2,"n"
"kelkiej","Random",4,"m"
"tollenr","Random",4,"m"
"gebaar","HF",1,"n"
"obzmie","Random",4,"m"
"spraat","Pseudo",3,"m"
"locynco","Random",4,"m"
"verneeld","Pseudo",3,"m"
"typist","LF",2,"n"
"rteawj","Random",4,"m"
"pode","Pseudo",3,"m"
"seks","HF",1,"n"
"party's","LF",2,"n"
"eujtds","Random",4,"m"
"sebje","Random",4,"m"
"ejsdfrui","Random",4,"m"
"eplukk","Random",4,"m"
"eopjpe","Random",4,"m"
"ioperon","Random",4,"m"
"wormpje","LF",2,"n"
"jo'jos","Random",4,"m"
"ewjnclot","Random",4,"m"
"csaesjht","Random",4,"m"
"cets","Pseudo",3,"m"
"pode","Pseudo",3,"m"
"anncesrs","Random",4,"m"
"zucht","HF",1,"n"
"lage","HF",1,"n"
"ebnfof","Random",4,"m"
"kwaad","HF",1,"n"
"pruikje","LF",2,"n"
"stenker","Pseudo",3,"m"
"coupon","LF",2,"n"
"zeurdibs","Random",4,"m"
"gieve","Pseudo",3,"m"
"eilavan","Random",4,"m"
"roepen","HF",1,"n"
"rechten","HF",1,"n"
"gaat","HF",1,"n"
"jivl","Random",4,"m"
"eteljs","Random",4,"m"
"ztwjanae","Random",4,"m"
"jacht","HF",1,"n"
"gevolg","HF",1,"n"
"cegent","Pseudo",3,"m"
"dachten","HF",1,"n"
"eeejlutw","Random",4,"m"
"egtjjwi","Random",4,"m"
"klusse","Pseudo",3,"m"
"sauna's","LF",2,"n"
"verstaan","HF",1,"n"
"erdij","Pseudo",3,"m"
"spaties","LF",2,"n"
"niks","HF",1,"n"
"fgsueejl","Random",4,"m"
"lolly's","LF",2,"n"
"blif","Pseudo",3,"m"
"opdat","HF",1,"n"
"ejdevls","Random",4,"m"
"slegheid","Pseudo",3,"m"
"plein","HF",1,"n"
"plen","Pseudo",3,"m"
"wacht","HF",1,"n"
"beiken","Pseudo",3,"m"
"dond","Pseudo",3,"m"
"nekjes","LF",2,"n"
"provikt","Pseudo",3,"m"
"doon","Pseudo",3,"m"
"skertjui","Random",4,"m"
"sutilpor","Random",4,"m"
"deiring","Pseudo",3,"m"
"duvo's","Pseudo",3,"m"
"ackse","Random",4,"m"
"daarop","HF",1,"n"
"zooie","Pseudo",3,"m"
"vaid","Random",4,"m"
"vergiet","LF",2,"n"
"hulpjes","LF",2,"n"
"sammer","Pseudo",3,"m"
"accent","HF",1,"n"
"striek","Pseudo",3,"m"
"bizon","LF",2,"n"
"sociaal","HF",1,"n"
"aalg","Random",4,"m"
"snonning","Pseudo",3,"m"
"vallen","HF",1,"n"
"vullen","HF",1,"n"
"goudstuk","LF",2,"n"
"pluimpje","LF",2,"n"
"fnstiet","Random",4,"m"
"neel","Pseudo",3,"m"
"niemand","HF",1,"n"
"geet","Pseudo",3,"m"
"jacket","LF",2,"n"
"zieltjes","LF",2,"n"
"fooitje","LF",2,"n"
"rechtop","HF",1,"n"
"blijven","HF",1,"n"
"profs","LF",2,"n"
"micro's","LF",2,"n"
"lamen","Pseudo",3,"m"
"slamp","Pseudo",3,"m"
"retebjes","Random",4,"m"
"ujitlefs","Random",4,"m"
"koortje","LF",2,"n"
"tumors","LF",2,"n"
"koop","HF",1,"n"
"gras","HF",1,"n"
"zitjes","LF",2,"n"
"visie","HF",1,"n"
"owprjme","Random",4,"m"
"selder","LF",2,"n"
"ejlztise","Random",4,"m"
"uijfeds","Random",4,"m"
"velatks","Random",4,"m"
"agenzn","Random",4,"m"
"duivel","HF",1,"n"
"vocaal","LF",2,"n"
"monste","Pseudo",3,"m"
"o'usd","Random",4,"m"
"zalfjes","LF",2,"n"
"boksers","LF",2,"n"
"brap","Pseudo",3,"m"
"wasbeer","LF",2,"n"
"mjapaens","Random",4,"m"
"rietjes","LF",2,"n"
"lolly","LF",2,"n"
"lso'os","Random",4,"m"
"zotten","LF",2,"n"
"trailer","LF",2,"n"
"aakje","Pseudo",3,"m"
"stofjes","LF",2,"n"
"passa","Pseudo",3,"m"
"nergens","HF",1,"n"
"meetlat","LF",2,"n"
"sotel","Pseudo",3,"m"
"levert","HF",1,"n"
"stappen","HF",1,"n"
"grote","HF",1,"n"
"meikt","Pseudo",3,"m"
"padjes","LF",2,"n"
"jeirets","Random",4,"m"
"ijgv","Random",4,"m"
"geloof","HF",1,"n"
"trief","Pseudo",3,"m"
"preosjt","Random",4,"m"
"vond","HF",1,"n"
"vruchtje","LF",2,"n"
"jlkeikes","Random",4,"m"
"loed","Pseudo",3,"m"
"grijt","Pseudo",3,"m"
"alevr","Random",4,"m"
"uiltje","LF",2,"n"
"raakte","HF",1,"n"
"noeit","Pseudo",3,"m"
"leiten","Pseudo",3,"m"
"goolde","Pseudo",3,"m"
"eddal","Random",4,"m"
"stropje","LF",2,"n"
"saken","Pseudo",3,"m"
"lecht","Pseudo",3,"m"
"bloot","HF",1,"n"
"blondjes","LF",2,"n"
"snaan","Pseudo",3,"m"
"fuiven","LF",2,"n"
"utjbrue","Random",4,"m"
"logo","LF",2,"n"
"walrus","LF",2,"n"
"staat","HF",1,"n"
"fouten","HF",1,"n"
"luikjes","LF",2,"n"
"leuk","HF",1,"n"
"twrjeas","Random",4,"m"
"jotra","Pseudo",3,"m"
"peukjes","LF",2,"n"
"stas","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"kant","HF",1,"n"
"nieno","Pseudo",3,"m"
"verbeld","Pseudo",3,"m"
"keinen","Pseudo",3,"m"
"gauw","HF",1,"n"
"zuster","HF",1,"n"
"krachtig","HF",1,"n"
"bereekt","Pseudo",3,"m"
"wansen","Pseudo",3,"m"
"wieltje","LF",2,"n"
"geheel","HF",1,"n"
"blaasje","LF",2,"n"
"verties","Pseudo",3,"m"
"wierp","HF",1,"n"
"mutsjes","LF",2,"n"
"gommen","LF",2,"n"
"slotje","LF",2,"n"
"unies","LF",2,"n"
"riacaal","Random",4,"m"
"object","HF",1,"n"
"npdia","Random",4,"m"
"kortom","HF",1,"n"
"treden","HF",1,"n"
"nopotr","Random",4,"m"
"jouw","HF",1,"n"
"wekkers","LF",2,"n"
"ring","HF",1,"n"
"hendels","LF",2,"n"
"krokus","LF",2,"n"
"broubens","Pseudo",3,"m"
"nlgtese","Random",4,"m"
"dnoser","Random",4,"m"
"diva","LF",2,"n"
"glaarde","Pseudo",3,"m"
"zombies","LF",2,"n"
"ergels","Pseudo",3,"m"
"zomaar","HF",1,"n"
"zeker","HF",1,"n"
"wratjes","LF",2,"n"
"blinnen","Pseudo",3,"m"
"megel","Pseudo",3,"m"
"zeemeeuw","LF",2,"n"
"hoor","HF",1,"n"
"sjdenom","Random",4,"m"
"blik","HF",1,"n"
"tetozn","Random",4,"m"
"walnoot","LF",2,"n"
"elipskn","Random",4,"m"
"ereiss","Random",4,"m"
"estlels","Random",4,"m"
"koken","HF",1,"n"
"zowel","HF",1,"n"
"zeiden","HF",1,"n"
"kamp","HF",1,"n"
"gaan","HF",1,"n"
"watjes","LF",2,"n"
"geden","Pseudo",3,"m"
"ismeukt","Random",4,"m"
"icht","Pseudo",3,"m"
"bijk","Pseudo",3,"m"
"blijf","HF",1,"n"
