"stimulus","cond","condition","correct_response"
"cosrs","Random",4,"m"
"wonder","HF",1,"n"
"kotje","LF",2,"n"
"vrerde","Pseudo",3,"m"
"woont","HF",1,"n"
"muns","Pseudo",3,"m"
"pauzen","LF",2,"n"
"cartoon","LF",2,"n"
"zweertje","LF",2,"n"
"geboop","Pseudo",3,"m"
"dadel","LF",2,"n"
"stond","HF",1,"n"
"solsmes","Random",4,"m"
"buurtjes","LF",2,"n"
"kussen","HF",1,"n"
"bericht","HF",1,"n"
"mooi","HF",1,"n"
"invloed","HF",1,"n"
"jpoees","Random",4,"m"
"steden","HF",1,"n"
"jatkalwe","Random",4,"m"
"zwart","HF",1,"n"
"jievelg","Random",4,"m"
"keinen","Pseudo",3,"m"
"esatips","Random",4,"m"
"wormpje","LF",2,"n"
"teksten","HF",1,"n"
"kilms","Pseudo",3,"m"
"smiert","Random",4,"m"
"striem","LF",2,"n"
"trsshi","Random",4,"m"
"groene","HF",1,"n"
"ejrhtas","Random",4,"m"
"sausjes","LF",2,"n"
"sletten","LF",2,"n"
"jojo","LF",2,"n"
"eletjiz","Random",4,"m"
"tikker","LF",2,"n"
"waarden","HF",1,"n"
"zeurdibs","Random",4,"m"
"tolgen","Pseudo",3,"m"
"olrt","Random",4,"m"
"kamer","HF",1,"n"
"geest","HF",1,"n"
"bijwoord","LF",2,"n"
"klachten","HF",1,"n"
"kartons","LF",2,"n"
"vrijgen","Pseudo",3,"m"
"lucter","Pseudo",3,"m"
"kuddes","LF",2,"n"
"auto's","HF",1,"n"
"leerling","HF",1,"n"
"gezas","Pseudo",3,"m"
"dieren","HF",1,"n"
"tuile","Pseudo",3,"m"
"kolgt","Pseudo",3,"m"
"neius","Random",4,"m"
"punk","LF",2,"n"
"kerken","HF",1,"n"
"ploes","Pseudo",3,"m"
"akloop","Pseudo",3,"m"
"hooden","Pseudo",3,"m"
"aavgrsej","Random",4,"m"
"printers","LF",2,"n"
"tselke","Random",4,"m"
"dure","HF",1,"n"
"hant","Pseudo",3,"m"
"omdat","HF",1,"n"
"ogen","HF",1,"n"
"sassjeu","Random",4,"m"
"wijntjes","LF",2,"n"
"sultans","LF",2,"n"
"naowolt","Random",4,"m"
"olok","Random",4,"m"
"heging","Pseudo",3,"m"
"ocsrotes","Random",4,"m"
"ergens","HF",1,"n"
"zwarm","Pseudo",3,"m"
"lacht","HF",1,"n"
"gevoomd","Pseudo",3,"m"
"zangen","LF",2,"n"
"diefje","LF",2,"n"
"stel","HF",1,"n"
"ajuin","LF",2,"n"
"varen","HF",1,"n"
"kroeker","Pseudo",3,"m"
"kende","HF",1,"n"
"liende","Pseudo",3,"m"
"savsjae","Random",4,"m"
"stortbui","LF",2,"n"
"pnoesns","Random",4,"m"
"springen","HF",1,"n"
"vaker","HF",1,"n"
"huimen","Pseudo",3,"m"
"orse","Pseudo",3,"m"
"paahjcse","Random",4,"m"
"valers","Pseudo",3,"m"
"onilost","Random",4,"m"
"relsgak","Random",4,"m"
"spatje","LF",2,"n"
"sterren","HF",1,"n"
"flora's","LF",2,"n"
"loy'lsl","Random",4,"m"
"kasteel","HF",1,"n"
"csa'lo","Random",4,"m"
"hawen","Pseudo",3,"m"
"rechte","HF",1,"n"
"doeder","Pseudo",3,"m"
"grees","Pseudo",3,"m"
"theed","Pseudo",3,"m"
"wimper","LF",2,"n"
"zegt","HF",1,"n"
"brang","Pseudo",3,"m"
"jochies","LF",2,"n"
"apteer","Pseudo",3,"m"
"moeilijk","HF",1,"n"
"sorbet","LF",2,"n"
"cakes","LF",2,"n"
"liep","HF",1,"n"
"enfum","Pseudo",3,"m"
"shirts","LF",2,"n"
"blelen","Pseudo",3,"m"
"denstig","Pseudo",3,"m"
"reviews","LF",2,"n"
"party's","LF",2,"n"
"ivignsk","Random",4,"m"
"maal","HF",1,"n"
"keotj","Random",4,"m"
"retebjes","Random",4,"m"
"eeelngt","Random",4,"m"
"toneel","HF",1,"n"
"dorpen","HF",1,"n"
"gebeurt","HF",1,"n"
"avhjcrte","Random",4,"m"
"falme","Pseudo",3,"m"
"brechtig","Pseudo",3,"m"
"starters","LF",2,"n"
"zout","HF",1,"n"
"lieverds","LF",2,"n"
"meeste","HF",1,"n"
"gebaan","Pseudo",3,"m"
"lassers","LF",2,"n"
"eijlks","Random",4,"m"
"olders","Pseudo",3,"m"
"diesheid","Pseudo",3,"m"
"beus","Pseudo",3,"m"
"kesten","Pseudo",3,"m"
"uetisjn","Random",4,"m"
"kanons","LF",2,"n"
"pasta's","LF",2,"n"
"melst","Pseudo",3,"m"
"broog","Pseudo",3,"m"
"sutilpor","Random",4,"m"
"rondes","LF",2,"n"
"dienen","HF",1,"n"
"later","HF",1,"n"
"valt","HF",1,"n"
"opzet","HF",1,"n"
"sletje","LF",2,"n"
"foto's","HF",1,"n"
"hbnakol","Random",4,"m"
"eirtsn","Random",4,"m"
"spolen","Pseudo",3,"m"
"klichten","Pseudo",3,"m"
"cangs","Pseudo",3,"m"
"deals","LF",2,"n"
"andslaa","Random",4,"m"
"zwijrend","Pseudo",3,"m"
"izobsn","Random",4,"m"
"selder","LF",2,"n"
"fluitjes","LF",2,"n"
"nakken","Pseudo",3,"m"
"broee","Pseudo",3,"m"
"bekeek","HF",1,"n"
"deukje","LF",2,"n"
"scheppen","HF",1,"n"
"sgao't","Random",4,"m"
"eerst","HF",1,"n"
"passa","Pseudo",3,"m"
"sheriffs","LF",2,"n"
"plein","HF",1,"n"
"kregen","HF",1,"n"
"vmeelses","Random",4,"m"
"diva","LF",2,"n"
"heren","HF",1,"n"
"ilwotfo","Random",4,"m"
"vijken","Pseudo",3,"m"
"dojkoers","Random",4,"m"
"alsof","HF",1,"n"
"trutten","LF",2,"n"
"paslejs","Random",4,"m"
"beide","HF",1,"n"
"raciaal","LF",2,"n"
"vraagjes","LF",2,"n"
"zalfjes","LF",2,"n"
"koortje","LF",2,"n"
"egams","Random",4,"m"
"frames","LF",2,"n"
"topjes","LF",2,"n"
"steekt","HF",1,"n"
"dsgktuuo","Random",4,"m"
"eobbss","Random",4,"m"
"luzie","Pseudo",3,"m"
"neusjes","LF",2,"n"
"rteawj","Random",4,"m"
"zoutvat","LF",2,"n"
"veldjes","LF",2,"n"
"kskderid","Random",4,"m"
"trippen","LF",2,"n"
"spraat","Pseudo",3,"m"
"galgen","LF",2,"n"
"tizjwnje","Random",4,"m"
"meidde","Pseudo",3,"m"
"bijzin","LF",2,"n"
"sooien","Pseudo",3,"m"
"slamp","Pseudo",3,"m"
"slon","Pseudo",3,"m"
"jlkeikes","Random",4,"m"
"ewjnclot","Random",4,"m"
"niveau","HF",1,"n"
"kicht","Pseudo",3,"m"
"mjapaens","Random",4,"m"
"nassen","Pseudo",3,"m"
"horen","HF",1,"n"
"utjbrue","Random",4,"m"
"kans","HF",1,"n"
"jesvo","Random",4,"m"
"smyjpeg","Random",4,"m"
"koer","LF",2,"n"
"rbz'aes","Random",4,"m"
"almeid","Pseudo",3,"m"
"aldus","HF",1,"n"
"dsael","Random",4,"m"
"ekstejes","Random",4,"m"
"boven","HF",1,"n"
"fases","LF",2,"n"
"kneeën","Pseudo",3,"m"
"kurwndi","Random",4,"m"
"pty'ans","Random",4,"m"
"verklaf","Pseudo",3,"m"
