"stimulus","cond","condition","correct_response"
"jplesak","Random",4,"m"
"lmabus","Random",4,"m"
"koordjes","LF",2,"n"
"sterkten","LF",2,"n"
"grond","HF",1,"n"
"stortbui","LF",2,"n"
"prsetpin","Random",4,"m"
"treijsh","Random",4,"m"
"neus","HF",1,"n"
"zuiltje","LF",2,"n"
"leegten","LF",2,"n"
"broog","Pseudo",3,"m"
"badjes","LF",2,"n"
"voel","HF",1,"n"
"middag","HF",1,"n"
"iejfde","Random",4,"m"
"vocht","HF",1,"n"
"ssjaeak","Random",4,"m"
"muskiet","LF",2,"n"
"schak","Pseudo",3,"m"
"fijn","HF",1,"n"
"vaasjes","LF",2,"n"
"leek","HF",1,"n"
"vrode","Pseudo",3,"m"
"wratjes","LF",2,"n"
"neutnr","Random",4,"m"
"wandkast","LF",2,"n"
"lassers","LF",2,"n"
"damer","Pseudo",3,"m"
"eddal","Random",4,"m"
"gezoed","Pseudo",3,"m"
"schepen","HF",1,"n"
"begreep","HF",1,"n"
"sjrieskt","Random",4,"m"
"paslejs","Random",4,"m"
"buizerd","LF",2,"n"
"auto's","HF",1,"n"
"polsjes","LF",2,"n"
"hujcvrte","Random",4,"m"
"waarmee","HF",1,"n"
"wezen","HF",1,"n"
"trailer","LF",2,"n"
"o'usd","Random",4,"m"
"oten","Pseudo",3,"m"
"aavgrsej","Random",4,"m"
"mouwtjes","LF",2,"n"
"scripts","LF",2,"n"
"brengt","HF",1,"n"
"alevr","Random",4,"m"
"geweer","HF",1,"n"
"plek","HF",1,"n"
"buiten","HF",1,"n"
"broches","LF",2,"n"
"zuster","HF",1,"n"
"rolluik","LF",2,"n"
"tissen","Pseudo",3,"m"
"bereekt","Pseudo",3,"m"
"verwucht","Pseudo",3,"m"
"weinig","HF",1,"n"
"ergens","HF",1,"n"
"agenzn","Random",4,"m"
"brechtig","Pseudo",3,"m"
"vlokje","LF",2,"n"
"lelen","Pseudo",3,"m"
"alerf","Pseudo",3,"m"
"odfohizn","Random",4,"m"
"earrspt","Random",4,"m"
"vanuit","HF",1,"n"
"elipskn","Random",4,"m"
"frietje","LF",2,"n"
"broers","HF",1,"n"
"diede","Pseudo",3,"m"
"sandaal","LF",2,"n"
"treintje","LF",2,"n"
"lentes","LF",2,"n"
"podig","Pseudo",3,"m"
"roze","HF",1,"n"
"tractors","LF",2,"n"
"ekjcat","Random",4,"m"
"borpen","Pseudo",3,"m"
"amme","Pseudo",3,"m"
"dkjijes","Random",4,"m"
"vroeger","HF",1,"n"
"ijsbeer","LF",2,"n"
"dsael","Random",4,"m"
"alfo'rs","Random",4,"m"
"kalfje","LF",2,"n"
"aanbod","HF",1,"n"
"smyjpeg","Random",4,"m"
"deanbjr","Random",4,"m"
"buimen","Pseudo",3,"m"
"soemand","Pseudo",3,"m"
"toonde","HF",1,"n"
"irkkujse","Random",4,"m"
"loorden","Pseudo",3,"m"
"tahi","Pseudo",3,"m"
"eilabs","Random",4,"m"
"kejsaa","Random",4,"m"
"zwijntje","LF",2,"n"
"borstje","LF",2,"n"
"project","HF",1,"n"
"ontslag","HF",1,"n"
"kilms","Pseudo",3,"m"
"zeemeeuw","LF",2,"n"
"roord","Pseudo",3,"m"
"cobra's","LF",2,"n"
"rietjes","LF",2,"n"
"zestig","HF",1,"n"
"ekzhito","Random",4,"m"
"surfen","LF",2,"n"
"idnseelz","Random",4,"m"
"eroot","Pseudo",3,"m"
"geslocht","Pseudo",3,"m"
"matjes","LF",2,"n"
"geemt","Pseudo",3,"m"
"eerjtlku","Random",4,"m"
"rede","HF",1,"n"
"bleef","HF",1,"n"
"grole","Pseudo",3,"m"
"vandaag","HF",1,"n"
"hoorntje","LF",2,"n"
"maam","Pseudo",3,"m"
"dijs","Pseudo",3,"m"
"dakpan","LF",2,"n"
"nakken","Pseudo",3,"m"
"beem","Pseudo",3,"m"
"oorlogs","LF",2,"n"
"unies","LF",2,"n"
"zolf","Pseudo",3,"m"
"sebje","Random",4,"m"
"hookt","Pseudo",3,"m"
"traantje","LF",2,"n"
"gebrek","HF",1,"n"
"epmeils","Random",4,"m"
"mutsjes","LF",2,"n"
"voorstok","Pseudo",3,"m"
"padjes","LF",2,"n"
"oopl","Random",4,"m"
"ropisch","Pseudo",3,"m"
"geruld","Pseudo",3,"m"
"stunts","LF",2,"n"
"verdoord","Pseudo",3,"m"
"mocht","HF",1,"n"
"spatje","LF",2,"n"
"wolfje","LF",2,"n"
"hals","HF",1,"n"
"asnact","Pseudo",3,"m"
"faven","Pseudo",3,"m"
"mond","HF",1,"n"
"april","HF",1,"n"
"rollen","HF",1,"n"
"meetlat","LF",2,"n"
"tnokars","Random",4,"m"
"kende","HF",1,"n"
"rvdliees","Random",4,"m"
"jkbees","Random",4,"m"
"lsede","Random",4,"m"
"aanzien","HF",1,"n"
"pijn","HF",1,"n"
"wendde","HF",1,"n"
"verband","HF",1,"n"
"klapjes","LF",2,"n"
"bosbes","LF",2,"n"
"treedt","HF",1,"n"
"lucht","HF",1,"n"
"vaid","Random",4,"m"
"draamt","Pseudo",3,"m"
"mesjes","LF",2,"n"
"eiksnjk","Random",4,"m"
"uodj","Random",4,"m"
"ackse","Random",4,"m"
"vermde","Pseudo",3,"m"
"delta's","LF",2,"n"
"ilwotfo","Random",4,"m"
"edbjsonl","Random",4,"m"
"stenker","Pseudo",3,"m"
"okjres","Random",4,"m"
"vrachtje","LF",2,"n"
"didden","Pseudo",3,"m"
"reugd","Pseudo",3,"m"
"donors","LF",2,"n"
"skertjui","Random",4,"m"
"spolen","Pseudo",3,"m"
"ugrteje","Random",4,"m"
"slijmen","LF",2,"n"
"bedjes","LF",2,"n"
"resixm","Random",4,"m"
"biever","Pseudo",3,"m"
"gebouw","HF",1,"n"
"tumors","LF",2,"n"
"jklevos","Random",4,"m"
"ontdekt","HF",1,"n"
"gemaakt","HF",1,"n"
"brengen","HF",1,"n"
"tocht","HF",1,"n"
"mivoor","Pseudo",3,"m"
"hoort","HF",1,"n"
"dweiltje","LF",2,"n"
"jeer","Pseudo",3,"m"
"prijs","HF",1,"n"
"loy'lsl","Random",4,"m"
"kbrfoal","Random",4,"m"
"roegste","Pseudo",3,"m"
"daar","HF",1,"n"
"smiert","Random",4,"m"
"hoeven","HF",1,"n"
"knikke","Pseudo",3,"m"
"facht","Pseudo",3,"m"
"jgdraae","Random",4,"m"
"ramen","HF",1,"n"
"lefer","Pseudo",3,"m"
"terneun","Pseudo",3,"m"
"slipper","LF",2,"n"
"woedend","HF",1,"n"
"grehans","Random",4,"m"
"sgnjaor","Random",4,"m"
"ditmaal","HF",1,"n"
"fede","Pseudo",3,"m"
"slede","LF",2,"n"
"frietjes","LF",2,"n"
"vier","HF",1,"n"
"ejlztise","Random",4,"m"
"lelen","Pseudo",3,"m"
"cosans","Pseudo",3,"m"
"izobsn","Random",4,"m"
"paluis","Pseudo",3,"m"
"eobbss","Random",4,"m"
"spel","HF",1,"n"
"nhtsi","Random",4,"m"
"doopsels","LF",2,"n"
"beus","Pseudo",3,"m"
"eisers","LF",2,"n"
"sporen","HF",1,"n"
"lbuvaki","Random",4,"m"
"tijesgwj","Random",4,"m"
"vraagjes","LF",2,"n"
"beisjes","Pseudo",3,"m"
"bopen","Pseudo",3,"m"
"sprik","Pseudo",3,"m"
"vrienden","HF",1,"n"
