"stimulus","cond","condition","correct_response"
"treintje","LF",2,"n"
"boek","HF",1,"n"
"maandje","LF",2,"n"
"vlak","HF",1,"n"
"laudend","Pseudo",3,"m"
"sleutel","HF",1,"n"
"eddkus","Random",4,"m"
"snel","HF",1,"n"
"plaatsen","HF",1,"n"
"bechte","Pseudo",3,"m"
"vrijheid","HF",1,"n"
"smyjpeg","Random",4,"m"
"arbeid","HF",1,"n"
"probeer","HF",1,"n"
"hoogte","HF",1,"n"
"fnstiet","Random",4,"m"
"jansara","Random",4,"m"
"rolkraag","LF",2,"n"
"oken","Pseudo",3,"m"
"lentes","LF",2,"n"
"gaven","HF",1,"n"
"nacsk","Random",4,"m"
"nagjabil","Random",4,"m"
"kenk","Pseudo",3,"m"
"bever","LF",2,"n"
"ookljef","Random",4,"m"
"speelde","HF",1,"n"
"leeding","Pseudo",3,"m"
"hockey","LF",2,"n"
"rondes","LF",2,"n"
"beleefd","HF",1,"n"
"doden","HF",1,"n"
"daarom","HF",1,"n"
"scheben","Pseudo",3,"m"
"wijntjes","LF",2,"n"
"geemt","Pseudo",3,"m"
"games","LF",2,"n"
"geleigd","Pseudo",3,"m"
"soepkom","LF",2,"n"
"vrede","HF",1,"n"
"plasjes","LF",2,"n"
"sassjeu","Random",4,"m"
"neus","HF",1,"n"
"balsems","LF",2,"n"
"spiertje","LF",2,"n"
"zombie","LF",2,"n"
"kijn","Pseudo",3,"m"
"buizerds","LF",2,"n"
"centraal","HF",1,"n"
"woedend","HF",1,"n"
"verteld","HF",1,"n"
"kenden","HF",1,"n"
"advies","HF",1,"n"
"verneeld","Pseudo",3,"m"
"wormpjes","LF",2,"n"
"plepfir","Random",4,"m"
"verdand","Pseudo",3,"m"
"proces","HF",1,"n"
"buizerd","LF",2,"n"
"ortste","Pseudo",3,"m"
"fauna's","LF",2,"n"
"stekel","LF",2,"n"
"olog","Random",4,"m"
"neuiks","Random",4,"m"
"dach","Pseudo",3,"m"
"zalfje","LF",2,"n"
"gehoord","HF",1,"n"
"bdejse","Random",4,"m"
"pape","Pseudo",3,"m"
"scanners","LF",2,"n"
"zegt","HF",1,"n"
"steen","HF",1,"n"
"wipplank","LF",2,"n"
"reedling","Pseudo",3,"m"
"snuitje","LF",2,"n"
"coupon","LF",2,"n"
"dertig","HF",1,"n"
"eemeuwez","Random",4,"m"
"bebijk","Pseudo",3,"m"
"idnseelz","Random",4,"m"
"vermoord","HF",1,"n"
"splingen","Pseudo",3,"m"
"rolluik","LF",2,"n"
"liep","HF",1,"n"
"ebaewsr","Random",4,"m"
"lryla","Random",4,"m"
"uodj","Random",4,"m"
"naabhdar","Random",4,"m"
"kestig","Pseudo",3,"m"
"hankoor","Pseudo",3,"m"
"griwen","Pseudo",3,"m"
"deze","HF",1,"n"
"jedselps","Random",4,"m"
"tlrslee","Random",4,"m"
"erdesl","Random",4,"m"
"voort","HF",1,"n"
"besaald","Pseudo",3,"m"
"moruts","Random",4,"m"
"hoorntje","LF",2,"n"
"roeier","LF",2,"n"
"eembozs","Random",4,"m"
"groeg","Pseudo",3,"m"
"raims'ps","Random",4,"m"
"dode","HF",1,"n"
"asbbalel","Random",4,"m"
"jivl","Random",4,"m"
"land","HF",1,"n"
"vruchten","HF",1,"n"
"look","LF",2,"n"
"springen","HF",1,"n"
"feitjes","LF",2,"n"
"raad","HF",1,"n"
"naowolt","Random",4,"m"
"pabt","Pseudo",3,"m"
"kerden","Pseudo",3,"m"
"flora's","LF",2,"n"
"muljpepi","Random",4,"m"
"keiper","Pseudo",3,"m"
"dindbaar","Pseudo",3,"m"
"slede","LF",2,"n"
"steet","Pseudo",3,"m"
"scooters","LF",2,"n"
"daaf","Pseudo",3,"m"
"blat","Pseudo",3,"m"
"voeten","HF",1,"n"
"facht","Pseudo",3,"m"
"eteelsj","Random",4,"m"
"slegheid","Pseudo",3,"m"
"struikje","LF",2,"n"
