"stimulus","cond","condition","correct_response"
"lijn","HF",1,"n"
"houten","HF",1,"n"
"zoutvat","LF",2,"n"
"tonijn","LF",2,"n"
"ivignsk","Random",4,"m"
"pizza's","LF",2,"n"
"frietje","LF",2,"n"
"mjlisne","Random",4,"m"
"rkcicet","Random",4,"m"
"solsmes","Random",4,"m"
"meidje","LF",2,"n"
"ekzhito","Random",4,"m"
"dronken","HF",1,"n"
"slag","HF",1,"n"
"schien","Pseudo",3,"m"
"verkocht","HF",1,"n"
"daarna","HF",1,"n"
"ronde","HF",1,"n"
"ilwotfo","Random",4,"m"
"brof","Pseudo",3,"m"
"koer","LF",2,"n"
"mondjes","LF",2,"n"
"tjszie","Random",4,"m"
"armen","HF",1,"n"
"vermoord","HF",1,"n"
"wavens","Pseudo",3,"m"
"diva","LF",2,"n"
"berging","LF",2,"n"
"jivl","Random",4,"m"
"ekstejes","Random",4,"m"
"galgen","LF",2,"n"
"drums","LF",2,"n"
"ezgreils","Random",4,"m"
"stunts","LF",2,"n"
"paus","HF",1,"n"
"diedde","Pseudo",3,"m"
"truegjes","Random",4,"m"
"levers","LF",2,"n"
"vandaan","HF",1,"n"
"tranen","HF",1,"n"
"prsuten","Random",4,"m"
"waarva","Pseudo",3,"m"
"lijst","HF",1,"n"
"salsa","LF",2,"n"
"panters","LF",2,"n"
"jplesak","Random",4,"m"
"koospem","Random",4,"m"
"turbo","LF",2,"n"
"kwam","HF",1,"n"
"korargla","Random",4,"m"
"hoorntje","LF",2,"n"
"debliek","Pseudo",3,"m"
"walnoot","LF",2,"n"
"ontslag","HF",1,"n"
"zomer","HF",1,"n"
"surfen","LF",2,"n"
"usfren","Random",4,"m"
"starters","LF",2,"n"
"neer","HF",1,"n"
"lante","Pseudo",3,"m"
"oarcrtts","Random",4,"m"
"aavgrsej","Random",4,"m"
"pelososd","Random",4,"m"
"osvat","Pseudo",3,"m"
"kkrestes","Random",4,"m"
"fuder","Pseudo",3,"m"
"mimhoen","Pseudo",3,"m"
"smalel","Pseudo",3,"m"
"hangers","LF",2,"n"
"karoolsp","Random",4,"m"
"setje","LF",2,"n"
"grantte","Pseudo",3,"m"
"jury's","LF",2,"n"
"groeg","Pseudo",3,"m"
"eivnfu","Random",4,"m"
"zoter","Pseudo",3,"m"
"voedtal","Pseudo",3,"m"
"durven","HF",1,"n"
"dienst","HF",1,"n"
"snack","LF",2,"n"
"ebaewsr","Random",4,"m"
"stinker","LF",2,"n"
"vormpjes","LF",2,"n"
"dadel","LF",2,"n"
"prins","HF",1,"n"
"nogms'a","Random",4,"m"
"ewekrsk","Random",4,"m"
"gommen","LF",2,"n"
"liggen","HF",1,"n"
"watjes","LF",2,"n"
"terug","HF",1,"n"
"oren","HF",1,"n"
"ziekten","HF",1,"n"
"uitrecht","Pseudo",3,"m"
"tuin","HF",1,"n"
"vekte","Pseudo",3,"m"
"donter","Pseudo",3,"m"
"steekjes","LF",2,"n"
"jpoees","Random",4,"m"
"flessen","HF",1,"n"
"ksejeup","Random",4,"m"
"maken","HF",1,"n"
"verdand","Pseudo",3,"m"
"oordeel","HF",1,"n"
"leven","HF",1,"n"
"reugd","Pseudo",3,"m"
