"stimulus","cond","condition","correct_response"
"zijde","HF",1,"n"
"berust","HF",1,"n"
"boom","HF",1,"n"
"sland","Pseudo",3,"m"
"rfomus","Random",4,"m"
"boksers","LF",2,"n"
"dutjes","LF",2,"n"
"jojo's","LF",2,"n"
"boffen","LF",2,"n"
"wonder","HF",1,"n"
"hete","HF",1,"n"
"geeft","HF",1,"n"
"rook","HF",1,"n"
"bechte","Pseudo",3,"m"
"gegaald","Pseudo",3,"m"
"leel","Pseudo",3,"m"
"ewekrsk","Random",4,"m"
"hoemen","Pseudo",3,"m"
"neutnr","Random",4,"m"
"raciaal","LF",2,"n"
"nekjes","LF",2,"n"
"vrienden","HF",1,"n"
"sproet","LF",2,"n"
"okjres","Random",4,"m"
"eignrgb","Random",4,"m"
"laal","Pseudo",3,"m"
"weks","Pseudo",3,"m"
"tliezju","Random",4,"m"
"ivignsk","Random",4,"m"
"katuit","Pseudo",3,"m"
"rocker","LF",2,"n"
"trutten","LF",2,"n"
"ruersfs","Random",4,"m"
"bijpen","Pseudo",3,"m"
"asbbalel","Random",4,"m"
"eemeuwez","Random",4,"m"
"cingen","Pseudo",3,"m"
"horgen","Pseudo",3,"m"
"luzie","Pseudo",3,"m"
"poepje","LF",2,"n"
"bowling","LF",2,"n"
"geklaaid","Pseudo",3,"m"
"doopsels","LF",2,"n"
"brip","Pseudo",3,"m"
"drig","Pseudo",3,"m"
"hoefde","HF",1,"n"
"beitels","LF",2,"n"
"meetlat","LF",2,"n"
"andslaa","Random",4,"m"
"utiiscsb","Random",4,"m"
"biscuits","LF",2,"n"
"alde","Pseudo",3,"m"
"vmeelses","Random",4,"m"
"basis","HF",1,"n"
"snobs","LF",2,"n"
"pingpong","LF",2,"n"
"spiepen","Pseudo",3,"m"
"leefde","HF",1,"n"
"klagers","LF",2,"n"
"jfelsza","Random",4,"m"
"smokings","LF",2,"n"
"plan","HF",1,"n"
"mogel","Pseudo",3,"m"
"teksten","HF",1,"n"
