"stimulus","cond","condition","correct_response"
"vrous","Pseudo",3,"m"
"grens","HF",1,"n"
"verdeeld","HF",1,"n"
"bijd","Pseudo",3,"m"
"rood","HF",1,"n"
"toont","HF",1,"n"
"prsuten","Random",4,"m"
"schok","HF",1,"n"
"helpt","HF",1,"n"
"beschoon","Pseudo",3,"m"
"elipskn","Random",4,"m"
"gevraagd","HF",1,"n"
"hookt","Pseudo",3,"m"
"toesrp","Random",4,"m"
"modem","LF",2,"n"
"hoken","Pseudo",3,"m"
"gdisje","Random",4,"m"
"meken","Pseudo",3,"m"
"ebkoer","Random",4,"m"
"ossrbek","Random",4,"m"
"avhjcrte","Random",4,"m"
"us'cac","Random",4,"m"
"denstig","Pseudo",3,"m"
"nasnok","Random",4,"m"
"eerder","HF",1,"n"
"mrojewps","Random",4,"m"
"stevig","HF",1,"n"
"jlsueki","Random",4,"m"
"gedecht","Pseudo",3,"m"
"opnocht","Pseudo",3,"m"
"waarva","Pseudo",3,"m"
"zuchtjes","LF",2,"n"
"verf","HF",1,"n"
"kuto","Pseudo",3,"m"
"loevig","Pseudo",3,"m"
"hcmoa","Random",4,"m"
"plateaus","LF",2,"n"
"krolijn","Pseudo",3,"m"
"redden","HF",1,"n"
"kroegjes","LF",2,"n"
"kwamen","HF",1,"n"
"blug","Pseudo",3,"m"
"laatste","HF",1,"n"
"wipplank","LF",2,"n"
"bedekt","HF",1,"n"
"afkeer","HF",1,"n"
"strikje","LF",2,"n"
"beitels","LF",2,"n"
"verteld","HF",1,"n"
"truegjes","Random",4,"m"
"iejfde","Random",4,"m"
"micro's","LF",2,"n"
"been","HF",1,"n"
"bevindt","HF",1,"n"
"bestaat","HF",1,"n"
"vuilbak","LF",2,"n"
"tmliuje","Random",4,"m"
"nlgtese","Random",4,"m"
"jo'jos","Random",4,"m"
"mrkneom","Random",4,"m"
"item","LF",2,"n"
"weetjes","LF",2,"n"
"hookte","Pseudo",3,"m"
"nader","HF",1,"n"
"gelk","Pseudo",3,"m"
"wees","HF",1,"n"
"sau'al","Random",4,"m"
"elke","HF",1,"n"
"eplukk","Random",4,"m"
