"stimulus","cond","condition","correct_response"
"fouw","Pseudo",3,"m"
"scooters","LF",2,"n"
"muben","Pseudo",3,"m"
"behoel","Pseudo",3,"m"
"aula's","LF",2,"n"
"tango's","LF",2,"n"
"kozing","Pseudo",3,"m"
"tervas","Pseudo",3,"m"
"nsesjad","Random",4,"m"
"vreemd","HF",1,"n"
"verwacht","HF",1,"n"
"enrdoos","Random",4,"m"
"frietjes","LF",2,"n"
"simgkons","Random",4,"m"
"eemeuwez","Random",4,"m"
"gedrult","Pseudo",3,"m"
"keed","Pseudo",3,"m"
"vooram","Pseudo",3,"m"
"wilde","HF",1,"n"
"ponmer","Random",4,"m"
"poucon","Random",4,"m"
"vlaai","LF",2,"n"
"ouders","HF",1,"n"
"eignrgb","Random",4,"m"
"nemen","HF",1,"n"
"gang","HF",1,"n"
"laat","HF",1,"n"
"eddkus","Random",4,"m"
"redden","HF",1,"n"
"zagen","HF",1,"n"
"oonzaat","Pseudo",3,"m"
"fiom","Pseudo",3,"m"
"zitjes","LF",2,"n"
"drumstel","LF",2,"n"
"derken","Pseudo",3,"m"
"tfsroac","Random",4,"m"
"osgrle","Random",4,"m"
"macht","HF",1,"n"
"beler","Pseudo",3,"m"
"bowling","LF",2,"n"
"dauk","Pseudo",3,"m"
"wekkers","LF",2,"n"
"damer","Pseudo",3,"m"
"riacaal","Random",4,"m"
"helft","HF",1,"n"
"oetjls","Random",4,"m"
"azenpu","Random",4,"m"
"sportlui","LF",2,"n"
"prof","HF",1,"n"
"goger","Pseudo",3,"m"
"hoeten","Pseudo",3,"m"
"lkaebj","Random",4,"m"
"prima","HF",1,"n"
"griezels","LF",2,"n"
"tteser","Random",4,"m"
"iplc","Random",4,"m"
"legagn","Random",4,"m"
"fluitjes","LF",2,"n"
"ekjcat","Random",4,"m"
"seenstj","Random",4,"m"
"gala","LF",2,"n"
"utjbrue","Random",4,"m"
"accu's","LF",2,"n"
"olret","Pseudo",3,"m"
"schoud","Pseudo",3,"m"
"steags","Random",4,"m"
"dorp","HF",1,"n"
"rkoe","Random",4,"m"
"blelen","Pseudo",3,"m"
"albums","LF",2,"n"
"koctor","Pseudo",3,"m"
"daarman","Pseudo",3,"m"
"bewijs","HF",1,"n"
"koortje","LF",2,"n"
"mooi","HF",1,"n"
"ervbe","Random",4,"m"
"kring","HF",1,"n"
"taxi","HF",1,"n"
"gelerd","Pseudo",3,"m"
"ekesjh","Random",4,"m"
"volkjes","LF",2,"n"
"duifjes","LF",2,"n"
"kruikjes","LF",2,"n"
"tnjoteso","Random",4,"m"
"eivnfu","Random",4,"m"
"mondjes","LF",2,"n"
"breren","Pseudo",3,"m"
"tjszie","Random",4,"m"
"krrame","Random",4,"m"
"seten","Pseudo",3,"m"
"klotte","Pseudo",3,"m"
"vervoen","Pseudo",3,"m"
"alle","HF",1,"n"
"ebnfof","Random",4,"m"
"kader","HF",1,"n"
"meken","Pseudo",3,"m"
"jargons","LF",2,"n"
"scibuit","Random",4,"m"
"kliekjes","LF",2,"n"
"ookljef","Random",4,"m"
"loevig","Pseudo",3,"m"
"strang","Pseudo",3,"m"
"gedecht","Pseudo",3,"m"
"lignwob","Random",4,"m"
"rode","HF",1,"n"
"weetjes","LF",2,"n"
"randjes","LF",2,"n"
"onilost","Random",4,"m"
"vrijheid","HF",1,"n"
"leeg","HF",1,"n"
"sisie","Pseudo",3,"m"
"ejvoksr","Random",4,"m"
"zuiltjes","LF",2,"n"
"tuin","HF",1,"n"
"kuisen","LF",2,"n"
"deurt","Pseudo",3,"m"
"weeder","Pseudo",3,"m"
"slagen","HF",1,"n"
"wratje","LF",2,"n"
"attemle","Random",4,"m"
"truitjes","LF",2,"n"
"licht","HF",1,"n"
"trailer","LF",2,"n"
"haantjes","LF",2,"n"
"ipystt","Random",4,"m"
"relsgak","Random",4,"m"
"plaven","Pseudo",3,"m"
"snajaled","Random",4,"m"
"klaar","HF",1,"n"
"borstje","LF",2,"n"
"wees","HF",1,"n"
"zebben","Pseudo",3,"m"
"voegde","HF",1,"n"
"plooitje","LF",2,"n"
"jatneash","Random",4,"m"
"ztaasejl","Random",4,"m"
"alfo'rs","Random",4,"m"
"merkt","HF",1,"n"
"raims'ps","Random",4,"m"
"vormen","HF",1,"n"
"ajewts","Random",4,"m"
"nonder","Pseudo",3,"m"
"brots","Pseudo",3,"m"
"nasnok","Random",4,"m"
"folven","Pseudo",3,"m"
"toontjes","LF",2,"n"
"drong","HF",1,"n"
"knikte","HF",1,"n"
"groei","HF",1,"n"
"lolly","LF",2,"n"
"balsems","LF",2,"n"
"rerslait","Random",4,"m"
"broee","Pseudo",3,"m"
"lante","Pseudo",3,"m"
"buik","HF",1,"n"
"biedara","Random",4,"m"
"mopjes","LF",2,"n"
"bermaal","Pseudo",3,"m"
"vant","Pseudo",3,"m"
