"stimulus","cond","condition","correct_response"
"hulpjes","LF",2,"n"
"ervbe","Random",4,"m"
"jogging","LF",2,"n"
"verde","Pseudo",3,"m"
"sterktes","LF",2,"n"
"wipplank","LF",2,"n"
"spatje","LF",2,"n"
"jlkeikes","Random",4,"m"
"meken","Pseudo",3,"m"
"bezoel","Pseudo",3,"m"
"olok","Random",4,"m"
"gien","Pseudo",3,"m"
"iccens","Pseudo",3,"m"
"keste","Pseudo",3,"m"
"hoken","Pseudo",3,"m"
"kleurtje","LF",2,"n"
"sezen","Pseudo",3,"m"
"deiden","Pseudo",3,"m"
"bsireej","Random",4,"m"
"wormpje","LF",2,"n"
"wijsheid","HF",1,"n"
"poema's","LF",2,"n"
"sebje","Random",4,"m"
"neemt","HF",1,"n"
"designs","LF",2,"n"
"dinden","Pseudo",3,"m"
"peddel","LF",2,"n"
"ebnfof","Random",4,"m"
"leegten","LF",2,"n"
"lichten","HF",1,"n"
"bobjet","Pseudo",3,"m"
"brof","Pseudo",3,"m"
"ookten","Pseudo",3,"m"
"wierp","HF",1,"n"
"jochies","LF",2,"n"
"ventjes","LF",2,"n"
"shirtje","LF",2,"n"
"fkjlea","Random",4,"m"
"lutters","Pseudo",3,"m"
"paard","HF",1,"n"
"spiertje","LF",2,"n"
"hankoor","Pseudo",3,"m"
"vrous","Pseudo",3,"m"
"reis","HF",1,"n"
"ltejeiw","Random",4,"m"
"panters","LF",2,"n"
"zinsdeel","LF",2,"n"
"zweeg","HF",1,"n"
"deukje","LF",2,"n"
"slazen","Pseudo",3,"m"
"mixers","LF",2,"n"
"plonsen","LF",2,"n"
"bdejas","Random",4,"m"
"blif","Pseudo",3,"m"
"avulki","Random",4,"m"
"pprelis","Random",4,"m"
"secjepsh","Random",4,"m"
"fezjee","Random",4,"m"
"proton","LF",2,"n"
"haamde","Pseudo",3,"m"
"micro's","LF",2,"n"
"vereist","HF",1,"n"
"drig","Pseudo",3,"m"
"racist","LF",2,"n"
"relsgak","Random",4,"m"
"klagers","LF",2,"n"
"centraal","HF",1,"n"
"beitels","LF",2,"n"
"bevond","HF",1,"n"
"wratje","LF",2,"n"
"kied","Pseudo",3,"m"
"jkbees","Random",4,"m"
"kwestie","HF",1,"n"
"wochten","Pseudo",3,"m"
"reeds","HF",1,"n"
"golven","HF",1,"n"
"dond","Pseudo",3,"m"
"osgrle","Random",4,"m"
"sletje","LF",2,"n"
"hemel","HF",1,"n"
"viel","HF",1,"n"
"neusjes","LF",2,"n"
"vliepen","Pseudo",3,"m"
"oordeel","HF",1,"n"
"raims'ps","Random",4,"m"
"zeggen","HF",1,"n"
"bionz","Random",4,"m"
"toster","Random",4,"m"
"jngiogg","Random",4,"m"
"houding","HF",1,"n"
"earrspt","Random",4,"m"
"jury's","LF",2,"n"
"schilten","Pseudo",3,"m"
"begon","HF",1,"n"
"blauwe","HF",1,"n"
"bezig","HF",1,"n"
"twijgjes","LF",2,"n"
"seenstj","Random",4,"m"
"ktsea","Random",4,"m"
"sa'ammg","Random",4,"m"
"mortiek","Pseudo",3,"m"
"krinsen","Pseudo",3,"m"
"rietjes","LF",2,"n"
"vroeg","HF",1,"n"
"greffen","Pseudo",3,"m"
"glikken","Pseudo",3,"m"
"steek","HF",1,"n"
"medoor","Pseudo",3,"m"
"sseenrwt","Random",4,"m"
"ejdevls","Random",4,"m"
"eeuwen","HF",1,"n"
"hulp","HF",1,"n"
"egtjjwi","Random",4,"m"
"donter","Pseudo",3,"m"
"zeiltje","LF",2,"n"
"miljoen","HF",1,"n"
"bork","Pseudo",3,"m"
"zodra","HF",1,"n"
"geleigd","Pseudo",3,"m"
"coupon","LF",2,"n"
"druifjes","LF",2,"n"
"nale","Pseudo",3,"m"
"slipjes","LF",2,"n"
"marker","LF",2,"n"
"weer","HF",1,"n"
"lkaebj","Random",4,"m"
"rkoe","Random",4,"m"
"rijke","HF",1,"n"
"laatste","HF",1,"n"
"rteawj","Random",4,"m"
"setje","LF",2,"n"
"koom","Pseudo",3,"m"
"studie","HF",1,"n"
"alde","Pseudo",3,"m"
"kwirt","Pseudo",3,"m"
"omvang","HF",1,"n"
"blad","HF",1,"n"
"gegt","Pseudo",3,"m"
"stekel","LF",2,"n"
"stil","HF",1,"n"
"aktcer","Random",4,"m"
"tekst","HF",1,"n"
"zieltje","LF",2,"n"
"megel","Pseudo",3,"m"
"tellers","LF",2,"n"
"begen","Pseudo",3,"m"
"leed","HF",1,"n"
"hoorntje","LF",2,"n"
"iplc","Random",4,"m"
"mucht","Pseudo",3,"m"
"tahi","Pseudo",3,"m"
"poucon","Random",4,"m"
"schoenen","HF",1,"n"
"hbnakol","Random",4,"m"
"gelud","Pseudo",3,"m"
"zjtleie","Random",4,"m"
"tizjwnje","Random",4,"m"
"kwaaltje","LF",2,"n"
"raster","LF",2,"n"
"brochten","Pseudo",3,"m"
"rtbseoj","Random",4,"m"
"minder","HF",1,"n"
"hcmoa","Random",4,"m"
"werkzaam","HF",1,"n"
"bevat","HF",1,"n"
"prisma's","LF",2,"n"
"reden","HF",1,"n"
"lsede","Random",4,"m"
"zichzelf","HF",1,"n"
"kejsaa","Random",4,"m"
"epaspj","Random",4,"m"
"jojo","LF",2,"n"
"veilig","HF",1,"n"
"draten","Pseudo",3,"m"
"pandje","LF",2,"n"
"korargla","Random",4,"m"
"soepbord","LF",2,"n"
"sloon","Pseudo",3,"m"
"uknp","Random",4,"m"
"eteljs","Random",4,"m"
"takken","HF",1,"n"
"voch","Pseudo",3,"m"
"thee","HF",1,"n"
"erdesl","Random",4,"m"
"schirren","Pseudo",3,"m"
"etters","LF",2,"n"
"dis'soc","Random",4,"m"
"streken","HF",1,"n"
"jeeg","Pseudo",3,"m"
"hege","Pseudo",3,"m"
"saken","Pseudo",3,"m"
"nover","Pseudo",3,"m"
"serres","LF",2,"n"
"mahstec","Random",4,"m"
"esttkren","Random",4,"m"
"krokus","LF",2,"n"
"licht","HF",1,"n"
"borpen","Pseudo",3,"m"
"rceuiss","Random",4,"m"
"eerste","HF",1,"n"
"deed","HF",1,"n"
"shirts","LF",2,"n"
"folven","Pseudo",3,"m"
"moruts","Random",4,"m"
"schillig","Pseudo",3,"m"
"krijgt","HF",1,"n"
"zaken","HF",1,"n"
"loojitpe","Random",4,"m"
"kuddes","LF",2,"n"
"vaid","Random",4,"m"
"kraker","LF",2,"n"
"boksers","LF",2,"n"
"ildste","Pseudo",3,"m"
"jansara","Random",4,"m"
"enrdoos","Random",4,"m"
"bebijk","Pseudo",3,"m"
"diva","LF",2,"n"
"musje","LF",2,"n"
"later","HF",1,"n"
"dieptes","LF",2,"n"
"ztwjanae","Random",4,"m"
"gommen","LF",2,"n"
"speldjes","LF",2,"n"
"ruimte","HF",1,"n"
"ovkoeet","Random",4,"m"
"drukken","HF",1,"n"
"elfzaj","Random",4,"m"
"izobsn","Random",4,"m"
"gesstig","Pseudo",3,"m"
"pluimpje","LF",2,"n"
"leden","HF",1,"n"
"leraar","HF",1,"n"
"legagn","Random",4,"m"
"diede","Pseudo",3,"m"
"feest","HF",1,"n"
"effect","HF",1,"n"
"itesegr","Random",4,"m"
"tijdstip","HF",1,"n"
"roord","Pseudo",3,"m"
"beslist","HF",1,"n"
